hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
19.84380,41.85940,30.21880,0.55830,-0.68650,0.53000,-2.53930,-0.33540,0.14080,0.84630,-0.44400,-0.21600,-0.20010
19.93750,41.90620,30.21880,0.55940,-0.68640,0.52850,-2.35620,-0.48800,0.17130,0.84630,-0.44450,-0.21510,-0.19970
19.65620,41.68750,30.10940,0.56090,-0.68540,0.52640,-2.14260,-0.51850,0.23240,0.84590,-0.44470,-0.21590,-0.20000
19.73440,41.60940,30.09380,0.56280,-0.68470,0.52500,-1.99000,-0.48800,0.29340,0.84560,-0.44490,-0.21670,-0.20030
19.64060,41.68750,29.89060,0.56650,-0.68450,0.52360,-1.86800,-0.48800,0.41550,0.84520,-0.44510,-0.21750,-0.20060
19.81250,41.75000,30.06250,0.56940,-0.68430,0.52270,-1.80690,-0.51850,0.50700,0.84480,-0.44530,-0.21830,-0.20090
19.89060,41.81250,30.14060,0.57010,-0.68580,0.52180,-1.99000,-0.54900,0.47650,0.84430,-0.44570,-0.21900,-0.20110
19.93750,41.89060,30.20310,0.56840,-0.68970,0.52170,-2.47830,-0.48800,0.41550,0.84390,-0.44660,-0.21900,-0.20090
19.98440,41.93750,30.21880,0.56490,-0.69410,0.52310,-2.72240,-0.33540,0.41550,0.84390,-0.44730,-0.21830,-0.20040
20.03120,41.95310,30.28120,0.56300,-0.69640,0.52360,-2.35620,-0.21330,0.47650,0.84390,-0.44780,-0.21740,-0.20000
19.93750,41.92190,30.28120,0.56140,-0.69430,0.52520,-1.77640,-0.27430,0.59860,0.84420,-0.44780,-0.21660,-0.19970
20.00000,41.93750,30.31250,0.56070,-0.69280,0.52990,-1.59330,-0.57950,0.72070,0.84450,-0.44750,-0.21620,-0.19960
19.96880,41.95310,30.29690,0.56520,-0.69520,0.53230,-1.74590,-1.22040,0.65960,0.84480,-0.44700,-0.21600,-0.19960
19.98440,41.90620,30.32810,0.57200,-0.69810,0.52960,-1.83740,-1.95280,0.50700,0.84440,-0.44710,-0.21690,-0.20000
19.85940,41.76560,30.23440,0.58030,-0.70120,0.52270,-1.86800,-2.38000,0.65960,0.84400,-0.44760,-0.21760,-0.20000
19.89060,41.85940,30.20310,0.59750,-0.70430,0.51210,-2.17310,-2.13590,1.51410,0.84350,-0.44820,-0.21830,-0.20000
19.92190,41.90620,30.26560,0.61820,-0.70700,0.50760,-3.42430,-0.67110,3.40620,0.84300,-0.44880,-0.21880,-0.20000
19.92190,41.92190,30.23440,0.63360,-0.71770,0.52090,-6.32350,2.86900,6.67160,0.84260,-0.44950,-0.21900,-0.20000
19.90620,41.95310,30.26560,0.65010,-0.74680,0.54880,-11.26740,9.06400,10.88300,0.84220,-0.45050,-0.21850,-0.20010
19.85940,41.90620,30.26560,0.67620,-0.79160,0.57560,-16.97420,17.79210,15.79630,0.84180,-0.45190,-0.21700,-0.20020
19.84380,41.87500,30.26560,0.71780,-0.83790,0.59800,-22.13160,29.96860,22.23550,0.84150,-0.45370,-0.21420,-0.20040
19.71880,41.81250,30.18750,0.76640,-0.90820,0.64300,-26.40410,49.98810,32.82510,0.84160,-0.45560,-0.20950,-0.20070
19.70310,41.73440,30.17190,0.78830,-1.01600,0.70960,-26.19050,78.00330,47.32100,0.84240,-0.45770,-0.20150,-0.20060
19.64060,41.64060,30.09380,0.76270,-1.10650,0.75540,-18.53050,105.92680,63.37320,0.84460,-0.45880,-0.19020,-0.20000
19.54690,41.54690,29.93750,0.67570,-1.15450,0.81000,-7.17800,133.14850,83.72850,0.84810,-0.45850,-0.17610,-0.19880
19.45310,41.43750,29.68750,0.53440,-1.18760,0.91550,1.70260,164.06281,108.60030,0.85270,-0.45700,-0.15880,-0.19690
19.34380,41.35940,29.37500,0.39040,-1.22150,1.03500,3.25900,191.37610,130.26781,0.85790,-0.45500,-0.13860,-0.19450
19.17190,41.25000,29.06250,0.27750,-1.26440,1.12870,-3.36330,208.13020,143.35980,0.86280,-0.45310,-0.11650,-0.19170
18.93750,40.96880,28.73440,0.19420,-1.31940,1.18620,-15.53980,216.15630,149.86011,0.86690,-0.45180,-0.09320,-0.18880
18.75000,40.70310,28.23440,0.15740,-1.34130,1.20570,-23.32180,218.01790,152.39301,0.87030,-0.45080,-0.06960,-0.18570
18.65620,40.39060,27.78120,0.05910,-1.35720,1.23050,-42.02910,218.10950,158.89330,0.87260,-0.45100,-0.04530,-0.18210
18.40620,39.76560,27.07810,-0.06810,-1.33540,1.23590,-63.48290,209.19830,168.68941,0.87360,-0.45270,-0.02100,-0.17740
18.25000,39.20310,26.32810,-0.21110,-1.31620,1.21420,-86.88990,187.37830,180.65230,0.87330,-0.45630,0.00260,-0.17080
18.04690,38.68750,25.65620,-0.32030,-1.31500,1.14350,-112.31110,158.38660,192.76781,0.87160,-0.46200,0.02480,-0.16200
17.98440,38.25000,25.09380,-0.34720,-1.33100,1.03260,-137.76270,130.00520,202.80811,0.86850,-0.46990,0.04560,-0.15100
18.01560,38.04690,24.67190,-0.29690,-1.35070,0.90910,-160.07111,107.81890,210.95630,0.86410,-0.47940,0.06540,-0.13830
18.09380,37.92190,24.39060,-0.21960,-1.34830,0.78820,-173.95660,93.59770,220.87450,0.85870,-0.49000,0.08460,-0.12400
18.26560,37.96880,24.23440,-0.16540,-1.32620,0.70910,-172.21710,84.62560,235.70599,0.85280,-0.50030,0.10360,-0.10820
18.45310,38.04690,24.28120,-0.15620,-1.30240,0.67640,-155.34090,79.98690,255.35930,0.84720,-0.50890,0.12290,-0.09090
18.57810,38.15620,24.31250,-0.19150,-1.29080,0.65250,-132.30009,77.91170,275.43991,0.84220,-0.51490,0.14270,-0.07200
18.64060,38.26560,24.42190,-0.24220,-1.28250,0.62720,-106.81790,71.38090,289.96619,0.83840,-0.51790,0.16160,-0.05250
18.76560,38.43750,24.65620,-0.28140,-1.23820,0.61010,-78.07030,58.25840,297.47360,0.83550,-0.51850,0.17910,-0.03250
18.90620,38.54690,24.87500,-0.30660,-1.15030,0.58620,-50.20780,46.69220,301.13571,0.83340,-0.51670,0.19570,-0.01210
19.04690,38.53120,24.96880,-0.32240,-1.06430,0.54070,-28.78450,42.81650,303.14981,0.83170,-0.51310,0.21190,0.00820
18.90620,38.18750,24.73440,-0.32040,-1.01080,0.48700,-11.87770,42.90800,303.63809,0.83010,-0.50820,0.22770,0.02810
18.93750,38.07810,24.35940,-0.29070,-0.96800,0.44500,5.60890,41.71790,302.44791,0.82860,-0.50190,0.24330,0.04750
19.09380,38.10940,24.12500,-0.24940,-0.90870,0.41210,19.37230,39.85630,300.31171,0.82720,-0.49440,0.25860,0.06650
19.29690,38.07810,24.01560,-0.22030,-0.84810,0.37630,22.75970,39.94780,297.68719,0.82540,-0.48640,0.27360,0.08520
19.35940,38.04690,23.76560,-0.21490,-0.82240,0.33920,18.24310,44.15930,293.50629,0.82280,-0.47860,0.28850,0.10350
19.51560,38.00000,23.64060,-0.24330,-0.82220,0.30160,13.94020,52.82630,287.55539,0.81920,-0.47120,0.30370,0.12100
19.68750,38.00000,23.43750,-0.30980,-0.79870,0.27290,17.26660,62.43930,281.57391,0.81510,-0.46350,0.31920,0.13750
19.92190,38.01560,23.28120,-0.38230,-0.74670,0.26690,31.18260,66.55920,275.83661,0.81090,-0.45490,0.33480,0.15290
20.06250,37.95310,23.04690,-0.43660,-0.68580,0.27990,48.57760,62.16460,268.63449,0.80730,-0.44490,0.34980,0.16740
20.25000,37.95310,22.84380,-0.47910,-0.61240,0.28560,58.12960,52.46000,261.03561,0.80400,-0.43400,0.36380,0.18140
20.29690,37.84380,22.59380,-0.49840,-0.54160,0.27680,55.16940,40.80230,254.65739,0.80070,-0.42310,0.37640,0.19540
20.35940,37.78120,22.32810,-0.49010,-0.49940,0.24350,42.01630,32.04380,249.07269,0.79680,-0.41310,0.38800,0.20960
20.42190,37.67190,22.03120,-0.46260,-0.47910,0.19270,27.36790,32.13530,243.30490,0.79210,-0.40410,0.39900,0.22380
20.43750,37.57810,21.70310,-0.44170,-0.46120,0.16000,18.70090,41.65680,235.49240,0.78650,-0.39610,0.41010,0.23740
20.48440,37.51560,21.37500,-0.45720,-0.42870,0.15340,15.92380,56.82410,224.93330,0.78010,-0.38880,0.42170,0.24970
20.50000,37.46880,21.06250,-0.51280,-0.37130,0.17570,16.25950,70.43490,212.84830,0.77330,-0.38210,0.43370,0.26060
20.53120,37.45310,20.85940,-0.58970,-0.31070,0.21490,17.57170,73.21200,201.19060,0.76640,-0.37560,0.44540,0.27050
20.59380,37.42190,20.73440,-0.64950,-0.28770,0.23140,17.96850,62.56140,191.30290,0.76000,-0.36910,0.45580,0.27990
20.65620,37.43750,20.51560,-0.65890,-0.30740,0.21410,17.32760,46.90580,182.08659,0.75420,-0.36250,0.46480,0.28920
20.60940,37.40620,20.23440,-0.62440,-0.32400,0.17880,18.91450,35.88900,172.41260,0.74900,-0.35590,0.47280,0.29800
20.64060,37.40620,19.95310,-0.59470,-0.29640,0.13180,25.29270,31.95220,162.46381,0.74410,-0.34910,0.48040,0.30600
20.68750,37.37500,19.68750,-0.58560,-0.23390,0.09670,33.53240,29.23620,152.69820,0.73950,-0.34190,0.48800,0.31310
20.73440,37.39060,19.46880,-0.58650,-0.18220,0.08770,33.68500,25.97080,144.30589,0.73510,-0.33490,0.49510,0.31980
20.79690,37.40620,19.25000,-0.59520,-0.17500,0.09710,23.76680,26.73370,137.65300,0.73060,-0.32880,0.50170,0.32640
20.79690,37.42190,18.98440,-0.60010,-0.18710,0.12940,15.49660,30.57890,131.54950,0.72580,-0.32360,0.50770,0.33260
20.85940,37.40620,18.71880,-0.59820,-0.17950,0.17360,16.83930,34.72930,125.35440,0.72130,-0.31870,0.51350,0.33830
20.85940,37.37500,18.42190,-0.59200,-0.14420,0.19550,24.19410,38.48300,119.58660,0.71710,-0.31340,0.51940,0.34320
20.81250,37.39060,18.12500,-0.58670,-0.09790,0.18840,30.08400,40.98540,115.00900,0.71300,-0.30780,0.52530,0.34760
20.85940,37.35940,17.84380,-0.58750,-0.07300,0.17420,30.78590,41.71790,111.19430,0.70900,-0.30240,0.53120,0.35170
20.85940,37.28120,17.54690,-0.59180,-0.07860,0.15830,24.37720,41.16850,106.52510,0.70470,-0.29790,0.53690,0.35550
20.84380,37.20310,17.15620,-0.58040,-0.08150,0.14720,9.08790,40.95490,99.84180,0.70020,-0.29460,0.54190,0.35960
20.82810,37.14060,16.82810,-0.54840,-0.06930,0.14380,-16.39430,44.49500,93.31100,0.69500,-0.29320,0.54600,0.36440
20.82810,37.04690,16.50000,-0.51340,-0.06650,0.13910,-48.31570,52.55160,89.61840,0.68880,-0.29410,0.54940,0.37040
20.73440,36.96880,16.21880,-0.48290,-0.07030,0.13230,-78.89430,63.41590,88.91650,0.68130,-0.29710,0.55240,0.37740
20.54690,36.81250,15.92190,-0.46210,-0.06950,0.11660,-104.31550,76.44690,91.38840,0.67220,-0.30200,0.55530,0.38540
20.32810,36.59380,15.64060,-0.45310,-0.09720,0.10080,-120.55080,89.59990,97.36980,0.66170,-0.30790,0.55860,0.39410
19.87500,36.34380,15.31250,-0.44910,-0.16490,0.11180,-123.66360,101.99010,104.35840,0.65010,-0.31410,0.56260,0.40290
19.10940,35.90620,15.04690,-0.45590,-0.20200,0.13410,-114.90510,117.24890,110.67550,0.63760,-0.31970,0.56760,0.41110
18.07810,35.43750,14.60940,-0.48180,-0.16750,0.12810,-98.63920,135.58990,117.66400,0.62430,-0.32470,0.57440,0.41830
17.00000,34.92190,14.32810,-0.50610,-0.09300,0.07960,-81.00000,148.22420,125.69010,0.61030,-0.32880,0.58250,0.42440
15.45310,33.93750,13.90620,-0.50570,-0.00950,0.01620,-62.99470,147.98010,129.96260,0.59610,-0.33160,0.59170,0.42960
13.65620,32.76560,13.26560,-0.50790,0.06390,-0.01660,-45.20290,135.80350,124.86620,0.58260,-0.33280,0.60110,0.43420
