hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
17.50000,39.03120,28.40620,-0.10300,-0.39300,0.86840,1.73310,4.18120,-1.29350,0.92500,-0.17940,0.13040,-0.30840
17.53120,39.07810,28.35940,-0.10580,-0.40580,0.87790,-1.44070,5.18830,0.04930,0.92490,-0.17990,0.13000,-0.30870
17.20310,38.60940,28.25000,-0.11150,-0.41920,0.89080,-4.58400,4.54740,1.08690,0.92470,-0.18090,0.12990,-0.30880
17.15620,38.84380,27.96880,-0.11640,-0.42680,0.90100,-5.71320,2.47230,1.23950,0.92440,-0.18210,0.12980,-0.30880
17.34380,39.01560,28.15620,-0.11580,-0.42920,0.90350,-4.46190,0.27500,0.72070,0.92420,-0.18330,0.12950,-0.30890
17.45310,39.06250,28.25000,-0.10770,-0.42730,0.88860,-2.44780,-1.12880,0.14080,0.92410,-0.18430,0.12890,-0.30900
17.45310,39.06250,28.26560,-0.09460,-0.42580,0.86450,-1.07450,-1.92230,-0.25590,0.92390,-0.18520,0.12820,-0.30920
17.42190,39.07810,28.25000,-0.08330,-0.42700,0.86360,-0.22000,-2.25800,-0.43900,0.92380,-0.18610,0.12740,-0.30940
17.48440,39.10940,28.28120,-0.08010,-0.42530,0.88970,0.20720,-1.34240,-0.01180,0.92380,-0.18650,0.12650,-0.30960
17.46880,39.10940,28.32810,-0.08660,-0.42340,0.91750,-1.13550,1.03790,1.30050,0.92380,-0.18670,0.12560,-0.30970
17.43750,39.06250,28.37500,-0.09710,-0.43420,0.93150,-4.88920,3.41830,3.22310,0.92380,-0.18720,0.12520,-0.30960
17.46880,39.10940,28.37500,-0.10380,-0.45520,0.93480,-9.10060,4.24230,4.87100,0.92360,-0.18850,0.12530,-0.30940
17.45310,39.12500,28.40620,-0.10960,-0.46600,0.93720,-11.14530,3.32670,5.66450,0.92330,-0.19020,0.12580,-0.30890
17.43750,39.10940,28.42190,-0.11400,-0.46300,0.93730,-11.05370,2.56380,5.69500,0.92310,-0.19190,0.12630,-0.30850
17.48440,39.15620,28.45310,-0.12360,-0.44610,0.93000,-9.55840,1.22100,5.45090,0.92320,-0.19180,0.12730,-0.30780
17.45310,39.15620,28.42190,-0.13200,-0.43170,0.91580,-8.52080,0.64120,5.20670,0.92330,-0.19160,0.12820,-0.30710
17.45310,39.17190,28.43750,-0.13680,-0.43260,0.89990,-9.40580,0.45810,5.08470,0.92340,-0.19180,0.12940,-0.30640
17.48440,39.18750,28.45310,-0.13970,-0.44000,0.88720,-11.14530,0.42760,4.81000,0.92320,-0.19270,0.13080,-0.30570
17.50000,39.21880,28.46880,-0.14270,-0.44490,0.89170,-11.90820,0.36650,4.32170,0.92300,-0.19370,0.13210,-0.30500
17.45310,39.15620,28.45310,-0.14770,-0.44450,0.91300,-11.93880,0.58020,4.19970,0.92300,-0.19400,0.13340,-0.30430
17.45310,39.10940,28.43750,-0.15540,-0.44400,0.93570,-13.40360,1.61780,5.17620,0.92310,-0.19420,0.13440,-0.30360
17.32810,38.98440,28.32810,-0.16260,-0.45280,0.95010,-18.07280,2.86900,6.94620,0.92300,-0.19470,0.13580,-0.30270
17.34380,39.07810,28.31250,-0.16490,-0.46470,0.95570,-26.95340,3.87610,8.96040,0.92290,-0.19600,0.13770,-0.30150
17.42190,39.14060,28.37500,-0.16610,-0.47000,0.95310,-40.50320,5.12730,11.37130,0.92250,-0.19840,0.14010,-0.29990
17.42190,39.20310,28.42190,-0.16820,-0.46730,0.94420,-58.60010,7.72130,14.75870,0.92190,-0.20190,0.14310,-0.29800
17.43750,39.20310,28.46880,-0.17390,-0.46680,0.93350,-81.36620,12.90930,19.79410,0.92100,-0.20710,0.14710,-0.29540
17.43750,39.25000,28.45310,-0.18680,-0.49010,0.92600,-108.95410,20.47760,26.17230,0.91950,-0.21440,0.15280,-0.29200
17.46880,39.29690,28.48440,-0.21080,-0.55500,0.92670,-138.76981,27.95440,31.57390,0.91710,-0.22470,0.16000,-0.28790
17.45310,39.26560,28.51560,-0.24180,-0.64370,0.93420,-165.13699,33.84430,33.86270,0.91390,-0.23700,0.16820,-0.28340
17.42190,39.29690,28.50000,-0.26870,-0.72040,0.93350,-183.20340,39.06280,33.46600,0.91000,-0.25070,0.17720,-0.27870
17.39060,39.34380,28.53120,-0.28620,-0.77230,0.91810,-189.52049,44.12870,32.03170,0.90560,-0.26470,0.18660,-0.27400
17.39060,39.39060,28.59380,-0.29630,-0.80970,0.90310,-183.08130,47.85190,30.68890,0.90090,-0.27800,0.19600,-0.26950
17.32810,39.43750,28.62500,-0.31190,-0.83160,0.89800,-167.54790,49.59140,31.08560,0.89640,-0.28990,0.20520,-0.26520
17.29690,39.39060,28.60940,-0.32730,-0.82970,0.89310,-149.35941,50.87310,34.99190,0.89220,-0.30010,0.21420,-0.26080
17.29690,39.42190,28.56250,-0.33480,-0.82100,0.87740,-134.52789,54.04700,43.14010,0.88840,-0.30860,0.22340,-0.25610
17.17190,39.32810,28.46880,-0.34760,-0.82070,0.84830,-127.05110,59.11290,53.97380,0.88480,-0.31600,0.23320,-0.25060
17.20310,39.34380,28.45310,-0.37160,-0.82880,0.80730,-127.78350,64.42290,63.77000,0.88120,-0.32320,0.24350,-0.24450
17.17190,39.32810,28.35940,-0.39290,-0.84580,0.76230,-133.58180,68.90900,69.56830,0.87710,-0.33060,0.25440,-0.23800
17.12500,39.29690,28.28120,-0.40430,-0.87100,0.72560,-138.95290,71.86920,70.85010,0.87260,-0.33850,0.26550,-0.23120
17.00000,39.06250,28.12500,-0.41310,-0.89520,0.70150,-139.16650,72.72370,69.20210,0.86780,-0.34630,0.27640,-0.22470
16.85940,38.93750,27.85940,-0.42030,-0.90300,0.68270,-133.15460,71.77770,66.97430,0.86300,-0.35380,0.28700,-0.21840
16.75000,38.79690,27.64060,-0.41440,-0.90130,0.66570,-123.90770,69.91610,66.02830,0.85820,-0.36070,0.29700,-0.21240
16.71880,38.75000,27.32810,-0.42080,-0.87750,0.63710,-115.14920,67.01690,66.42500,0.85370,-0.36680,0.30670,-0.20640
