hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
11.31250,31.43750,20.35940,0.97140,-0.25100,0.26860,1.64160,-1.31190,0.50700,0.69400,-0.41880,-0.44210,-0.38410
11.43750,31.40620,20.40620,0.97220,-0.25010,0.27000,1.67210,-0.85420,0.56810,0.69420,-0.41820,-0.44200,-0.38440
11.06250,31.21880,20.34380,0.97320,-0.24690,0.27040,1.88570,-0.36590,0.62910,0.69410,-0.41740,-0.44250,-0.38490
11.09380,31.34380,20.32810,0.97270,-0.24410,0.26790,1.97730,0.03080,0.62910,0.69370,-0.41710,-0.44320,-0.38510
11.25000,31.56250,20.31250,0.97100,-0.24340,0.26340,1.76360,0.36650,0.44600,0.69340,-0.41710,-0.44380,-0.38500
11.50000,31.60940,20.45310,0.96730,-0.24500,0.25860,1.33640,0.61070,0.14080,0.69310,-0.41750,-0.44420,-0.38470
11.53120,31.50000,20.64060,0.96410,-0.24790,0.25590,1.12280,0.58020,-0.16440,0.69290,-0.41790,-0.44450,-0.38430
11.46880,31.65620,20.71880,0.96440,-0.25090,0.25580,1.39740,0.15290,-0.34750,0.69280,-0.41850,-0.44460,-0.38380
11.39060,31.73440,20.64060,0.96590,-0.25250,0.25770,2.16040,-0.64050,-0.34750,0.69270,-0.41900,-0.44460,-0.38320
11.56250,31.73440,20.54690,0.96790,-0.25070,0.26040,3.07590,-1.58660,-0.34750,0.69280,-0.41960,-0.44460,-0.38250
11.59380,31.59380,20.64060,0.97190,-0.24700,0.26310,3.62520,-2.41060,-0.43900,0.69280,-0.41870,-0.44520,-0.38290
11.45310,31.64060,20.71880,0.97770,-0.24460,0.26670,3.53370,-2.95990,-0.65260,0.69280,-0.41790,-0.44560,-0.38320
11.39060,31.70310,20.62500,0.98270,-0.24400,0.27130,2.77070,-3.08190,-0.83570,0.69290,-0.41720,-0.44580,-0.38350
11.51560,31.92190,20.57810,0.98510,-0.24490,0.27460,1.70260,-2.71570,-0.89680,0.69310,-0.41660,-0.44590,-0.38380
11.68750,31.73440,20.60940,0.98530,-0.24660,0.27450,0.63450,-1.89180,-0.77470,0.69340,-0.41610,-0.44560,-0.38400
11.67190,31.78120,20.71880,0.98380,-0.24900,0.27360,-0.15900,-0.82360,-0.56110,0.69380,-0.41600,-0.44510,-0.38400
11.46880,31.75000,20.79690,0.98180,-0.25010,0.27360,-0.58620,0.12240,-0.28640,0.69430,-0.41600,-0.44440,-0.38390
11.54690,31.93750,20.64060,0.97880,-0.24930,0.27250,-0.73880,0.70220,0.01880,0.69480,-0.41610,-0.44370,-0.38370
11.56250,31.76560,20.62500,0.97560,-0.24890,0.27000,-0.70830,0.88530,0.35440,0.69470,-0.41680,-0.44360,-0.38330
11.64060,31.70310,20.64060,0.97300,-0.24750,0.26740,-0.64720,0.73270,0.65960,0.69420,-0.41700,-0.44410,-0.38330
11.53120,31.62500,20.82810,0.97030,-0.24470,0.26570,-0.55570,0.39710,0.93430,0.69380,-0.41680,-0.44470,-0.38360
11.53120,31.84380,20.73440,0.96770,-0.24210,0.26510,-0.49470,-0.03020,1.14790,0.69350,-0.41630,-0.44520,-0.38410
11.51560,31.79690,20.64060,0.96690,-0.24030,0.26320,-0.40310,-0.42690,1.20890,0.69300,-0.41620,-0.44590,-0.38430
11.76560,31.73440,20.67190,0.96800,-0.23870,0.25880,-0.25050,-0.61000,1.05630,0.69250,-0.41640,-0.44650,-0.38420
11.59380,31.56250,20.79690,0.96880,-0.23760,0.25530,0.14620,-0.57950,0.72070,0.69210,-0.41660,-0.44710,-0.38410
11.46880,31.75000,20.78120,0.96730,-0.23850,0.25420,0.87860,-0.36590,0.23240,0.69170,-0.41690,-0.44760,-0.38400
11.46880,31.78120,20.65620,0.96360,-0.24050,0.25440,1.94670,-0.27430,-0.43900,0.69140,-0.41730,-0.44800,-0.38350
11.68750,31.76560,20.56250,0.95980,-0.24260,0.25420,3.10640,-0.61000,-1.29350,0.69150,-0.41780,-0.44790,-0.38290
11.67190,31.59380,20.68750,0.95750,-0.24490,0.25370,4.26610,-1.40350,-2.20900,0.69170,-0.41810,-0.44780,-0.38230
11.56250,31.68750,20.78120,0.95800,-0.24870,0.25480,5.24260,-2.53260,-3.09400,0.69200,-0.41830,-0.44770,-0.38160
11.40620,31.76560,20.65620,0.96240,-0.25490,0.25850,6.12770,-3.72280,-3.73490,0.69240,-0.41840,-0.44770,-0.38100
11.60940,31.87500,20.54690,0.96960,-0.26250,0.26370,7.07370,-4.82150,-4.13160,0.69270,-0.41830,-0.44770,-0.38040
11.71880,31.70310,20.59380,0.97760,-0.26960,0.26790,8.11130,-5.58440,-4.40630,0.69310,-0.41820,-0.44780,-0.37980
11.64060,31.68750,20.73440,0.98390,-0.27500,0.26960,9.30150,-5.79800,-4.43680,0.69350,-0.41810,-0.44790,-0.37900
11.48440,31.67190,20.76560,0.98860,-0.28290,0.27260,10.46120,-5.61490,-4.19270,0.69390,-0.41780,-0.44810,-0.37820
11.53120,31.82810,20.60940,0.99310,-0.29650,0.27850,11.43770,-5.27920,-3.79590,0.69440,-0.41760,-0.44830,-0.37740
