hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
15.62500,35.34380,14.68750,-0.11080,-0.84010,0.55400,-0.34210,3.02160,-5.77960,0.85080,-0.47030,-0.06230,0.22620
15.62500,35.42190,14.64060,-0.11140,-0.84120,0.55200,1.39740,1.89240,-5.16920,0.85050,-0.47090,-0.06210,0.22580
15.31250,35.10940,14.53120,-0.10980,-0.84030,0.55110,2.80120,0.27500,-4.65040,0.85040,-0.47130,-0.06210,0.22550
15.20310,35.07810,14.20310,-0.10310,-0.83510,0.55110,3.53370,-0.94570,-4.40630,0.85070,-0.47090,-0.06320,0.22480
15.46880,35.25000,14.50000,-0.09620,-0.82790,0.55180,3.22850,-1.31190,-4.28420,0.85120,-0.47010,-0.06400,0.22420
15.54690,35.35940,14.54690,-0.09680,-0.82550,0.55370,1.85520,-1.06780,-4.16220,0.85170,-0.46930,-0.06460,0.22380
15.57810,35.37500,14.56250,-0.10220,-0.82880,0.55550,0.08520,-0.88470,-4.28420,0.85210,-0.46870,-0.06440,0.22380
15.59380,35.34380,14.51560,-0.10590,-0.83470,0.55590,-1.10500,-0.97620,-4.92510,0.85190,-0.46910,-0.06390,0.22390
15.60940,35.37500,14.53120,-0.10780,-0.83840,0.55540,-0.89140,-1.37300,-5.77960,0.85170,-0.46960,-0.06360,0.22380
15.65620,35.43750,14.56250,-0.11020,-0.83830,0.55350,0.63450,-2.13590,-6.42050,0.85150,-0.47000,-0.06330,0.22370
15.56250,35.34380,14.51560,-0.11050,-0.83500,0.55150,2.52660,-3.20400,-6.96980,0.85150,-0.47010,-0.06310,0.22370
15.45310,35.20310,14.35940,-0.10850,-0.82700,0.55090,3.74730,-4.36370,-7.61060,0.85170,-0.46960,-0.06280,0.22380
15.40620,35.17190,14.21880,-0.10720,-0.82290,0.55160,3.65570,-5.67590,-8.28200,0.85210,-0.46880,-0.06280,0.22390
15.40620,35.12500,14.14060,-0.10850,-0.82750,0.55320,2.43500,-7.04920,-9.07550,0.85230,-0.46860,-0.06270,0.22390
15.39060,35.07810,14.04690,-0.11080,-0.83250,0.55410,0.66500,-8.48360,-10.20460,0.85220,-0.46870,-0.06300,0.22390
15.35940,35.03120,13.90620,-0.11110,-0.83450,0.55550,-1.44070,-9.64320,-12.03570,0.85210,-0.46890,-0.06350,0.22380
15.31250,34.96880,13.78120,-0.10830,-0.83610,0.55920,-4.37040,-9.91790,-14.29400,0.85200,-0.46900,-0.06400,0.22360
15.35940,34.98440,13.70310,-0.10720,-0.84260,0.56210,-8.55130,-9.30750,-16.39970,0.85180,-0.46950,-0.06470,0.22310
15.51560,35.14060,13.65620,-0.11020,-0.85660,0.56500,-13.95290,-8.23940,-18.38330,0.85130,-0.47070,-0.06570,0.22240
15.62500,35.23440,13.71880,-0.11090,-0.87040,0.57770,-20.81940,-6.13370,-20.73320,0.85080,-0.47200,-0.06650,0.22140
15.68750,35.28120,13.75000,-0.11370,-0.88220,0.60310,-28.96760,-2.99040,-22.53370,0.85030,-0.47340,-0.06780,0.22000
15.70310,35.26560,13.75000,-0.12680,-0.90210,0.63000,-36.65800,-0.57950,-22.19800,0.84940,-0.47540,-0.06890,0.21840
15.67190,35.32810,13.78120,-0.14680,-0.93260,0.64920,-41.20510,-0.09120,-19.29890,0.84830,-0.47790,-0.06990,0.21710
