hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
20.73440,42.50000,31.18750,0.69320,-0.71130,0.25550,-2.41730,-0.15230,-0.19490,0.75980,-0.53970,-0.28940,-0.21850
20.53120,42.32810,30.95310,0.69620,-0.71650,0.25550,-2.60040,-0.15230,-0.31690,0.75930,-0.54050,-0.28930,-0.21820
20.54690,42.25000,30.90620,0.69980,-0.72280,0.25210,-2.81400,-0.21330,-0.46950,0.75880,-0.54120,-0.28940,-0.21810
20.34380,42.14060,30.75000,0.70230,-0.72680,0.24750,-2.87500,-0.24380,-0.56110,0.75820,-0.54200,-0.28950,-0.21790
20.28120,42.07810,30.70310,0.70140,-0.72720,0.24340,-2.63090,-0.15230,-0.40850,0.75770,-0.54270,-0.28960,-0.21780
20.12500,41.90620,30.65620,0.69760,-0.72440,0.24200,-2.05110,0.27500,-0.19490,0.75730,-0.54340,-0.28970,-0.21760
19.98440,41.84380,30.51560,0.69490,-0.72170,0.24420,-1.41020,0.88530,0.04930,0.75690,-0.54410,-0.28950,-0.21730
20.28120,42.18750,30.59380,0.69570,-0.72030,0.24750,-0.95240,1.37360,0.14080,0.75670,-0.54470,-0.28910,-0.21690
20.46880,42.37500,30.81250,0.69490,-0.71760,0.24990,-0.79980,1.52620,0.11030,0.75710,-0.54420,-0.28900,-0.21730
20.57810,42.46880,30.98440,0.69210,-0.71450,0.25150,-0.86090,1.40410,0.17130,0.75740,-0.54360,-0.28880,-0.21770
20.59380,42.46880,30.98440,0.69030,-0.71340,0.25190,-1.13550,1.12950,0.26290,0.75780,-0.54310,-0.28850,-0.21790
20.60940,42.50000,31.00000,0.69030,-0.71440,0.25350,-1.47120,0.82430,0.26290,0.75820,-0.54270,-0.28820,-0.21810
20.67190,42.60940,31.04690,0.68920,-0.71510,0.25570,-1.74590,0.48860,0.14080,0.75860,-0.54240,-0.28770,-0.21820
20.68750,42.59380,31.09380,0.68720,-0.71540,0.25680,-1.80690,0.15290,0.01880,0.75890,-0.54220,-0.28720,-0.21810
20.64060,42.59380,31.07810,0.68770,-0.71670,0.25590,-1.89850,-0.09120,-0.01180,0.75930,-0.54210,-0.28650,-0.21800
20.65620,42.59380,31.07810,0.69020,-0.71920,0.25390,-1.89850,-0.15230,0.01880,0.75890,-0.54280,-0.28640,-0.21760
20.68750,42.59380,31.09380,0.69240,-0.72030,0.25150,-1.71540,0.00030,-0.01180,0.75840,-0.54330,-0.28680,-0.21770
20.68750,42.57810,31.12500,0.69250,-0.71880,0.24820,-1.31860,0.24450,-0.01180,0.75790,-0.54380,-0.28720,-0.21780
20.68750,42.54690,31.12500,0.69350,-0.71820,0.24750,-0.89140,0.51910,-0.01180,0.75740,-0.54410,-0.28770,-0.21800
20.51560,42.42190,31.00000,0.69760,-0.71990,0.24950,-0.49470,0.76330,-0.10330,0.75710,-0.54400,-0.28840,-0.21850
20.53120,42.43750,31.00000,0.70210,-0.72190,0.25050,-0.15900,0.85480,-0.19490,0.75680,-0.54370,-0.28910,-0.21910
20.40620,42.25000,30.89060,0.70430,-0.72320,0.24920,0.08520,0.94640,-0.10330,0.75640,-0.54390,-0.28960,-0.21940
20.37500,42.17190,30.73440,0.70590,-0.72600,0.24640,0.35980,1.16000,-0.01180,0.75600,-0.54440,-0.28980,-0.21930
20.26560,42.18750,30.64060,0.71160,-0.72980,0.24000,0.72600,1.61780,0.01880,0.75570,-0.54480,-0.29000,-0.21930
20.39060,42.29690,30.70310,0.72320,-0.73340,0.22950,1.06170,2.74690,0.47650,0.75530,-0.54510,-0.29020,-0.21940
20.54690,42.46880,30.84380,0.74490,-0.73780,0.22360,0.97020,5.37140,2.67380,0.75510,-0.54530,-0.29030,-0.21950
20.65620,42.50000,31.06250,0.78180,-0.75440,0.23850,0.66500,11.56650,7.98380,0.75520,-0.54530,-0.28980,-0.21990
20.53120,42.45310,30.98440,0.82870,-0.79540,0.27190,1.06170,23.13270,16.28460,0.75580,-0.54500,-0.28830,-0.22040
20.54690,42.51560,31.00000,0.88320,-0.85600,0.29580,3.16740,39.39850,25.43990,0.75720,-0.54450,-0.28530,-0.22110
20.46880,42.51560,30.98440,0.94480,-0.93090,0.30210,8.05030,59.29600,34.35100,0.75920,-0.54380,-0.28050,-0.22170
20.40620,42.45310,30.89060,1.00860,-1.04080,0.31450,17.38860,83.19120,43.23160,0.76250,-0.54250,-0.27370,-0.22230
20.20310,42.23440,30.71880,1.07690,-1.20570,0.35580,34.11230,109.89410,52.69210,0.76730,-0.54000,-0.26460,-0.22290
19.95310,42.07810,30.45310,1.15200,-1.40310,0.43730,61.15080,136.71910,64.28880,0.77430,-0.53530,-0.25330,-0.22310
19.79690,41.95310,30.28120,1.21420,-1.55600,0.57160,97.40570,162.23180,80.18840,0.78380,-0.52780,-0.23990,-0.22250
19.60940,41.81250,30.10940,1.21710,-1.59760,0.72540,135.46120,183.50250,101.12350,0.79600,-0.51700,-0.22450,-0.22070
19.43750,41.62500,29.98440,1.14650,-1.56740,0.83550,167.74870,199.46320,125.14080,0.81000,-0.50370,-0.20740,-0.21730
19.12500,41.37500,29.67190,1.06690,-1.53530,0.91910,193.81081,220.64240,149.34129,0.82540,-0.48800,-0.18820,-0.21260
18.89060,41.06250,29.39060,0.97950,-1.49130,0.99380,217.61450,252.04500,172.87030,0.84190,-0.46990,-0.16600,-0.20700
18.62500,40.79690,28.95310,0.80650,-1.41570,1.05850,239.25140,285.67542,195.88060,0.85910,-0.44940,-0.14050,-0.20050
18.40620,40.51560,28.46880,0.58310,-1.30920,1.14200,249.41380,314.91119,216.05270,0.87620,-0.42710,-0.11200,-0.19320
18.23440,40.21880,27.96880,0.37380,-1.15930,1.22990,236.96260,330.53619,230.48750,0.89170,-0.40490,-0.08140,-0.18530
18.15620,40.03120,27.53120,0.17200,-0.95880,1.28390,199.97530,325.43979,236.77409,0.90450,-0.38490,-0.05040,-0.17660
