hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
13.93750,35.46880,25.12500,1.00510,-0.21330,0.21010,0.08520,-0.76260,0.07980,0.76110,-0.01350,-0.63230,0.14370
14.04690,35.48440,25.15620,1.01280,-0.21280,0.21130,-0.12840,-0.48800,0.26290,0.76130,-0.01270,-0.63230,0.14310
14.00000,35.42190,25.14060,1.01570,-0.21170,0.21160,-0.73880,0.06140,0.32390,0.76110,-0.01220,-0.63270,0.14260
13.89060,35.12500,25.23440,1.01360,-0.21150,0.21120,-1.47120,0.76330,0.38500,0.76130,-0.01290,-0.63230,0.14310
13.62500,35.23440,24.75000,1.00800,-0.21270,0.21030,-2.14260,1.37360,0.62910,0.76120,-0.01390,-0.63220,0.14360
13.76560,35.09380,24.96880,1.00110,-0.21290,0.20970,-2.63090,1.73980,0.96480,0.76150,-0.01480,-0.63180,0.14410
13.75000,35.18750,24.76560,0.99430,-0.21120,0.20930,-2.81400,1.83140,1.36150,0.76190,-0.01440,-0.63140,0.14350
13.54690,35.12500,24.93750,0.98890,-0.20930,0.20790,-2.63090,1.67880,1.54460,0.76160,-0.01440,-0.63190,0.14320
13.70310,35.21880,24.95310,0.98540,-0.20730,0.20630,-2.14260,1.40410,1.39200,0.76160,-0.01400,-0.63210,0.14260
13.78120,35.40620,25.00000,0.98280,-0.20460,0.20700,-1.56280,1.03790,0.99530,0.76200,-0.01360,-0.63160,0.14220
13.89060,35.35940,24.95310,0.98040,-0.20170,0.20870,-1.07450,0.73270,0.47650,0.76240,-0.01320,-0.63120,0.14180
13.89060,35.35940,25.10940,0.98120,-0.19850,0.21030,-0.98290,0.45810,0.07980,0.76280,-0.01260,-0.63080,0.14130
13.81250,35.37500,25.06250,0.98640,-0.19630,0.21320,-1.37970,0.21400,-0.19490,0.76320,-0.01210,-0.63050,0.14080
13.89060,35.39060,25.15620,0.99230,-0.19850,0.21680,-2.14260,0.03080,-0.50000,0.76370,-0.01180,-0.63010,0.14040
13.79690,35.29690,24.95310,0.99750,-0.20420,0.21810,-3.05810,0.03080,-1.01880,0.76410,-0.01210,-0.62960,0.14040
13.82810,35.26560,25.01560,1.00070,-0.21000,0.21810,-3.72950,0.33600,-1.65970,0.76420,-0.01300,-0.62940,0.14070
13.73440,35.20310,25.01560,0.99910,-0.21530,0.21800,-4.06520,0.97690,-2.05640,0.76420,-0.01390,-0.62920,0.14090
13.73440,35.21880,25.03120,0.99500,-0.21920,0.21520,-4.09570,1.83140,-1.87330,0.76410,-0.01490,-0.62920,0.14120
13.64060,35.25000,24.84380,0.99280,-0.21970,0.21070,-4.06520,2.56380,-1.23250,0.76400,-0.01580,-0.62940,0.14140
13.73440,35.17190,24.87500,0.99090,-0.21910,0.20860,-4.09570,3.05210,-0.50000,0.76380,-0.01670,-0.62960,0.14150
13.73440,35.17190,24.85940,0.98820,-0.22010,0.20760,-4.15680,3.26570,0.07980,0.76350,-0.01760,-0.62980,0.14170
13.75000,35.34380,25.06250,0.98700,-0.22150,0.20530,-4.06520,3.20470,0.41550,0.76330,-0.01850,-0.63000,0.14180
13.78120,35.45310,24.96880,0.98550,-0.22200,0.20420,-3.60750,2.89950,0.50700,0.76300,-0.01930,-0.63030,0.14200
13.90620,35.43750,25.06250,0.98450,-0.22020,0.20560,-2.93610,2.44170,0.59860,0.76270,-0.02000,-0.63060,0.14220
13.92190,35.43750,25.01560,0.98700,-0.21640,0.20790,-2.56990,1.92290,0.65960,0.76240,-0.02020,-0.63100,0.14200
13.85940,35.43750,25.17190,0.99110,-0.21500,0.20970,-3.05810,1.37360,0.53760,0.76250,-0.01970,-0.63110,0.14120
13.85940,35.45310,25.07810,0.99380,-0.21810,0.21040,-4.27880,0.97690,0.20190,0.76240,-0.02080,-0.63110,0.14160
13.92190,35.53120,25.12500,0.99360,-0.22420,0.21070,-5.46900,0.88530,-0.13380,0.76230,-0.02190,-0.63110,0.14190
13.98440,35.45310,25.09380,0.99260,-0.22950,0.21080,-6.04890,1.22100,-0.22540,0.76220,-0.02310,-0.63110,0.14220
14.00000,35.50000,25.17190,0.99090,-0.23290,0.20990,-5.80470,1.92290,0.01880,0.76220,-0.02430,-0.63100,0.14250
13.90620,35.43750,25.20310,0.98780,-0.23450,0.20870,-4.91970,2.65540,0.38500,0.76210,-0.02540,-0.63100,0.14280
13.90620,35.46880,25.15620,0.98460,-0.23340,0.20660,-3.72950,3.17420,0.75120,0.76200,-0.02650,-0.63100,0.14320
13.87500,35.48440,25.00000,0.98280,-0.22900,0.20420,-2.63090,3.26570,1.02580,0.76170,-0.02690,-0.63130,0.14310
14.00000,35.43750,25.12500,0.98270,-0.22210,0.20300,-1.71540,2.93000,1.20890,0.76160,-0.02660,-0.63160,0.14260
13.90620,35.43750,25.17190,0.98370,-0.21610,0.20330,-1.13550,2.16710,1.14790,0.76170,-0.02610,-0.63170,0.14200
