hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
20.28120,41.76560,29.89060,-0.40660,-0.23020,0.86340,0.84810,2.50280,2.73480,0.96980,-0.11510,0.21390,-0.02140
20.26560,41.73440,29.82810,-0.40880,-0.23110,0.86570,2.06880,3.05210,3.40620,0.96960,-0.11520,0.21500,-0.02110
19.98440,41.53120,29.67190,-0.41420,-0.23260,0.87550,3.28950,3.66240,4.10810,0.96930,-0.11510,0.21620,-0.02080
20.10940,41.60940,29.64060,-0.42520,-0.23710,0.89910,4.17450,4.08970,4.65740,0.96910,-0.11460,0.21750,-0.02040
19.90620,41.51560,29.42190,-0.44010,-0.24260,0.93400,4.05250,3.66240,4.71850,0.96930,-0.11350,0.21720,-0.02010
20.07810,41.60940,29.59380,-0.45390,-0.24630,0.97280,1.94670,2.07550,4.01660,0.96950,-0.11260,0.21680,-0.01970
20.18750,41.70310,29.68750,-0.46640,-0.24410,1.00900,-2.72240,-1.00680,2.36860,0.96970,-0.11200,0.21630,-0.01940
20.17190,41.71880,29.68750,-0.47810,-0.23070,1.04750,-9.43630,-5.98110,0.29340,0.96990,-0.11200,0.21550,-0.01900
20.18750,41.65620,29.73440,-0.49610,-0.21870,1.12520,-15.29570,-13.30530,-0.95780,0.97010,-0.11250,0.21400,-0.01850
20.00000,41.53120,29.71880,-0.52970,-0.22800,1.26530,-17.09620,-23.34560,-2.08700,0.97060,-0.11320,0.21160,-0.01800
19.89060,41.53120,29.73440,-0.56440,-0.23620,1.43990,-15.99760,-33.75210,-4.86410,0.97130,-0.11400,0.20820,-0.01770
19.82810,41.57810,29.89060,-0.60240,-0.18620,1.57010,-16.02810,-39.18420,-7.21390,0.97200,-0.11470,0.20450,-0.01750
19.76560,41.64060,30.18750,-0.67130,-0.05570,1.58870,-21.97900,-37.81100,-4.10110,0.97250,-0.11570,0.20120,-0.01690
19.71880,41.60940,30.40620,-0.72830,0.12620,1.55860,-40.86940,-29.44910,1.94140,0.97270,-0.11830,0.19890,-0.01550
19.67190,41.60940,30.50000,-0.74840,0.22900,1.57180,-75.23220,-10.83340,-0.83570,0.97220,-0.12370,0.19820,-0.01390
19.89060,41.73440,30.68750,-0.76460,0.08740,1.65580,-117.86530,21.63730,-15.45370,0.97060,-0.13300,0.20020,-0.01320
20.10940,41.87500,30.90620,-0.76890,-0.22770,1.77870,-149.29840,68.87850,-31.23120,0.96770,-0.14520,0.20580,-0.01380
