hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
-6.67190,-3.48440,-8.71880,0.86970,-0.28030,0.44980,-2.56990,6.07330,4.84050,0.80050,-0.34200,-0.39560,-0.29260
-6.64060,-3.42190,-8.50000,0.87360,-0.28260,0.44800,-3.97370,5.40190,3.55880,0.80040,-0.34190,-0.39580,-0.29310
-6.71880,-3.43750,-8.65620,0.87790,-0.28400,0.44610,-4.98070,4.82210,2.18550,0.80010,-0.34180,-0.39600,-0.29360
-6.62500,-3.31250,-8.65620,0.88100,-0.28570,0.44340,-5.65210,4.36430,0.90380,0.79970,-0.34190,-0.39620,-0.29420
-6.73440,-3.60940,-8.84380,0.88230,-0.28950,0.44220,-6.14040,4.12020,-0.19490,0.79930,-0.34200,-0.39650,-0.29480
-6.82810,-3.67190,-8.82810,0.88460,-0.29590,0.44230,-6.41510,4.05920,-0.77470,0.79880,-0.34210,-0.39680,-0.29540
-7.10940,-3.79690,-8.95310,0.88490,-0.30330,0.44220,-6.20140,3.99810,-0.62210,0.79840,-0.34240,-0.39710,-0.29600
-6.93750,-3.65620,-8.84380,0.88200,-0.30830,0.44280,-5.40800,3.84550,-0.13380,0.79790,-0.34270,-0.39740,-0.29640
-6.96880,-3.56250,-9.09380,0.88020,-0.30900,0.44280,-4.27880,3.50980,0.14080,0.79750,-0.34300,-0.39780,-0.29680
-6.84380,-3.65620,-8.95310,0.87930,-0.30800,0.44220,-2.99710,2.89950,0.35440,0.79710,-0.34320,-0.39820,-0.29710
-6.87500,-3.60940,-8.82810,0.87820,-0.30760,0.44200,-1.68480,2.16710,0.72070,0.79680,-0.34330,-0.39860,-0.29730
-6.90620,-3.48440,-8.90620,0.87820,-0.30680,0.44150,-1.04400,1.80090,0.99530,0.79640,-0.34340,-0.39920,-0.29740
-7.06250,-3.57810,-8.98440,0.87740,-0.30430,0.44250,0.05470,1.19050,1.57510,0.79610,-0.34330,-0.39980,-0.29760
-6.67190,-3.50000,-8.96880,0.87660,-0.30200,0.44660,0.87860,0.64120,2.03290,0.79580,-0.34310,-0.40040,-0.29770
-6.96880,-3.76560,-8.89060,0.87690,-0.30010,0.45030,1.45850,0.03080,2.30760,0.79560,-0.34270,-0.40110,-0.29780
-6.82810,-3.56250,-8.73440,0.87880,-0.29790,0.45360,2.03830,-0.76260,2.58220,0.79540,-0.34220,-0.40180,-0.29800
-6.81250,-3.39060,-8.90620,0.88240,-0.29670,0.45610,2.67920,-1.49500,3.04000,0.79520,-0.34160,-0.40250,-0.29810
