hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
15.92190,36.17190,22.09380,-0.00530,-0.95850,0.35870,-0.18950,-2.34950,-3.82650,0.82300,-0.56770,-0.00850,0.01660
15.85940,36.06250,22.01560,-0.00040,-0.95380,0.35160,1.58050,-2.62420,-1.84280,0.82270,-0.56810,-0.00900,0.01640
15.42190,35.70310,21.81250,0.00230,-0.94630,0.34600,2.43500,-3.32610,-0.65260,0.82240,-0.56850,-0.00960,0.01630
15.68750,35.96880,21.79690,0.00500,-0.94020,0.34430,2.49610,-3.84490,-0.65260,0.82220,-0.56890,-0.01030,0.01610
15.82810,36.09380,21.95310,0.00930,-0.93680,0.34620,1.70260,-3.66180,-1.62920,0.82200,-0.56910,-0.01130,0.01580
15.89060,36.12500,22.12500,0.01330,-0.93320,0.34980,0.23780,-2.89880,-2.72780,0.82200,-0.56910,-0.01250,0.01510
15.93750,36.17190,22.15620,0.01460,-0.92970,0.35360,-1.25760,-1.86120,-3.24660,0.82210,-0.56890,-0.01350,0.01450
15.87500,36.14060,22.12500,0.01270,-0.93110,0.35660,-2.08160,-0.88470,-3.15510,0.82230,-0.56860,-0.01420,0.01390
15.92190,36.20310,22.20310,0.00950,-0.93720,0.36020,-1.80690,-0.27430,-2.69730,0.82270,-0.56820,-0.01460,0.01360
15.93750,36.20310,22.25000,0.00780,-0.94370,0.36400,-0.61670,-0.09120,-1.93440,0.82310,-0.56760,-0.01460,0.01360
15.92190,36.18750,22.26560,0.00790,-0.95010,0.36630,0.66500,-0.15230,-0.98830,0.82350,-0.56700,-0.01450,0.01360
15.93750,36.21880,22.26560,0.00620,-0.95230,0.36620,1.39740,-0.39640,-0.10330,0.82390,-0.56640,-0.01410,0.01390
15.81250,36.07810,22.20310,0.00220,-0.94840,0.36380,1.36690,-0.73210,0.29340,0.82400,-0.56630,-0.01330,0.01460
15.75000,36.03120,22.10940,-0.00040,-0.94250,0.36080,0.66500,-0.97620,0.11030,0.82390,-0.56640,-0.01250,0.01520
15.76560,36.10940,22.07810,-0.00090,-0.93630,0.35860,-0.28100,-1.15930,-0.40850,0.82380,-0.56650,-0.01180,0.01580
15.85940,36.20310,22.21880,-0.00000,-0.93180,0.35710,-0.92190,-1.40350,-0.98830,0.82380,-0.56660,-0.01110,0.01630
15.93750,36.23440,22.28120,0.00170,-0.93400,0.35700,-0.73880,-1.46450,-1.41560,0.82350,-0.56690,-0.01200,0.01580
15.92190,36.23440,22.31250,0.00160,-0.93900,0.35980,0.17670,-1.22040,-1.44610,0.82390,-0.56630,-0.01200,0.01590
15.96880,36.25000,22.34380,0.00030,-0.93900,0.36300,1.27540,-0.91520,-0.98830,0.82440,-0.56570,-0.01180,0.01610
15.96880,36.23440,22.35940,0.00100,-0.93540,0.36320,1.94670,-0.82360,-0.31690,0.82490,-0.56490,-0.01180,0.01620
15.96880,36.21880,22.37500,0.00240,-0.93510,0.36230,1.67210,-0.82360,-0.13380,0.82490,-0.56490,-0.01260,0.01560
15.93750,36.12500,22.37500,0.00330,-0.94080,0.36230,0.26830,-0.70160,-0.80520,0.82450,-0.56550,-0.01280,0.01560
15.85940,36.10940,22.26560,0.00220,-0.94700,0.36360,-1.92900,-0.42690,-2.11750,0.82400,-0.56620,-0.01250,0.01570
15.90620,36.17190,22.31250,0.00070,-0.95380,0.36670,-4.55350,-0.12170,-3.67390,0.82390,-0.56640,-0.01190,0.01600
15.84380,36.00000,22.34380,-0.00220,-0.96880,0.37200,-7.57470,-0.18280,-5.32180,0.82360,-0.56690,-0.01140,0.01620
15.65620,35.92190,22.15620,-0.00750,-0.99080,0.38050,-11.32840,-0.67110,-6.81720,0.82310,-0.56750,-0.01100,0.01630
15.62500,35.85940,22.09380,-0.00690,-1.02120,0.39250,-16.27220,-0.70160,-7.67170,0.82260,-0.56830,-0.01080,0.01620
15.46880,35.65620,21.90620,-0.00190,-1.06120,0.41360,-22.43680,0.91590,-7.61060,0.82190,-0.56930,-0.01110,0.01560
15.37500,35.54690,21.79690,-0.00580,-1.10990,0.45090,-28.69290,4.36430,-6.42050,0.82090,-0.57080,-0.01100,0.01500
15.43750,35.57810,21.79690,-0.02520,-1.15490,0.49210,-34.43020,8.51470,-3.64340,0.81960,-0.57270,-0.01030,0.01450
