hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
21.59380,43.67190,31.82810,1.01290,-0.04940,0.22950,-0.18950,1.34310,0.17130,0.73480,-0.24160,-0.57520,-0.26600
21.59380,43.70310,31.75000,1.01520,-0.05060,0.22750,-0.00640,1.64830,-0.07280,0.73450,-0.24170,-0.57570,-0.26590
21.29690,43.43750,31.64060,1.01670,-0.05190,0.22610,0.23780,1.77030,-0.28640,0.73420,-0.24200,-0.57600,-0.26570
21.23440,43.50000,31.42190,1.01580,-0.05270,0.22720,0.39040,1.86190,-0.34750,0.73410,-0.24250,-0.57620,-0.26530
21.28120,43.34380,31.62500,1.01370,-0.05210,0.22800,0.42090,1.77030,-0.19490,0.73450,-0.24200,-0.57560,-0.26560
21.10940,43.32810,31.42190,1.01310,-0.05100,0.22560,0.32930,1.34310,0.11030,0.73420,-0.24210,-0.57610,-0.26550
20.96880,43.25000,31.34380,1.01390,-0.05000,0.22440,0.02410,1.03790,0.35440,0.73380,-0.24210,-0.57660,-0.26560
21.10940,43.34380,31.43750,1.01470,-0.05070,0.22590,-0.37260,1.03790,0.47650,0.73340,-0.24210,-0.57710,-0.26550
21.20310,43.40620,31.51560,1.01400,-0.05240,0.22720,-0.73880,1.16000,0.47650,0.73390,-0.24240,-0.57640,-0.26540
21.20310,43.39060,31.53120,1.01290,-0.05250,0.22780,-0.86090,1.37360,0.38500,0.73440,-0.24250,-0.57570,-0.26530
21.21880,43.43750,31.50000,1.01240,-0.05160,0.22790,-0.73880,1.46520,0.29340,0.73420,-0.24190,-0.57600,-0.26590
21.25000,43.45310,31.53120,1.01190,-0.05170,0.22750,-0.40310,1.67880,0.20190,0.73420,-0.24260,-0.57580,-0.26540
21.23440,43.51560,31.53120,1.01150,-0.05190,0.22570,-0.00640,1.95350,0.11030,0.73390,-0.24260,-0.57630,-0.26540
21.18750,43.46880,31.51560,1.01140,-0.05110,0.22470,0.32930,2.13660,-0.04230,0.73350,-0.24240,-0.57680,-0.26560
21.15620,43.43750,31.48440,1.01180,-0.05020,0.22610,0.45140,2.10600,-0.22540,0.73380,-0.24170,-0.57650,-0.26610
21.23440,43.45310,31.50000,1.01260,-0.05100,0.22640,0.35980,1.73980,-0.34750,0.73380,-0.24230,-0.57640,-0.26560
21.28120,43.45310,31.53120,1.01310,-0.05180,0.22610,0.11570,1.28210,-0.37800,0.73360,-0.24280,-0.57670,-0.26520
21.04690,43.25000,31.45310,1.01290,-0.05070,0.22640,-0.12840,1.09900,-0.28640,0.73370,-0.24210,-0.57650,-0.26580
21.21880,43.51560,31.43750,1.01310,-0.05000,0.22630,-0.28100,0.94640,-0.01180,0.73340,-0.24160,-0.57700,-0.26620
21.43750,43.68750,31.67190,1.01420,-0.05130,0.22680,-0.31160,0.79380,0.23240,0.73370,-0.24230,-0.57650,-0.26570
21.59380,43.78120,31.81250,1.01510,-0.05320,0.22790,-0.28100,0.70220,0.32390,0.73420,-0.24280,-0.57590,-0.26530
21.64060,43.78120,31.85940,1.01420,-0.05400,0.22860,-0.12840,0.76330,0.35440,0.73470,-0.24310,-0.57520,-0.26500
21.64060,43.82810,31.85940,1.01180,-0.05350,0.22990,0.08520,1.00740,0.32390,0.73500,-0.24260,-0.57480,-0.26540
21.60940,43.82810,31.84380,1.00930,-0.05240,0.23020,0.32930,1.16000,0.17130,0.73520,-0.24190,-0.57460,-0.26590
21.68750,43.87500,31.85940,1.00850,-0.05040,0.22960,0.48190,1.28210,-0.04230,0.73490,-0.24140,-0.57510,-0.26630
21.70310,43.89060,31.89060,1.00980,-0.04920,0.22840,0.51240,1.46520,-0.25590,0.73450,-0.24120,-0.57560,-0.26640
21.68750,43.90620,31.89060,1.01090,-0.05010,0.22780,0.39040,1.46520,-0.37800,0.73420,-0.24160,-0.57590,-0.26610
21.68750,43.89060,31.92190,1.01090,-0.05180,0.22880,0.08520,1.34310,-0.34750,0.73470,-0.24210,-0.57540,-0.26570
21.56250,43.68750,31.82810,1.01230,-0.05440,0.22950,-0.25050,1.25150,-0.13380,0.73500,-0.24280,-0.57490,-0.26520
21.43750,43.59380,31.75000,1.01500,-0.05790,0.22970,-0.46410,1.03790,0.20190,0.73510,-0.24350,-0.57470,-0.26460
21.32810,43.45310,31.67190,1.01760,-0.06020,0.23020,-0.61670,0.70220,0.62910,0.73530,-0.24430,-0.57440,-0.26400
21.20310,43.37500,31.53120,1.01920,-0.05880,0.22960,-0.61670,0.42760,1.02580,0.73490,-0.24470,-0.57480,-0.26380
21.21880,43.32810,31.51560,1.01690,-0.05400,0.22960,-0.34210,0.45810,1.33100,0.73480,-0.24410,-0.57500,-0.26430
21.20310,43.34380,31.46880,1.01360,-0.04940,0.23030,0.02410,0.76330,1.39200,0.73480,-0.24340,-0.57500,-0.26480
21.26560,43.37500,31.43750,1.01150,-0.04730,0.23000,0.29880,1.00740,1.11740,0.73480,-0.24260,-0.57510,-0.26540
21.15620,43.18750,31.42190,1.01030,-0.04650,0.23000,0.48190,1.19050,0.53760,0.73480,-0.24180,-0.57520,-0.26600
21.25000,43.43750,31.29690,1.00950,-0.04550,0.23130,0.60400,1.46520,-0.10330,0.73480,-0.24100,-0.57520,-0.26660
21.46880,43.62500,31.64060,1.00850,-0.04520,0.23210,0.63450,1.64830,-0.56110,0.73500,-0.24020,-0.57510,-0.26720
21.54690,43.60940,31.75000,1.00820,-0.04700,0.23050,0.48190,1.52620,-0.65260,0.73460,-0.24000,-0.57560,-0.26730
21.42190,43.54690,31.60940,1.00840,-0.05000,0.22840,0.23780,1.25150,-0.43900,0.73460,-0.24060,-0.57560,-0.26680
21.39060,43.53120,31.53120,1.00910,-0.05120,0.22770,-0.03690,0.88530,-0.10330,0.73450,-0.24130,-0.57560,-0.26630
21.42190,43.50000,31.54690,1.00920,-0.04900,0.22900,-0.28100,0.48860,0.26290,0.73450,-0.24050,-0.57570,-0.26690
21.37500,43.50000,31.56250,1.00960,-0.04650,0.23130,-0.52520,0.03080,0.50700,0.73480,-0.24010,-0.57530,-0.26730
21.42190,43.54690,31.59380,1.01290,-0.04670,0.23210,-0.61670,-0.18280,0.50700,0.73500,-0.23960,-0.57500,-0.26770
21.43750,43.62500,31.59380,1.01580,-0.04820,0.23240,-0.43360,0.06140,0.23240,0.73490,-0.24030,-0.57510,-0.26720
21.57810,43.70310,31.68750,1.01590,-0.04790,0.23270,-0.00640,0.64120,-0.13380,0.73540,-0.23990,-0.57460,-0.26750
21.64060,43.81250,31.78120,1.01430,-0.04760,0.23180,0.45140,1.25150,-0.34750,0.73500,-0.24010,-0.57500,-0.26730
21.56250,43.67190,31.84380,1.01260,-0.04870,0.23060,0.72600,1.61780,-0.28640,0.73480,-0.24050,-0.57520,-0.26690
21.46880,43.59380,31.70310,1.01070,-0.04960,0.23020,0.75660,1.86190,0.04930,0.73490,-0.24120,-0.57520,-0.26640
21.32810,43.57810,31.59380,1.00870,-0.04960,0.23080,0.63450,1.92290,0.35440,0.73540,-0.24080,-0.57460,-0.26660
21.56250,43.75000,31.71880,1.00820,-0.04950,0.23050,0.32930,1.70930,0.56810,0.73510,-0.24100,-0.57500,-0.26640
21.64060,43.82810,31.82810,1.01040,-0.04950,0.23050,-0.09790,1.12950,0.65960,0.73470,-0.24100,-0.57550,-0.26640
21.53120,43.70310,31.81250,1.01250,-0.05010,0.23080,-0.58620,0.48860,0.59860,0.73520,-0.24140,-0.57480,-0.26610
21.43750,43.64060,31.71880,1.01150,-0.05090,0.23120,-0.79980,0.18340,0.44600,0.73470,-0.24130,-0.57540,-0.26630
21.45310,43.59380,31.68750,1.00990,-0.05110,0.23240,-0.61670,0.27500,0.29340,0.73520,-0.24140,-0.57470,-0.26630
21.43750,43.56250,31.64060,1.00960,-0.05090,0.23390,-0.22000,0.54960,0.14080,0.73570,-0.24120,-0.57420,-0.26640
21.43750,43.57810,31.64060,1.00910,-0.04890,0.23490,0.14620,0.88530,-0.10330,0.73600,-0.24060,-0.57380,-0.26690
21.50000,43.67190,31.64060,1.00790,-0.04550,0.23440,0.29880,1.31260,-0.43900,0.73590,-0.23980,-0.57390,-0.26750
21.57810,43.73440,31.76560,1.00600,-0.04420,0.23270,0.05470,1.73980,-0.74420,0.73560,-0.23920,-0.57430,-0.26800
21.64060,43.78120,31.85940,1.00520,-0.04610,0.23190,-0.43360,1.98400,-0.89680,0.73530,-0.23960,-0.57460,-0.26780
21.68750,43.81250,31.90620,1.00690,-0.05100,0.23190,-0.98290,1.86190,-0.92730,0.73550,-0.24030,-0.57430,-0.26730
21.70310,43.84380,31.90620,1.01090,-0.05530,0.23120,-1.44070,1.46520,-0.86630,0.73550,-0.24100,-0.57410,-0.26690
21.70310,43.81250,31.92190,1.01400,-0.05870,0.23050,-1.56280,0.91590,-0.68320,0.73550,-0.24180,-0.57400,-0.26650
21.68750,43.81250,31.87500,1.01420,-0.06130,0.23140,-1.37970,0.42760,-0.25590,0.73560,-0.24260,-0.57380,-0.26600
21.67190,43.82810,31.87500,1.01350,-0.06190,0.23250,-0.92190,0.15290,0.38500,0.73580,-0.24340,-0.57350,-0.26540
21.65620,43.82810,31.93750,1.01340,-0.06020,0.23240,-0.31160,0.00030,1.02580,0.73590,-0.24430,-0.57330,-0.26470
21.34380,43.42190,31.82810,1.01430,-0.05630,0.23230,0.14620,-0.03020,1.39200,0.73560,-0.24370,-0.57370,-0.26510
21.26560,43.42190,31.50000,1.01560,-0.05040,0.23160,0.32930,0.24450,1.42260,0.73540,-0.24310,-0.57410,-0.26560
21.35940,43.50000,31.54690,1.01570,-0.04500,0.23100,0.20720,0.73270,1.11740,0.73520,-0.24240,-0.57440,-0.26610
21.35940,43.50000,31.57810,1.01420,-0.04460,0.23300,-0.22000,1.19050,0.65960,0.73510,-0.24170,-0.57450,-0.26670
21.39060,43.51560,31.59380,1.01200,-0.04840,0.23560,-0.76930,1.34310,0.17130,0.73550,-0.24120,-0.57410,-0.26710
21.40620,43.56250,31.60940,1.01100,-0.05470,0.23680,-1.16600,1.00740,-0.25590,0.73590,-0.24160,-0.57340,-0.26690
21.42190,43.65620,31.60940,1.01100,-0.06030,0.23650,-1.34920,0.33600,-0.53060,0.73620,-0.24230,-0.57290,-0.26650
21.57810,43.79690,31.73440,1.00980,-0.06360,0.23650,-1.31860,-0.30480,-0.59160,0.73650,-0.24300,-0.57250,-0.26610
21.70310,43.90620,31.89060,1.00760,-0.06570,0.23790,-1.16600,-0.79310,-0.28640,0.73670,-0.24370,-0.57210,-0.26560
21.73440,43.93750,31.93750,1.00730,-0.06710,0.24000,-0.98290,-1.09830,0.35440,0.73710,-0.24430,-0.57150,-0.26520
21.78120,43.89060,31.92190,1.00950,-0.06790,0.24230,-0.89140,-1.18990,1.17840,0.73750,-0.24480,-0.57100,-0.26490
21.78120,43.89060,31.95310,1.01370,-0.06930,0.24420,-0.89140,-0.97620,1.97190,0.73790,-0.24530,-0.57040,-0.26450
21.67190,43.75000,31.93750,1.02010,-0.07240,0.24560,-1.10500,-0.42690,2.61270,0.73830,-0.24590,-0.56980,-0.26400
21.67190,43.81250,31.90620,1.02650,-0.07890,0.24680,-1.71540,0.39710,3.22310,0.73870,-0.24680,-0.56920,-0.26340
21.75000,43.82810,31.96880,1.03280,-0.09240,0.24770,-2.78350,1.03790,3.92500,0.73910,-0.24780,-0.56860,-0.26270
21.73440,43.82810,31.96880,1.04340,-0.11630,0.24940,-4.37040,0.91590,4.93210,0.73940,-0.24900,-0.56800,-0.26210
21.73440,43.84380,31.95310,1.05030,-0.13220,0.25040,-5.31640,0.54960,5.60350,0.73960,-0.25040,-0.56740,-0.26140
