hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
18.50000,39.75000,29.10940,-0.55120,-0.42770,0.66400,-19.47660,-4.57730,17.93260,0.90760,-0.30000,0.26450,0.12730
18.50000,39.79690,29.04690,-0.54450,-0.43550,0.66420,-19.59870,-4.57730,16.37620,0.90720,-0.30040,0.26470,0.12950
18.35940,39.50000,29.07810,-0.54610,-0.44340,0.67640,-18.37800,-4.36370,15.36910,0.90680,-0.30060,0.26450,0.13150
18.20310,39.57810,28.71880,-0.55210,-0.44350,0.69220,-16.42480,-4.48580,14.97240,0.90660,-0.30070,0.26430,0.13340
18.35940,39.71880,28.95310,-0.55810,-0.44010,0.70690,-14.28860,-4.97400,15.30810,0.90640,-0.30070,0.26410,0.13530
18.45310,39.75000,29.09380,-0.56110,-0.43920,0.71680,-11.87770,-5.70650,16.16250,0.90630,-0.30040,0.26380,0.13730
18.42190,39.75000,29.12500,-0.56050,-0.43950,0.71640,-8.85650,-6.31680,17.07810,0.90620,-0.29990,0.26350,0.13920
18.39060,39.73440,29.10940,-0.55550,-0.43620,0.70980,-5.22490,-6.22530,17.53580,0.90630,-0.29900,0.26330,0.14110
18.48440,39.75000,29.07810,-0.54790,-0.42880,0.70140,-2.20360,-4.91300,17.35270,0.90640,-0.29800,0.26310,0.14280
18.43750,39.60940,29.07810,-0.54270,-0.42210,0.69360,-0.86090,-2.80730,16.34570,0.90650,-0.29690,0.26320,0.14440
18.43750,39.65620,29.00000,-0.54180,-0.42340,0.68920,-1.74590,-0.73210,14.39250,0.90650,-0.29590,0.26330,0.14580
18.54690,39.78120,29.06250,-0.54660,-0.42940,0.69120,-4.40090,0.45810,11.67650,0.90650,-0.29530,0.26340,0.14710
18.54690,39.73440,29.09380,-0.55770,-0.43200,0.70000,-7.51370,0.48860,8.65520,0.90650,-0.29490,0.26340,0.14810
18.56250,39.75000,29.04690,-0.56920,-0.43310,0.70870,-9.92460,-0.36590,5.93920,0.90640,-0.29470,0.26340,0.14910
18.59380,39.78120,29.10940,-0.57260,-0.43720,0.70820,-11.11480,-1.73920,4.10810,0.90630,-0.29470,0.26330,0.15000
18.57810,39.76560,29.06250,-0.56750,-0.44180,0.69590,-11.26740,-2.99040,3.19260,0.90620,-0.29470,0.26300,0.15090
