hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
22.28120,43.32810,31.82810,0.08930,-0.15320,1.02660,-3.97370,3.47930,0.99530,0.99540,-0.07240,-0.04590,0.04190
22.39060,43.40620,31.84380,0.09070,-0.15090,1.02360,-4.24830,2.83850,1.11740,0.99550,-0.07200,-0.04620,0.04190
22.14060,43.18750,31.82810,0.09130,-0.15450,1.01660,-4.70610,2.10600,1.17840,0.99530,-0.07310,-0.04680,0.04190
22.23440,43.23440,31.73440,0.09010,-0.15550,1.00800,-4.76710,1.80090,1.36150,0.99520,-0.07440,-0.04700,0.04200
22.15620,43.29690,31.78120,0.08850,-0.15200,1.00200,-4.55350,1.98400,1.75830,0.99530,-0.07380,-0.04670,0.04210
22.50000,43.54690,31.87500,0.08690,-0.15180,0.99900,-4.52300,2.35020,2.09390,0.99530,-0.07350,-0.04580,0.04230
22.59380,43.62500,32.15620,0.08600,-0.15550,0.99650,-4.58400,2.89950,2.36860,0.99520,-0.07490,-0.04560,0.04250
22.64060,43.65620,32.10940,0.08660,-0.15850,0.99550,-4.43140,3.66240,2.61270,0.99510,-0.07620,-0.04560,0.04270
22.67190,43.67190,32.25000,0.08660,-0.16000,0.99870,-4.12630,4.45590,2.91790,0.99500,-0.07750,-0.04570,0.04290
22.68750,43.78120,32.14060,0.08430,-0.16110,1.00450,-3.79060,5.09680,3.19260,0.99500,-0.07770,-0.04430,0.04320
22.75000,43.79690,32.32810,0.08070,-0.16260,1.01150,-3.60750,5.37140,3.49780,0.99510,-0.07800,-0.04280,0.04350
22.76560,43.82810,32.25000,0.07920,-0.16510,1.02280,-3.79060,5.09680,3.61980,0.99510,-0.07840,-0.04140,0.04390
22.67190,43.71880,32.39060,0.07940,-0.16840,1.03760,-4.09570,3.93710,3.58930,0.99500,-0.07940,-0.04030,0.04420
22.64060,43.76560,32.14060,0.08030,-0.16860,1.04880,-4.24830,1.86190,3.40620,0.99510,-0.07900,-0.04060,0.04440
22.73440,43.79690,32.34380,0.08270,-0.16410,1.04930,-4.61450,-0.57950,3.16210,0.99510,-0.07850,-0.04110,0.04460
22.81250,43.76560,32.23440,0.08640,-0.16010,1.03670,-5.43850,-2.71570,2.97900,0.99500,-0.07820,-0.04200,0.04480
22.68750,43.71880,32.26560,0.08920,-0.15940,1.01450,-6.29300,-3.96700,2.94840,0.99500,-0.07830,-0.04320,0.04500
22.75000,43.82810,32.25000,0.08980,-0.16090,0.99090,-6.56770,-4.08900,3.13150,0.99490,-0.07880,-0.04460,0.04520
22.76560,43.84380,32.40620,0.08900,-0.16260,0.97600,-5.95730,-2.99040,3.49780,0.99470,-0.07960,-0.04580,0.04540
22.79690,43.87500,32.31250,0.08650,-0.16600,0.97430,-4.79760,-0.97620,3.92500,0.99460,-0.08080,-0.04650,0.04570
22.75000,43.75000,32.42190,0.08300,-0.17180,0.98070,-3.69900,1.31260,4.23020,0.99450,-0.08210,-0.04610,0.04610
22.75000,43.82810,32.23440,0.07970,-0.17710,0.98950,-3.08870,3.23520,4.47430,0.99440,-0.08330,-0.04530,0.04660
22.67190,43.59380,32.32810,0.07760,-0.18210,0.99900,-2.81400,4.36430,4.62690,0.99430,-0.08440,-0.04440,0.04700
22.59380,43.73440,31.96880,0.07800,-0.18800,1.01110,-2.60040,4.51690,4.56590,0.99420,-0.08560,-0.04360,0.04740
22.73440,43.75000,32.21880,0.07810,-0.18990,1.02430,-2.32570,3.69300,4.29120,0.99420,-0.08670,-0.04290,0.04780
22.75000,43.76560,32.20310,0.07650,-0.18130,1.03040,-2.17310,2.10600,3.95550,0.99420,-0.08630,-0.04190,0.04820
22.79690,43.76560,32.32810,0.07560,-0.16670,1.02340,-2.14260,0.48860,3.71140,0.99430,-0.08550,-0.04170,0.04850
22.76560,43.81250,32.23440,0.07700,-0.15650,1.01040,-2.05110,-0.73210,3.68090,0.99430,-0.08480,-0.04170,0.04880
