hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
16.10940,38.18750,27.10940,-0.35760,-0.51630,0.78900,-2.53930,1.83140,0.96480,0.94450,-0.26640,0.19210,-0.00760
16.09380,38.15620,27.03120,-0.36430,-0.51840,0.80210,-2.08160,2.19760,1.05630,0.94450,-0.26690,0.19140,-0.00780
16.17190,38.23440,27.12500,-0.37190,-0.51440,0.81230,-1.10500,2.71640,1.14790,0.94460,-0.26610,0.19190,-0.00750
15.90620,37.87500,27.00000,-0.37520,-0.50910,0.81370,-0.25050,3.02160,1.33100,0.94470,-0.26530,0.19240,-0.00730
15.67190,37.84380,26.60940,-0.37310,-0.50510,0.80820,-0.18950,2.74690,1.48360,0.94490,-0.26440,0.19300,-0.00690
15.84380,37.98440,26.79690,-0.36660,-0.50120,0.79960,-0.55570,2.13660,1.36150,0.94510,-0.26360,0.19320,-0.00670
16.04690,38.10940,26.90620,-0.36050,-0.49690,0.79140,-0.55570,1.73980,1.02580,0.94530,-0.26290,0.19310,-0.00660
16.06250,38.07810,26.95310,-0.35680,-0.49070,0.79080,0.26830,1.64830,0.65960,0.94550,-0.26210,0.19280,-0.00650
16.12500,38.10940,27.00000,-0.35400,-0.48400,0.79530,1.27540,2.01450,0.72070,0.94580,-0.26130,0.19260,-0.00650
16.15620,38.17190,27.01560,-0.35220,-0.48290,0.79650,1.06170,2.93000,1.45310,0.94610,-0.26050,0.19250,-0.00640
16.15620,38.15620,27.09380,-0.35200,-0.48800,0.79410,-0.55570,3.87610,2.39910,0.94630,-0.26000,0.19220,-0.00640
16.17190,38.17190,27.09380,-0.35320,-0.49540,0.79630,-2.02050,4.42540,3.07050,0.94630,-0.26000,0.19180,-0.00640
16.17190,38.21880,27.06250,-0.35660,-0.50170,0.80770,-1.83740,4.85260,3.22310,0.94640,-0.25990,0.19140,-0.00650
16.14060,38.23440,27.07810,-0.36340,-0.50500,0.82000,-0.67780,5.40190,3.04000,0.94660,-0.25940,0.19130,-0.00640
16.14060,38.20310,27.04690,-0.36930,-0.50760,0.82610,-0.09790,6.01230,2.79590,0.94680,-0.25870,0.19140,-0.00630
16.17190,38.20310,27.04690,-0.37150,-0.50930,0.82140,-0.64720,6.50060,2.46020,0.94690,-0.25810,0.19150,-0.00620
16.12500,38.09380,26.98440,-0.37200,-0.50980,0.81180,-1.53230,6.83630,1.84980,0.94650,-0.25890,0.19250,-0.00620
16.07810,38.14060,27.00000,-0.37230,-0.50850,0.81310,-1.07450,6.68370,0.90380,0.94610,-0.25970,0.19340,-0.00630
16.15620,38.15620,27.06250,-0.37240,-0.50160,0.82340,1.03120,6.40900,0.01880,0.94630,-0.25880,0.19370,-0.00640
16.18750,38.18750,27.10940,-0.37340,-0.49400,0.83770,3.32000,6.71420,-0.25590,0.94650,-0.25780,0.19390,-0.00660
16.12500,38.10940,27.04690,-0.37570,-0.49360,0.85670,4.35760,7.59920,0.29340,0.94670,-0.25670,0.19420,-0.00670
16.12500,38.15620,27.01560,-0.37730,-0.49130,0.87010,3.65570,9.33870,1.42260,0.94690,-0.25560,0.19470,-0.00680
16.18750,38.15620,27.03120,-0.37810,-0.48170,0.88000,1.27540,12.20740,3.00950,0.94700,-0.25470,0.19550,-0.00680
16.17190,38.14060,27.00000,-0.38220,-0.48060,0.90140,-2.17310,15.47270,4.77950,0.94700,-0.25400,0.19650,-0.00660
16.18750,38.14060,27.01560,-0.38960,-0.49000,0.92960,-5.31640,19.07380,6.54950,0.94680,-0.25360,0.19790,-0.00640
16.18750,38.15620,27.06250,-0.39670,-0.49480,0.95090,-7.26960,23.59040,8.28900,0.94650,-0.25340,0.19960,-0.00610
16.20310,38.14060,27.07810,-0.40290,-0.49040,0.97190,-8.45970,28.50370,9.60130,0.94610,-0.25320,0.20180,-0.00570
16.18750,38.15620,27.03120,-0.40680,-0.47860,0.98870,-9.55840,33.66120,10.27270,0.94560,-0.25300,0.20450,-0.00540
16.18750,38.18750,27.10940,-0.40540,-0.46180,0.99610,-11.72510,40.37510,10.85250,0.94490,-0.25310,0.20770,-0.00510
16.23440,38.20310,27.07810,-0.40350,-0.45010,0.99870,-17.37090,49.53040,11.67650,0.94390,-0.25350,0.21170,-0.00490
16.23440,38.20310,27.07810,-0.40720,-0.45410,0.99750,-28.29620,61.52380,12.56150,0.94240,-0.25490,0.21660,-0.00460
16.23440,38.20310,27.12500,-0.41230,-0.47970,0.99530,-42.48680,75.59240,12.89720,0.94030,-0.25750,0.22270,-0.00440
16.28120,38.26560,27.12500,-0.41740,-0.51600,0.97060,-56.86060,90.91220,12.43940,0.93750,-0.26140,0.22980,-0.00440
16.25000,38.29690,27.12500,-0.42150,-0.54540,0.92210,-69.76960,107.26960,11.21870,0.93390,-0.26650,0.23810,-0.00470
16.28120,38.35940,27.09380,-0.42360,-0.55880,0.89520,-75.47630,115.75350,10.12010,0.93000,-0.27220,0.24700,-0.00510
16.34380,38.37500,27.15620,-0.42960,-0.58630,0.85000,-87.62230,133.45370,6.79370,0.92510,-0.27920,0.25720,-0.00610
16.40620,38.46880,27.12500,-0.43940,-0.62080,0.81920,-102.39290,151.18440,3.04000,0.91930,-0.28760,0.26860,-0.00760
16.56250,38.54690,27.15620,-0.44870,-0.65840,0.80590,-115.57640,167.05350,-1.56820,0.91240,-0.29710,0.28120,-0.00960
16.60940,38.56250,27.17190,-0.45680,-0.69100,0.77850,-125.22000,179.74890,-8.12940,0.90470,-0.30750,0.29460,-0.01220
16.73440,38.67190,27.18750,-0.45040,-0.72320,0.69520,-135.56551,192.59680,-13.62260,0.89590,-0.31890,0.30890,-0.01540
16.79690,38.64060,27.18750,-0.44450,-0.75310,0.54420,-148.77960,216.15630,-14.75180,0.88550,-0.33130,0.32510,-0.01890
16.73440,38.67190,27.06250,-0.45880,-0.77640,0.36530,-163.24490,251.89240,-12.55450,0.87300,-0.34450,0.34440,-0.02280
16.82810,38.79690,27.03120,-0.46660,-0.79970,0.23340,-174.44490,283.38660,-8.49570,0.85850,-0.35810,0.36600,-0.02700
17.00000,38.90620,27.03120,-0.45980,-0.81750,0.12780,-177.98489,294.64761,-2.78890,0.84280,-0.37140,0.38830,-0.03090
17.10940,39.04690,27.04690,-0.48800,-0.84010,-0.00130,-171.69830,282.98981,4.04710,0.82690,-0.38360,0.40970,-0.03420
17.28120,39.18750,27.04690,-0.61290,-0.88460,-0.08370,-152.16701,251.22099,15.09440,0.81220,-0.39380,0.42890,-0.03620
