hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
19.90620,41.06250,28.48440,-0.36990,-0.22310,0.91780,-0.86090,-0.82360,-0.68320,0.97540,-0.10910,0.19020,-0.02130
19.70310,40.92190,28.26560,-0.36640,-0.21930,0.90700,-1.37970,-1.28140,-0.83570,0.97560,-0.10840,0.18970,-0.02120
19.51560,40.62500,28.17190,-0.36500,-0.21690,0.89820,-1.44070,-1.22040,-0.92730,0.97550,-0.10800,0.19040,-0.02110
19.37500,40.46880,28.00000,-0.36600,-0.21640,0.89250,-1.04400,-0.70160,-0.80520,0.97530,-0.10820,0.19120,-0.02100
19.46880,40.68750,27.95310,-0.36690,-0.21720,0.89120,-0.34210,0.12240,-0.46950,0.97510,-0.10840,0.19210,-0.02100
19.54690,40.73440,28.07810,-0.36830,-0.21950,0.89540,0.39040,1.00740,-0.07280,0.97490,-0.10910,0.19270,-0.02110
19.64060,40.78120,28.18750,-0.37140,-0.22380,0.90590,0.97020,1.55670,0.26290,0.97490,-0.10990,0.19230,-0.02130
19.70310,40.92190,28.23440,-0.37470,-0.22680,0.91920,1.27540,1.55670,0.53760,0.97510,-0.10990,0.19150,-0.02150
19.84380,41.01560,28.29690,-0.37570,-0.22490,0.92820,1.15330,0.91590,0.59860,0.97530,-0.10910,0.19100,-0.02140
19.98440,41.10940,28.45310,-0.37370,-0.22240,0.92890,0.51240,-0.12170,0.38500,0.97550,-0.10840,0.19040,-0.02130
19.98440,41.12500,28.45310,-0.37070,-0.22240,0.92190,-0.37260,-1.18990,-0.01180,0.97570,-0.10810,0.18940,-0.02130
20.00000,41.17190,28.48440,-0.36750,-0.22160,0.91040,-1.01350,-1.86120,-0.31690,0.97560,-0.10910,0.18940,-0.02150
20.01560,41.15620,28.53120,-0.36520,-0.21910,0.89880,-1.10500,-1.89180,-0.46950,0.97550,-0.10890,0.19010,-0.02130
20.03120,41.20310,28.53120,-0.36540,-0.21860,0.89160,-0.89140,-1.28140,-0.37800,0.97530,-0.10920,0.19090,-0.02130
20.00000,41.18750,28.50000,-0.36750,-0.22010,0.89230,-0.52520,-0.36590,-0.16440,0.97510,-0.10950,0.19170,-0.02120
20.01560,41.18750,28.50000,-0.37040,-0.22160,0.89740,0.05470,0.48860,0.11030,0.97490,-0.10980,0.19260,-0.02120
19.96880,41.17190,28.51560,-0.37310,-0.22390,0.90250,0.75660,1.09900,0.38500,0.97470,-0.11030,0.19340,-0.02120
19.96880,41.15620,28.51560,-0.37530,-0.22590,0.90790,1.18380,1.40410,0.53760,0.97450,-0.11110,0.19360,-0.02130
19.96880,41.15620,28.54690,-0.37540,-0.22640,0.91120,1.06170,1.34310,0.50700,0.97470,-0.11050,0.19300,-0.02130
19.95310,41.14060,28.50000,-0.37340,-0.22510,0.91190,0.60400,1.03790,0.38500,0.97490,-0.11010,0.19220,-0.02130
20.00000,41.15620,28.51560,-0.37080,-0.22300,0.91030,0.20720,0.73270,0.23240,0.97510,-0.10960,0.19150,-0.02130
19.87500,40.98440,28.43750,-0.36910,-0.22150,0.90800,0.17670,0.58020,0.04930,0.97530,-0.10900,0.19090,-0.02130
19.85940,41.01560,28.35940,-0.36980,-0.22160,0.90690,0.35980,0.61070,-0.07280,0.97510,-0.10900,0.19190,-0.02120
19.92190,41.07810,28.48440,-0.37150,-0.22210,0.90740,0.45140,0.70220,-0.19490,0.97500,-0.10990,0.19200,-0.02140
19.93750,41.12500,28.48440,-0.37310,-0.22250,0.90820,0.26830,0.82430,-0.34750,0.97500,-0.10900,0.19250,-0.02120
19.93750,41.14060,28.53120,-0.37370,-0.22310,0.91020,-0.03690,0.94640,-0.46950,0.97500,-0.10960,0.19190,-0.02150
19.95310,41.15620,28.51560,-0.37370,-0.22430,0.91810,-0.06740,1.03790,-0.56110,0.97520,-0.10910,0.19120,-0.02150
19.95310,41.15620,28.50000,-0.37640,-0.22720,0.93610,0.26830,0.97690,-0.71370,0.97540,-0.10880,0.19050,-0.02160
19.92190,41.12500,28.46880,-0.38240,-0.22830,0.95840,0.39040,0.33600,-1.07990,0.97560,-0.10820,0.18980,-0.02170
19.95310,41.12500,28.46880,-0.39020,-0.22410,0.97250,-0.92190,-1.25090,-1.75130,0.97570,-0.10740,0.18950,-0.02170
19.93750,41.14060,28.50000,-0.40220,-0.20980,0.98420,-3.76000,-3.69230,-2.33110,0.97580,-0.10690,0.18930,-0.02160
19.95310,41.15620,28.54690,-0.41850,-0.19270,1.01420,-4.82820,-6.62200,-2.05640,0.97600,-0.10640,0.18890,-0.02140
19.95310,41.20310,28.60940,-0.43700,-0.18440,1.08990,0.08520,-8.94130,-1.41560,0.97620,-0.10540,0.18820,-0.02130
19.93750,41.26560,28.70310,-0.44570,-0.17700,1.21390,8.96580,-9.61270,-1.75130,0.97660,-0.10380,0.18700,-0.02130
