hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
17.59380,38.62500,27.43750,-0.44290,-0.33690,0.83160,0.05470,-0.30480,-0.19490,0.95680,-0.17510,0.23190,-0.00470
17.50000,38.53120,27.28120,-0.44230,-0.33820,0.83230,0.02410,-0.24380,-0.16440,0.95690,-0.17570,0.23120,-0.00500
17.50000,38.48440,27.25000,-0.44240,-0.33950,0.83430,-0.00640,-0.27430,-0.16440,0.95690,-0.17490,0.23160,-0.00470
17.46880,38.39060,27.21880,-0.44330,-0.34020,0.83440,-0.00640,-0.27430,-0.19490,0.95680,-0.17580,0.23160,-0.00490
17.32810,38.40620,27.04690,-0.44320,-0.33950,0.83330,-0.00640,-0.33540,-0.19490,0.95670,-0.17550,0.23240,-0.00470
17.32810,38.34380,27.14060,-0.44210,-0.33830,0.83370,-0.03690,-0.39640,-0.22540,0.95690,-0.17520,0.23150,-0.00480
17.25000,38.39060,27.03120,-0.44220,-0.33770,0.83510,-0.06740,-0.39640,-0.28640,0.95720,-0.17460,0.23100,-0.00480
17.34380,38.43750,27.14060,-0.44210,-0.33780,0.83480,-0.06740,-0.33540,-0.34750,0.95690,-0.17530,0.23140,-0.00490
17.37500,38.45310,27.14060,-0.44210,-0.33810,0.83280,0.02410,-0.24380,-0.31690,0.95690,-0.17450,0.23190,-0.00460
17.43750,38.48440,27.21880,-0.44320,-0.33830,0.83380,0.17670,-0.21330,-0.31690,0.95680,-0.17540,0.23160,-0.00490
17.46880,38.50000,27.21880,-0.44290,-0.33890,0.83640,0.23780,-0.21330,-0.28640,0.95710,-0.17490,0.23100,-0.00490
17.50000,38.57810,27.21880,-0.44230,-0.33980,0.83610,0.14620,-0.15230,-0.28640,0.95700,-0.17580,0.23070,-0.00520
17.54690,38.56250,27.32810,-0.44190,-0.34050,0.83400,-0.06740,-0.09120,-0.25590,0.95670,-0.17630,0.23140,-0.00520
17.45310,38.53120,27.26560,-0.44130,-0.33960,0.83320,-0.28100,-0.12170,-0.16440,0.95700,-0.17560,0.23090,-0.00520
17.54690,38.71880,27.28120,-0.44080,-0.33850,0.83440,-0.49470,-0.18280,-0.10330,0.95720,-0.17490,0.23040,-0.00500
17.75000,38.87500,27.46880,-0.44110,-0.33840,0.83530,-0.64720,-0.21330,-0.10330,0.95700,-0.17530,0.23120,-0.00500
17.82810,38.92190,27.57810,-0.44170,-0.33810,0.83370,-0.76930,-0.21330,-0.10330,0.95710,-0.17450,0.23110,-0.00480
17.81250,38.93750,27.59380,-0.44160,-0.33700,0.83150,-0.73880,-0.12170,-0.07280,0.95690,-0.17510,0.23170,-0.00480
17.82810,38.98440,27.59380,-0.44100,-0.33750,0.83130,-0.52520,-0.03020,0.01880,0.95700,-0.17540,0.23090,-0.00500
17.84380,38.96880,27.62500,-0.44080,-0.33980,0.83260,-0.22000,0.03080,0.04930,0.95680,-0.17630,0.23100,-0.00520
17.82810,38.92190,27.60940,-0.44190,-0.34240,0.83330,0.05470,-0.03020,0.01880,0.95660,-0.17710,0.23120,-0.00530
17.89060,38.98440,27.60940,-0.44360,-0.34540,0.83400,0.20720,-0.15230,-0.07280,0.95640,-0.17790,0.23150,-0.00550
17.79690,38.84380,27.59380,-0.44450,-0.34900,0.83730,0.08520,-0.24380,-0.22540,0.95630,-0.17880,0.23120,-0.00570
17.71880,38.81250,27.50000,-0.44360,-0.35300,0.84310,-0.40310,-0.42690,-0.50000,0.95640,-0.17940,0.23040,-0.00600
17.68750,38.78120,27.48440,-0.44160,-0.36210,0.85250,-1.10500,-0.70160,-0.95780,0.95640,-0.18010,0.22960,-0.00640
17.67190,38.75000,27.48440,-0.44020,-0.38220,0.87050,-2.14260,-1.28140,-1.90390,0.95650,-0.18100,0.22880,-0.00680
17.62500,38.76560,27.46880,-0.43840,-0.41230,0.89770,-4.27880,-2.62420,-3.64340,0.95650,-0.18210,0.22790,-0.00720
17.60940,38.75000,27.43750,-0.44030,-0.44840,0.92890,-8.64290,-5.40130,-6.35940,0.95640,-0.18370,0.22680,-0.00780
17.70310,38.89060,27.48440,-0.45100,-0.47850,0.95810,-16.54690,-9.97890,-9.77740,0.95630,-0.18610,0.22520,-0.00840
17.78120,38.87500,27.60940,-0.45950,-0.49550,0.98400,-30.27980,-15.56360,-12.92070,0.95610,-0.18970,0.22320,-0.00890
17.62500,38.85940,27.40620,-0.45490,-0.51300,1.02830,-52.03880,-19.19520,-14.53810,0.95560,-0.19490,0.22070,-0.00910
17.76560,38.93750,27.57810,-0.44690,-0.53600,1.10680,-80.11500,-17.94400,-13.50050,0.95470,-0.20220,0.21810,-0.00860
17.81250,39.00000,27.70310,-0.46470,-0.56890,1.18470,-103.79670,-7.29340,-10.47930,0.95310,-0.21120,0.21650,-0.00760
17.75000,38.96880,27.71880,-0.53530,-0.60080,1.19430,-112.34160,18.86020,-8.28200,0.95080,-0.22090,0.21710,-0.00680
17.43750,38.79690,27.51560,-0.64060,-0.64680,1.12650,-108.22170,54.23010,-10.38770,0.94730,-0.23050,0.22210,-0.00660
17.56250,38.92190,27.50000,-0.74130,-0.72030,1.05890,-103.67460,75.04310,-15.81990,0.94350,-0.23980,0.22870,-0.00730
17.62500,38.89060,27.45310,-0.84390,-0.77930,1.05540,-109.04570,67.84090,-18.50540,0.93950,-0.24940,0.23470,-0.00800
17.67190,38.76560,27.31250,-0.95500,-0.82720,1.11740,-125.52520,47.66880,-16.30820,0.93540,-0.26020,0.23910,-0.00770
17.59380,38.51560,27.09380,-1.04900,-0.87900,1.19550,-147.86400,32.07430,-11.18120,0.93110,-0.27260,0.24240,-0.00600
17.39060,38.18750,26.87500,-1.11050,-0.92660,1.21200,-172.09500,25.75720,-5.16920,0.92610,-0.28670,0.24530,-0.00320
16.98440,37.76560,26.50000,-1.12120,-0.95700,1.13880,-200.14070,28.90050,-0.59160,0.92010,-0.30290,0.24840,0.00060
16.65620,37.39060,26.20310,-1.07150,-0.94480,1.01190,-236.54810,38.33040,3.40620,0.91250,-0.32190,0.25230,0.00520
16.37500,36.98440,25.95310,-0.97580,-0.93580,0.88260,-280.79861,50.32380,8.65520,0.90300,-0.34410,0.25720,0.01090
16.09380,36.51560,25.50000,-0.87800,-1.00740,0.79590,-327.24640,60.02840,15.09440,0.89100,-0.36980,0.26250,0.01770
15.73440,35.90620,24.90620,-0.84570,-1.14930,0.75820,-369.33011,61.27960,25.01260,0.87680,-0.39840,0.26780,0.02610
15.39060,35.17190,24.04690,-0.88620,-1.25170,0.72890,-400.70221,55.93900,38.07420,0.86060,-0.42860,0.27260,0.03640
15.07810,34.56250,23.12500,-0.92440,-1.22960,0.65300,-414.70969,49.46930,50.37280,0.84280,-0.45880,0.27720,0.04830
14.70310,33.93750,22.10940,-0.89970,-1.16100,0.53440,-412.90921,42.84700,61.81680,0.82400,-0.48780,0.28150,0.06120
14.45310,33.43750,21.14060,-0.81920,-1.14510,0.41910,-412.48199,32.71520,74.63420,0.80430,-0.51590,0.28510,0.07540
14.15620,32.84380,20.17190,-0.73730,-1.15760,0.31480,-423.95660,14.22150,90.62540,0.78330,-0.54370,0.28730,0.09140
13.82810,32.28120,19.23440,-0.69680,-1.11340,0.21620,-435.15649,-13.51900,108.93600,0.76110,-0.57070,0.28780,0.11000
13.54690,31.75000,18.37500,-0.69180,-1.00710,0.13540,-431.83011,-45.77600,127.18550,0.73850,-0.59580,0.28690,0.13130
13.23440,31.20310,17.56250,-0.68780,-0.95560,0.10330,-424.99420,-61.21790,136.40179,0.71540,-0.61900,0.28520,0.15370
13.06250,30.79690,16.84380,-0.66500,-0.87970,0.04230,-410.58990,-87.92080,155.35320,0.69230,-0.63960,0.28270,0.17820
12.95310,30.48440,16.34380,-0.62150,-0.83320,-0.02530,-402.04501,-109.00850,172.41260,0.66900,-0.65790,0.27920,0.20400
12.90620,30.23440,16.00000,-0.58470,-0.78890,-0.07190,-390.84500,-125.12170,184.65010,0.64560,-0.67400,0.27500,0.23080
12.85940,29.96880,15.73440,-0.58760,-0.72730,-0.07880,-371.64941,-137.78650,192.18790,0.62260,-0.68750,0.27050,0.25780
12.73440,29.71880,15.57810,-0.61720,-0.68630,-0.07370,-349.52420,-147.30800,196.97920,0.60080,-0.69810,0.26560,0.28480
12.57810,29.29690,15.35940,-0.64160,-0.69900,-0.08340,-323.61481,-149.71890,200.06149,0.57970,-0.70630,0.26110,0.31130
12.28120,28.75000,15.01560,-0.65110,-0.71970,-0.09900,-292.91409,-144.40891,201.73990,0.55970,-0.71220,0.25750,0.33640
11.96880,28.07810,14.70310,-0.65790,-0.66090,-0.10650,-264.59381,-138.82410,200.94650,0.54070,-0.71620,0.25480,0.36020
11.67190,27.35940,14.26560,-0.66440,-0.53140,-0.10780,-249.48759,-139.55659,196.33830,0.52240,-0.71870,0.25200,0.38340
11.31250,26.71880,13.87500,-0.65450,-0.44180,-0.12740,-251.01350,-146.91130,188.46480,0.50300,-0.72050,0.24920,0.40720
10.92190,26.09380,13.53120,-0.60370,-0.44370,-0.19050,-258.97849,-155.70039,177.53951,0.48350,-0.72260,0.24400,0.42960
10.59380,25.34380,13.12500,-0.53510,-0.49210,-0.26090,-256.90341,-159.45399,164.96629,0.46430,-0.72420,0.23760,0.45120
10.06250,24.18750,12.40620,-0.51170,-0.49150,-0.26620,-236.60921,-155.48669,155.07860,0.44640,-0.72460,0.23140,0.47130
9.43750,22.75000,11.45310,-0.54410,-0.42040,-0.20190,-206.82401,-144.65300,149.64639,0.43010,-0.72390,0.22630,0.48960
8.76560,21.18750,10.25000,-0.60600,-0.35950,-0.11840,-181.09770,-132.20180,148.09000,0.41530,-0.72230,0.22230,0.50640
8.12500,19.64060,9.06250,-0.66710,-0.33470,-0.05760,-162.14630,-125.18280,149.34129,0.40140,-0.71930,0.21940,0.52270
7.28120,17.79690,7.65620,-0.69370,-0.31560,-0.03960,-145.51421,-123.80950,150.59250,0.38830,-0.71550,0.21740,0.53860
6.40620,15.70310,6.03120,-0.66070,-0.28290,-0.06040,-128.21069,-121.85640,149.31070,0.37620,-0.71100,0.21600,0.55350
5.18750,13.12500,3.89060,-0.57990,-0.23850,-0.09830,-110.87670,-113.79970,146.41161,0.36460,-0.70670,0.21550,0.56670
3.84380,10.31250,1.56250,-0.47140,-0.21320,-0.14310,-97.14380,-98.81560,144.27530,0.35330,-0.70270,0.21620,0.57850
2.43750,7.12500,-1.09380,-0.36880,-0.22010,-0.18240,-88.53790,-78.94860,143.02409,0.34220,-0.69920,0.21780,0.58870
0.90620,3.53120,-4.07810,-0.34080,-0.21420,-0.17190,-84.50960,-56.88440,139.94180,0.33110,-0.69660,0.22000,0.59730
-0.51560,-0.35940,-7.42190,-0.40330,-0.14720,-0.10100,-85.73030,-38.02460,131.61050,0.31980,-0.69500,0.22220,0.60440
