hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
21.37500,41.29690,30.57810,-0.31410,-0.26620,0.92030,-2.05110,-2.95990,-1.56820,0.97340,-0.12020,0.17130,-0.09340
21.31250,41.35940,30.54690,-0.31440,-0.26070,0.91580,-2.56990,-2.89880,-1.26300,0.97350,-0.11950,0.17140,-0.09320
21.35940,41.37500,30.64060,-0.31430,-0.25690,0.91040,-2.81400,-2.44110,-0.74420,0.97350,-0.11890,0.17160,-0.09300
21.03120,41.04690,30.46880,-0.31220,-0.25920,0.90210,-2.72240,-1.95280,-0.31690,0.97340,-0.11870,0.17230,-0.09280
20.84380,41.06250,30.15620,-0.30870,-0.26690,0.89580,-2.26470,-1.49500,0.04930,0.97330,-0.11990,0.17230,-0.09290
20.93750,41.06250,30.35940,-0.30810,-0.27590,0.89650,-1.47120,-0.85420,0.32390,0.97310,-0.12090,0.17230,-0.09300
21.10940,41.21880,30.39060,-0.31150,-0.28150,0.90410,-0.46410,-0.09120,0.56810,0.97300,-0.12190,0.17240,-0.09310
21.04690,41.09380,30.42190,-0.31570,-0.28490,0.91790,0.60400,0.61070,0.75120,0.97290,-0.12280,0.17260,-0.09320
21.01560,41.14060,30.34380,-0.32120,-0.28610,0.93440,1.39740,0.82430,0.56810,0.97270,-0.12360,0.17270,-0.09330
21.14060,41.23440,30.48440,-0.32420,-0.28320,0.94390,1.24480,0.30550,0.04930,0.97270,-0.12420,0.17200,-0.09350
21.25000,41.32810,30.57810,-0.32190,-0.27860,0.94080,0.11570,-0.67110,-0.68320,0.97290,-0.12330,0.17190,-0.09340
21.18750,41.23440,30.60940,-0.31570,-0.27400,0.92870,-1.31860,-1.61710,-1.38510,0.97310,-0.12260,0.17120,-0.09350
21.06250,41.12500,30.51560,-0.30970,-0.27030,0.91480,-2.23420,-2.04440,-1.81230,0.97330,-0.12240,0.17030,-0.09360
21.00000,41.07810,30.43750,-0.30710,-0.26830,0.90410,-2.35620,-1.80020,-1.78180,0.97310,-0.12290,0.17100,-0.09360
21.07810,41.15620,30.48440,-0.30650,-0.26870,0.89880,-1.86800,-1.09830,-1.38510,0.97290,-0.12380,0.17150,-0.09370
21.10940,41.23440,30.53120,-0.30560,-0.27060,0.89930,-1.16600,-0.36590,-0.83570,0.97290,-0.12460,0.17090,-0.09400
21.25000,41.32810,30.60940,-0.30610,-0.27290,0.90310,-0.43360,0.21400,-0.19490,0.97280,-0.12550,0.17040,-0.09420
21.21880,41.25000,30.62500,-0.30930,-0.27340,0.90820,0.20720,0.70220,0.41550,0.97280,-0.12470,0.17110,-0.09400
21.28120,41.34380,30.59380,-0.31410,-0.27200,0.91570,0.84810,1.00740,0.87320,0.97290,-0.12380,0.17160,-0.09370
21.31250,41.32810,30.64060,-0.31810,-0.27100,0.92360,1.36690,0.94640,1.05630,0.97290,-0.12270,0.17210,-0.09340
21.23440,41.25000,30.57810,-0.31960,-0.27060,0.92630,1.48900,0.61070,0.96480,0.97300,-0.12170,0.17250,-0.09320
21.29690,41.32810,30.56250,-0.31760,-0.27160,0.92510,1.12280,0.15290,0.78170,0.97320,-0.12060,0.17230,-0.09300
21.34380,41.37500,30.64060,-0.31410,-0.27370,0.92440,0.60400,-0.24380,0.56810,0.97320,-0.12130,0.17160,-0.09320
21.37500,41.42190,30.67190,-0.31240,-0.27490,0.92430,0.26830,-0.54900,0.44600,0.97320,-0.12200,0.17090,-0.09340
21.35940,41.43750,30.68750,-0.31240,-0.27560,0.92380,0.02410,-0.70160,0.38500,0.97320,-0.12290,0.17040,-0.09350
21.39060,41.42190,30.70310,-0.31280,-0.27460,0.92180,-0.31160,-0.85420,0.29340,0.97300,-0.12340,0.17110,-0.09350
21.39060,41.40620,30.71880,-0.31360,-0.27310,0.92230,-0.70830,-0.91520,0.17130,0.97320,-0.12260,0.17090,-0.09330
21.23440,41.25000,30.60940,-0.31430,-0.27440,0.92730,-0.89140,-0.94570,0.07980,0.97340,-0.12210,0.17010,-0.09330
21.14060,41.17190,30.45310,-0.31410,-0.27680,0.93060,-0.79980,-1.15930,-0.07280,0.97330,-0.12320,0.16980,-0.09340
21.09380,41.14060,30.39060,-0.31220,-0.27730,0.92730,-0.76930,-1.61710,-0.31690,0.97320,-0.12420,0.16940,-0.09360
21.14060,41.14060,30.43750,-0.30980,-0.27560,0.92070,-1.07450,-2.19690,-0.65260,0.97330,-0.12340,0.16970,-0.09340
21.04690,41.06250,30.39060,-0.30820,-0.27310,0.91450,-1.44070,-2.53260,-0.80520,0.97310,-0.12450,0.16980,-0.09360
