hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
20.82810,42.90620,29.82810,1.01500,-0.17670,0.10190,5.85300,-1.64760,-7.18340,0.56630,-0.51600,-0.42340,-0.48360
20.79690,42.79690,29.79690,1.01370,-0.17580,0.10170,5.27320,-0.82360,-7.58010,0.56570,-0.51570,-0.42450,-0.48360
20.45310,42.45310,29.51560,1.01480,-0.17930,0.10580,4.38820,-0.51850,-8.03790,0.56520,-0.51560,-0.42540,-0.48350
20.18750,42.21880,29.18750,1.01850,-0.18440,0.11190,3.41160,-0.79310,-8.43460,0.56550,-0.51550,-0.42530,-0.48330
20.10940,42.15620,29.07810,1.02340,-0.18970,0.11620,2.64870,-1.52560,-8.67880,0.56570,-0.51530,-0.42520,-0.48330
20.12500,42.32810,29.15620,1.02940,-0.19630,0.11900,2.37400,-2.47160,-8.83130,0.56590,-0.51520,-0.42520,-0.48330
20.46880,42.53120,29.40620,1.03490,-0.20320,0.12150,2.61810,-3.50920,-8.95340,0.56610,-0.51510,-0.42520,-0.48310
20.45310,42.68750,29.37500,1.03820,-0.20670,0.12410,3.25900,-4.39420,-8.98390,0.56620,-0.51500,-0.42530,-0.48300
20.67190,42.85940,29.60940,1.04000,-0.20720,0.12680,4.17450,-4.85200,-8.83130,0.56640,-0.51480,-0.42540,-0.48280
20.70310,42.90620,29.68750,1.04080,-0.20800,0.12920,5.15110,-4.91300,-8.40410,0.56670,-0.51460,-0.42560,-0.48260
20.82810,43.01560,29.82810,1.03870,-0.20750,0.13140,5.94450,-4.69940,-7.67170,0.56700,-0.51430,-0.42580,-0.48240
20.89060,43.01560,29.87500,1.03350,-0.20640,0.13430,6.31080,-4.24160,-6.84770,0.56740,-0.51390,-0.42600,-0.48220
21.00000,43.07810,29.95310,1.02720,-0.20630,0.13670,6.21920,-3.35660,-5.96270,0.56790,-0.51350,-0.42600,-0.48200
20.96880,43.06250,29.98440,1.02120,-0.20540,0.13670,6.00560,-2.07490,-4.92510,0.56840,-0.51310,-0.42600,-0.48190
21.04690,43.12500,30.00000,1.01570,-0.20270,0.13650,5.79200,-0.67110,-3.61280,0.56900,-0.51270,-0.42580,-0.48170
21.01560,43.10940,29.95310,1.01040,-0.19850,0.13670,5.48680,0.67170,-2.11750,0.56970,-0.51220,-0.42550,-0.48160
21.01560,43.12500,29.98440,1.00470,-0.19500,0.13630,4.87640,1.89240,-0.53060,0.57050,-0.51180,-0.42510,-0.48160
21.01560,43.17190,29.96880,0.99930,-0.19170,0.13560,3.71680,2.99110,0.93430,0.57140,-0.51130,-0.42450,-0.48150
21.06250,43.21880,30.00000,0.99740,-0.18930,0.13330,2.16040,3.90660,2.18550,0.57220,-0.51100,-0.42370,-0.48160
21.00000,43.12500,29.96880,0.99820,-0.18910,0.12910,0.45140,4.66950,3.13150,0.57310,-0.51090,-0.42270,-0.48150
