hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
12.71880,33.73440,21.95310,1.00590,-0.22210,0.17680,0.14620,0.45810,0.59860,0.61330,-0.48730,-0.42180,-0.45650
12.76560,33.78120,21.81250,1.00400,-0.21960,0.17570,-0.31160,0.58020,0.62910,0.61290,-0.48700,-0.42240,-0.45690
12.75000,33.54690,21.84380,1.00290,-0.21930,0.17450,-1.13550,0.64120,0.62910,0.61240,-0.48740,-0.42280,-0.45680
12.54690,33.42190,21.57810,1.00110,-0.22090,0.17340,-2.11210,0.67170,0.47650,0.61250,-0.48810,-0.42230,-0.45630
12.43750,33.26560,21.78120,0.99850,-0.22340,0.17260,-2.75300,0.67170,0.17130,0.61280,-0.48880,-0.42170,-0.45580
12.56250,33.64060,21.65620,0.99490,-0.22430,0.17300,-2.69190,0.61070,-0.19490,0.61320,-0.48920,-0.42090,-0.45560
12.40620,33.42190,21.67190,0.99100,-0.22320,0.17310,-1.99000,0.48860,-0.62210,0.61350,-0.48890,-0.42030,-0.45590
12.71880,33.51560,21.73440,0.98970,-0.22190,0.17190,-0.98290,0.33600,-1.20200,0.61290,-0.48910,-0.42090,-0.45600
12.50000,33.46880,21.64060,0.99170,-0.22270,0.17040,-0.09790,0.18340,-1.99540,0.61250,-0.48950,-0.42130,-0.45580
12.68750,33.70310,21.84380,0.99520,-0.22530,0.16920,0.32930,0.03080,-2.91090,0.61230,-0.49000,-0.42140,-0.45540
12.68750,33.68750,21.85940,0.99930,-0.22890,0.16890,0.42090,-0.09120,-3.76540,0.61230,-0.49050,-0.42130,-0.45500
12.82810,33.67190,21.89060,1.00110,-0.23370,0.16960,0.48190,-0.18280,-4.34530,0.61240,-0.49090,-0.42100,-0.45470
12.79690,33.68750,21.96880,0.99890,-0.23760,0.16980,0.72600,-0.21330,-4.49780,0.61260,-0.49120,-0.42070,-0.45430
12.85940,33.78120,22.09380,0.99550,-0.23930,0.16950,1.15330,-0.18280,-4.22320,0.61290,-0.49150,-0.42040,-0.45400
12.71880,33.67190,21.96880,0.99280,-0.23880,0.16960,1.55000,-0.15230,-3.76540,0.61320,-0.49170,-0.42000,-0.45360
12.75000,33.70310,21.84380,0.99060,-0.23600,0.16970,1.67210,-0.12170,-3.33820,0.61360,-0.49190,-0.41960,-0.45330
12.78120,33.62500,21.87500,0.98970,-0.23300,0.17000,1.30590,-0.15230,-3.03300,0.61400,-0.49200,-0.41910,-0.45300
12.73440,33.70310,21.93750,0.99030,-0.23120,0.17020,0.42090,-0.15230,-2.91090,0.61420,-0.49140,-0.41910,-0.45360
12.71880,33.68750,21.96880,0.99010,-0.23030,0.17020,-0.83040,-0.06070,-2.78890,0.61370,-0.49170,-0.41950,-0.45350
12.78120,33.82810,21.96880,0.98670,-0.23050,0.17060,-2.11210,0.09190,-2.45320,0.61400,-0.49170,-0.41890,-0.45360
12.81250,33.68750,21.92190,0.98330,-0.23220,0.17060,-3.21070,0.33600,-1.96490,0.61430,-0.49200,-0.41820,-0.45350
12.90620,33.71880,21.96880,0.98200,-0.23420,0.16970,-3.91260,0.48860,-1.53760,0.61440,-0.49270,-0.41750,-0.45320
12.78120,33.68750,22.07810,0.98240,-0.23630,0.16890,-4.09570,0.51910,-1.20200,0.61440,-0.49350,-0.41700,-0.45290
12.84380,33.78120,21.98440,0.98500,-0.23750,0.16850,-3.72950,0.45810,-0.92730,0.61440,-0.49430,-0.41660,-0.45250
12.79690,33.71880,21.96880,0.98780,-0.23450,0.16800,-3.02760,0.42760,-0.53060,0.61370,-0.49420,-0.41710,-0.45290
12.92190,33.71880,21.96880,0.99000,-0.22820,0.16800,-2.38670,0.45810,0.04930,0.61320,-0.49380,-0.41760,-0.45350
12.75000,33.67190,22.03120,0.99210,-0.22340,0.16820,-2.08160,0.51910,0.72070,0.61280,-0.49350,-0.41810,-0.45410
12.82810,33.79690,21.98440,0.99260,-0.22270,0.16840,-2.44780,0.48860,1.11740,0.61230,-0.49310,-0.41850,-0.45470
12.81250,33.82810,21.87500,0.99200,-0.22510,0.16760,-3.18020,0.36650,1.02580,0.61180,-0.49290,-0.41890,-0.45520
13.00000,33.81250,21.95310,0.99360,-0.22900,0.16690,-3.82110,0.18340,0.75120,0.61130,-0.49350,-0.41910,-0.45510
12.90620,33.71880,22.01560,0.99740,-0.23220,0.16630,-4.06520,0.03080,0.78170,0.61120,-0.49440,-0.41870,-0.45460
12.93750,33.78120,22.09380,1.00090,-0.23100,0.16530,-3.91260,-0.06070,1.30050,0.61050,-0.49470,-0.41920,-0.45480
12.89060,33.81250,21.92190,1.00480,-0.22640,0.16700,-3.63800,-0.06070,2.12450,0.61010,-0.49440,-0.41940,-0.45540
12.98440,33.82810,21.95310,1.01030,-0.22380,0.17280,-3.85160,-0.03020,2.73480,0.61010,-0.49410,-0.41930,-0.45590
13.00000,33.67190,21.90620,1.01540,-0.22700,0.18290,-4.98070,0.24450,2.82640,0.61020,-0.49390,-0.41880,-0.45640
12.92190,33.73440,22.03120,1.01940,-0.23680,0.20000,-6.62870,1.40410,2.58220,0.61050,-0.49390,-0.41800,-0.45680
12.84380,33.75000,21.82810,1.03500,-0.25730,0.22500,-8.36820,4.70000,2.15500,0.61080,-0.49400,-0.41680,-0.45730
12.92190,33.81250,21.51560,1.08280,-0.29550,0.26020,-9.31420,13.76380,2.76530,0.61150,-0.49390,-0.41500,-0.45810
12.90620,33.37500,20.95310,1.16960,-0.37620,0.31600,-6.26250,36.77400,7.77020,0.61340,-0.49290,-0.41190,-0.45950
12.81250,32.93750,20.07810,1.30960,-0.55080,0.40150,2.64870,82.36730,22.02190,0.61780,-0.49030,-0.40600,-0.46150
