hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
17.71880,40.07810,28.81250,0.03680,-0.98410,-0.12650,1.09230,16.05260,7.06830,0.67070,-0.73920,-0.06070,0.00070
17.68750,40.09380,28.79690,0.03270,-0.97540,-0.13080,-1.92900,14.77080,4.07760,0.67030,-0.73980,-0.05910,0.00050
17.50000,39.73440,28.71880,0.03930,-0.95960,-0.14270,-5.34700,11.29180,2.15500,0.66950,-0.74050,-0.05800,0.00030
17.20310,39.51560,28.32810,0.04720,-0.94130,-0.15930,-9.07010,7.59920,1.97190,0.66840,-0.74150,-0.05730,0.00010
17.17190,39.59380,28.15620,0.05030,-0.93110,-0.17640,-12.94580,4.73060,3.22310,0.66710,-0.74280,-0.05670,0.00000
17.31250,39.68750,28.26560,0.04970,-0.93550,-0.18370,-16.66900,2.44170,5.11520,0.66550,-0.74430,-0.05620,0.00020
17.35940,39.76560,28.32810,0.04960,-0.95380,-0.17680,-19.50710,0.45810,7.00730,0.66370,-0.74590,-0.05560,0.00070
17.34380,39.78120,28.37500,0.05600,-0.97720,-0.16340,-19.81230,-0.48800,8.13640,0.66190,-0.74760,-0.05490,0.00130
17.40620,39.79690,28.35940,0.06560,-0.98700,-0.15780,-16.79100,0.45810,8.35010,0.66030,-0.74910,-0.05430,0.00170
17.57810,39.93750,28.45310,0.06890,-0.97540,-0.16050,-12.73220,2.56380,8.56370,0.65890,-0.75030,-0.05370,0.00200
17.70310,40.00000,28.53120,0.06210,-0.95610,-0.16230,-10.93170,4.45590,9.75390,0.65770,-0.75140,-0.05280,0.00230
17.73440,40.03120,28.54690,0.04780,-0.93710,-0.16100,-12.06080,5.76810,12.16470,0.65640,-0.75270,-0.05150,0.00270
17.70310,40.06250,28.51560,0.03630,-0.92080,-0.16690,-13.73930,7.26350,15.30810,0.65500,-0.75400,-0.04980,0.00340
17.76560,40.09380,28.45310,0.03510,-0.91070,-0.18730,-14.01390,9.12510,18.08520,0.65360,-0.75530,-0.04800,0.00390
17.73440,39.98440,28.45310,0.03920,-0.91140,-0.20680,-14.19710,10.34580,19.76360,0.65210,-0.75670,-0.04600,0.00440
17.79690,40.04690,28.37500,0.04440,-0.92990,-0.20730,-16.15020,10.55940,20.25190,0.65060,-0.75820,-0.04410,0.00490
17.78120,40.07810,28.37500,0.04700,-0.95570,-0.19550,-18.59160,10.40680,19.48900,0.64880,-0.75980,-0.04220,0.00520
17.87500,40.10940,28.37500,0.04260,-0.97320,-0.18590,-19.41560,10.01010,17.87150,0.64700,-0.76140,-0.04050,0.00560
17.92190,40.17190,28.37500,0.03380,-0.97720,-0.18360,-18.65260,9.09460,16.13200,0.64530,-0.76290,-0.03870,0.00600
17.93750,40.18750,28.34380,0.03040,-0.96740,-0.18940,-17.18780,8.14850,14.97240,0.64360,-0.76440,-0.03710,0.00650
17.90620,40.20310,28.34380,0.03680,-0.95060,-0.20050,-16.42480,8.11800,14.63670,0.64200,-0.76590,-0.03570,0.00670
17.93750,40.18750,28.28120,0.04500,-0.93690,-0.20730,-17.52350,9.39970,14.85030,0.64030,-0.76730,-0.03440,0.00670
17.90620,40.17190,28.25000,0.05080,-0.93290,-0.21750,-19.59870,11.84110,15.39960,0.63850,-0.76890,-0.03290,0.00650
17.89060,40.17190,28.21880,0.05350,-0.93770,-0.23580,-21.33820,14.98450,15.70480,0.63650,-0.77060,-0.03120,0.00610
17.89060,40.18750,28.20310,0.05230,-0.94950,-0.24050,-23.56590,17.63950,15.12500,0.63450,-0.77240,-0.02940,0.00540
17.90620,40.17190,28.21880,0.04130,-0.96130,-0.22220,-26.25150,19.50110,14.14840,0.63220,-0.77430,-0.02760,0.00460
17.92190,40.17190,28.14060,0.01900,-0.96860,-0.19550,-25.51910,21.54570,13.26340,0.63070,-0.77560,-0.02500,0.00450
17.92190,40.15620,28.06250,0.00010,-0.97460,-0.17910,-18.59160,23.52940,12.34790,0.63000,-0.77630,-0.02240,0.00400
