hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
17.67190,39.75000,27.70310,-0.69680,-0.58240,0.35030,2.49610,1.34310,-4.46730,0.73760,-0.52280,0.22530,0.36320
17.68750,39.70310,27.67190,-0.69560,-0.57490,0.35250,1.85520,0.76330,-4.77250,0.73790,-0.52210,0.22550,0.36330
17.39060,39.51560,27.48440,-0.69570,-0.57060,0.35460,1.06170,0.30550,-4.92510,0.73830,-0.52160,0.22560,0.36340
17.31250,39.48440,27.31250,-0.69580,-0.56830,0.35610,0.05470,-0.21330,-5.07770,0.73850,-0.52100,0.22570,0.36350
17.45310,39.56250,27.50000,-0.69470,-0.57180,0.35530,-1.01350,-0.57950,-5.44390,0.73880,-0.52050,0.22570,0.36370
17.51560,39.57810,27.50000,-0.69450,-0.58110,0.35610,-1.47120,-0.48800,-5.90170,0.73920,-0.52010,0.22540,0.36380
17.59380,39.62500,27.59380,-0.69620,-0.58930,0.36120,-0.83040,-0.12170,-6.08480,0.73970,-0.51970,0.22500,0.36360
17.56250,39.70310,27.56250,-0.69910,-0.59200,0.36620,0.54290,0.27500,-5.93220,0.74020,-0.51920,0.22460,0.36350
17.67190,39.76560,27.65620,-0.70100,-0.59030,0.36740,1.64160,0.58020,-5.84060,0.74070,-0.51860,0.22440,0.36340
17.62500,39.73440,27.60940,-0.70010,-0.58850,0.36520,1.67210,0.70220,-6.08480,0.74120,-0.51800,0.22440,0.36330
17.67190,39.75000,27.65620,-0.69890,-0.58980,0.36050,0.63450,0.91590,-6.48150,0.74150,-0.51750,0.22450,0.36330
17.64060,39.78120,27.67190,-0.69940,-0.59450,0.35710,-1.01350,1.37360,-6.75620,0.74120,-0.51790,0.22490,0.36300
17.56250,39.73440,27.70310,-0.70170,-0.60080,0.35610,-2.56990,2.01450,-6.72560,0.74110,-0.51890,0.22450,0.36210
17.62500,39.78120,27.70310,-0.70570,-0.60920,0.35370,-3.57690,2.47230,-6.38990,0.74080,-0.52000,0.22410,0.36130
17.56250,39.73440,27.68750,-0.70950,-0.61810,0.34990,-3.82110,2.53330,-5.93220,0.74050,-0.52110,0.22380,0.36050
17.59380,39.78120,27.62500,-0.71180,-0.62330,0.34510,-3.33280,2.25860,-5.53540,0.74030,-0.52210,0.22360,0.35980
17.67190,39.81250,27.68750,-0.71310,-0.62220,0.34000,-2.41730,1.73980,-5.13870,0.73990,-0.52300,0.22360,0.35910
17.65620,39.84380,27.70310,-0.71260,-0.61740,0.33760,-1.56280,1.09900,-4.74200,0.73960,-0.52380,0.22360,0.35870
17.67190,39.82810,27.70310,-0.71170,-0.61440,0.33980,-1.01350,0.51910,-4.37580,0.73930,-0.52440,0.22380,0.35830
17.71880,39.81250,27.71880,-0.71150,-0.61530,0.34590,-0.79980,0.03080,-3.97910,0.73890,-0.52490,0.22410,0.35810
17.68750,39.82810,27.70310,-0.71050,-0.61930,0.35190,-0.79980,-0.36590,-3.61280,0.73940,-0.52470,0.22340,0.35780
17.73440,39.81250,27.73440,-0.70850,-0.62360,0.35520,-0.70830,-0.73210,-3.21610,0.74000,-0.52460,0.22240,0.35740
17.73440,39.81250,27.71880,-0.70650,-0.62430,0.35530,-0.09790,-1.15930,-2.75830,0.74050,-0.52450,0.22150,0.35700
