hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
19.45310,40.20310,30.53120,-0.86000,-0.01100,0.52190,21.14230,2.04500,20.16040,0.86620,-0.04200,0.48950,0.09090
19.25000,40.03120,30.40620,-0.82750,-0.00350,0.49970,24.95700,1.19050,20.06880,0.86620,-0.04020,0.48980,0.09090
18.98440,39.70310,30.17190,-0.79420,-0.00050,0.47580,28.80220,1.55670,19.51950,0.86600,-0.03800,0.49030,0.09060
19.12500,39.93750,30.04690,-0.78470,-0.00510,0.47670,30.75530,2.28910,20.00780,0.86600,-0.03570,0.49060,0.09030
19.26560,40.00000,30.14060,-0.80850,-0.00950,0.49810,31.30470,3.69300,22.26610,0.86590,-0.03320,0.49090,0.09020
19.35940,40.06250,30.21880,-0.84480,-0.00210,0.51980,31.94550,5.18830,25.07370,0.86570,-0.03050,0.49130,0.09030
19.39060,40.12500,30.28120,-0.87470,0.01770,0.53760,33.16620,5.76810,27.14890,0.86560,-0.02760,0.49170,0.09050
19.42190,40.20310,30.23440,-0.88750,0.03670,0.55200,34.05120,5.46300,28.06440,0.86560,-0.02410,0.49180,0.09110
19.53120,40.29690,30.34380,-0.87210,0.04610,0.55540,33.07470,4.70000,27.97290,0.86560,-0.02050,0.49180,0.09170
19.56250,40.34380,30.34380,-0.83750,0.03970,0.55330,29.87030,3.69300,27.42350,0.86570,-0.01720,0.49170,0.09240
19.56250,40.31250,30.35940,-0.80510,0.02450,0.55410,27.00170,3.41830,27.14890,0.86570,-0.01440,0.49160,0.09320
19.57810,40.31250,30.35940,-0.78780,0.02520,0.54920,26.84910,4.85260,27.66770,0.86570,-0.01150,0.49160,0.09400
19.60940,40.31250,30.35940,-0.78420,0.04750,0.53880,29.29050,8.14850,29.28510,0.86550,-0.00830,0.49180,0.09480
19.54690,40.28120,30.31250,-0.78980,0.06270,0.53180,32.76950,12.90930,31.39080,0.86500,-0.00470,0.49250,0.09570
19.60940,40.25000,30.35940,-0.79550,0.06460,0.52840,36.18750,17.24280,32.55050,0.86440,-0.00100,0.49340,0.09650
19.62500,40.31250,30.39060,-0.79400,0.08540,0.52200,39.14770,19.19590,32.76410,0.86370,0.00320,0.49460,0.09730
19.60940,40.32810,30.40620,-0.79500,0.12150,0.51130,40.64300,19.22640,32.33690,0.86280,0.00800,0.49580,0.09830
19.64060,40.29690,30.43750,-0.80140,0.14040,0.50520,39.88010,18.24980,30.81100,0.86190,0.01280,0.49710,0.09940
19.62500,40.31250,30.45310,-0.80760,0.14520,0.49600,37.31660,16.84600,28.09490,0.86100,0.01750,0.49830,0.10030
19.62500,40.32810,30.48440,-0.80110,0.16000,0.46790,34.14280,16.81550,24.98210,0.85990,0.02180,0.49990,0.10120
19.62500,40.35940,30.48440,-0.78020,0.18990,0.41270,31.79290,18.52450,22.69330,0.85850,0.02570,0.50190,0.10190
19.62500,40.35940,30.48440,-0.76200,0.22150,0.37660,30.87740,20.17240,21.80830,0.85700,0.02950,0.50410,0.10260
19.64060,40.34380,30.51560,-0.76700,0.23580,0.39330,31.42670,21.85090,21.59470,0.85550,0.03330,0.50620,0.10330
19.67190,40.40620,30.56250,-0.79560,0.22900,0.42560,32.70850,25.11630,21.22850,0.85390,0.03730,0.50860,0.10390
19.57810,40.29690,30.54690,-0.82360,0.21830,0.44120,33.28830,28.83940,20.06880,0.85210,0.04120,0.51120,0.10450
19.51560,40.26560,30.48440,-0.84040,0.21660,0.43770,32.89160,30.94520,18.05460,0.85010,0.04480,0.51410,0.10480
19.60940,40.32810,30.54690,-0.84460,0.21890,0.42580,31.67090,30.67050,15.55220,0.84820,0.04820,0.51700,0.10500
19.60940,40.32810,30.59380,-0.83140,0.21920,0.38780,28.95480,28.83940,12.89720,0.84620,0.05110,0.51980,0.10490
19.62500,40.32810,30.62500,-0.80220,0.21140,0.33920,23.67530,26.09290,10.63890,0.84450,0.05340,0.52250,0.10490
19.67190,40.32810,30.62500,-0.77900,0.19170,0.33390,17.48020,22.91900,9.26560,0.84280,0.05510,0.52490,0.10490
19.68750,40.37500,30.65620,-0.77860,0.17370,0.35440,13.75700,23.19370,9.08250,0.84130,0.05630,0.52740,0.10490
19.65620,40.37500,30.68750,-0.79070,0.17390,0.35710,13.02460,28.77840,10.48630,0.83940,0.05730,0.53020,0.10510
19.62500,40.34380,30.70310,-0.79830,0.17500,0.35610,13.11620,35.52280,13.23290,0.83720,0.05840,0.53340,0.10540
19.62500,40.35940,30.73440,-0.79740,0.15530,0.37060,13.66550,39.27650,15.85740,0.83510,0.05900,0.53660,0.10560
19.68750,40.43750,30.75000,-0.79550,0.13720,0.38890,16.10690,39.21540,17.26120,0.83320,0.05980,0.53940,0.10580
19.71880,40.42190,30.79690,-0.79440,0.14490,0.40150,19.58590,37.47590,17.59690,0.83150,0.06110,0.54180,0.10600
19.73440,40.40620,30.82810,-0.78840,0.17110,0.38880,21.53900,36.10260,17.10860,0.82990,0.06270,0.54410,0.10620
19.67190,40.43750,30.79690,-0.77270,0.20690,0.35490,21.02020,34.63780,15.64380,0.82810,0.06530,0.54630,0.10710
19.68750,40.46880,30.78120,-0.76440,0.22290,0.34470,20.19630,33.50860,14.63670,0.82620,0.06800,0.54870,0.10790
19.68750,40.43750,30.79690,-0.75680,0.24510,0.34970,18.57880,31.70810,12.56150,0.82460,0.07040,0.55070,0.10870
19.70310,40.46880,30.85940,-0.76200,0.25920,0.36380,16.96140,33.08140,11.46280,0.82290,0.07250,0.55280,0.10930
19.73440,40.48440,30.89060,-0.77050,0.25900,0.37660,14.33690,37.10970,11.79850,0.82120,0.07420,0.55500,0.11010
19.73440,40.45310,30.84380,-0.77640,0.24520,0.38990,12.96360,41.93150,11.89010,0.81930,0.07550,0.55750,0.11090
19.59380,40.31250,30.75000,-0.76890,0.23730,0.38840,16.22900,46.69220,11.24920,0.81720,0.07690,0.56030,0.11140
19.54690,40.28120,30.64060,-0.73410,0.24990,0.35410,24.25510,47.54670,10.82200,0.81490,0.07910,0.56330,0.11170
19.56250,40.18750,30.46880,-0.74360,0.27000,0.28930,32.73900,38.84920,11.12720,0.81250,0.08240,0.56630,0.11160
19.50000,40.00000,30.29690,-0.80650,0.30210,0.22620,33.50190,25.02470,12.28680,0.81050,0.08560,0.56870,0.11130
19.21880,39.67190,29.98440,-0.84690,0.34810,0.20270,27.79510,21.21000,11.09660,0.80870,0.08840,0.57090,0.11110
18.75000,39.10940,29.54690,-0.81490,0.46300,0.18110,19.43330,36.28570,6.36640,0.80630,0.09040,0.57390,0.11130
18.06250,38.20310,28.67190,-0.74580,0.59530,0.09270,16.41210,54.01640,-4.28420,0.80320,0.09160,0.57810,0.11100
17.21880,37.10940,27.28120,-0.71100,0.55990,0.02980,9.72870,42.81650,-11.27280,0.80070,0.09200,0.58160,0.11050
16.42190,35.92190,25.81250,-0.77870,0.35860,0.14310,-31.98880,6.86680,-6.23740,0.80020,0.08990,0.58230,0.11200
15.73440,34.85940,24.40620,-0.87010,0.07380,0.34770,-63.36090,-4.94350,-3.79590,0.80120,0.08460,0.58120,0.11440
15.25000,33.90620,23.07810,-0.86780,-0.06300,0.41210,-33.11800,17.76160,-2.60580,0.80090,0.08130,0.58190,0.11560
14.93750,33.15620,22.00000,-0.85450,0.11420,0.31680,22.97340,38.20830,8.10590,0.79890,0.08210,0.58460,0.11480
14.65620,32.64060,21.14060,-0.88250,0.37950,0.20320,54.58960,40.19200,16.92550,0.79590,0.08700,0.58820,0.11380
14.57810,32.50000,20.67190,-0.90010,0.47120,0.16710,43.38960,27.37460,8.96040,0.79370,0.09090,0.59080,0.11280
14.65620,32.64060,20.64060,-0.88640,0.39300,0.20430,7.80610,8.17900,-8.16000,0.79300,0.09160,0.59180,0.11230
14.76560,33.00000,20.84380,-0.88690,0.28440,0.24110,-21.64330,-7.84270,-16.09450,0.79330,0.08970,0.59170,0.11240
14.92190,33.42190,21.17190,-0.88590,0.22500,0.22090,-28.08260,-15.35000,-11.42530,0.79410,0.08690,0.59100,0.11260
15.10940,34.04690,21.64060,-0.85570,0.24350,0.16780,-17.27930,-14.19030,-2.72780,0.79450,0.08580,0.59040,0.11310
15.32810,34.87500,22.28120,-0.84120,0.30060,0.15190,-7.05590,-10.04000,3.95550,0.79460,0.08590,0.59010,0.11380
15.59380,35.73440,23.14060,-0.87310,0.31940,0.18410,-6.20140,-9.55170,6.85470,0.79460,0.08640,0.58980,0.11470
15.85940,36.62500,24.23440,-0.91280,0.29630,0.23520,-9.74150,-14.12930,6.58000,0.79490,0.08650,0.58920,0.11570
16.40620,37.68750,25.75000,-0.93800,0.27580,0.27450,-12.64070,-21.33150,5.54240,0.79570,0.08610,0.58820,0.11640
17.04690,38.62500,27.32810,-0.95990,0.28390,0.29640,-13.92240,-28.19790,5.08470,0.79680,0.08560,0.58660,0.11710
17.73440,39.40620,28.67190,-0.98180,0.30200,0.30900,-12.45760,-32.07360,3.31470,0.79810,0.08570,0.58470,0.11790
18.39060,39.96880,29.62500,-0.97380,0.28950,0.30700,-6.99490,-32.59240,-1.99540,0.79940,0.08540,0.58290,0.11770
18.87500,40.28120,30.28120,-0.92690,0.25500,0.29990,2.34350,-32.50090,-8.98390,0.80100,0.08470,0.58110,0.11620
