hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
22.64060,43.78120,32.21880,-0.19130,-0.51190,-0.03420,-2.08160,-27.34340,380.54239,0.83370,-0.09270,0.54410,0.01720
22.68750,43.79690,32.07810,-0.20050,-0.12890,0.13950,68.32250,-45.44030,417.25510,0.83540,-0.06850,0.54350,0.04430
22.84380,43.70310,32.09380,-0.21420,0.30910,0.36130,134.57610,-58.04410,449.57321,0.83680,-0.03650,0.54170,0.07130
23.00000,43.67190,32.09380,-0.20490,0.74750,0.59710,191.55251,-58.07460,474.41449,0.83650,0.00090,0.53930,0.09740
23.14060,43.68750,32.04690,-0.19540,1.11920,0.69970,240.22800,-35.27800,486.89621,0.83320,0.04220,0.53780,0.12190
23.21880,43.53120,32.01560,-0.17400,1.31850,0.58210,277.58151,6.56160,480.82321,0.82580,0.08550,0.53850,0.14410
23.10940,43.60940,31.71880,-0.08880,1.29380,0.35280,295.15961,46.75330,444.01901,0.81480,0.12760,0.54150,0.16290
23.12500,43.45310,31.81250,0.02010,1.17280,0.17750,296.19720,77.02670,365.46671,0.80180,0.16550,0.54650,0.17610
23.26560,43.62500,31.71880,-0.00370,1.23810,0.10800,282.83051,108.36820,247.76050,0.78810,0.19610,0.55430,0.18200
22.98440,43.42190,31.59380,-0.07200,1.41940,0.10640,265.37451,125.27500,180.25560,0.77410,0.22180,0.56360,0.18410
23.07810,43.54690,31.59380,-0.24720,2.01110,0.13250,197.53391,152.34410,43.01800,0.76170,0.23550,0.57600,0.18070
23.09380,43.62500,31.68750,-0.37690,2.34380,0.18100,88.40300,166.19910,-87.99390,0.75260,0.23500,0.58990,0.17440
23.17190,43.68750,31.87500,-0.38630,1.96400,0.22090,-34.49120,176.11729,-202.74001,0.74690,0.22030,0.60470,0.16700
23.29690,43.81250,32.04690,-0.32350,1.19060,0.22580,-125.46410,184.81480,-286.63290,0.74330,0.19480,0.61990,0.15900
23.39060,43.92190,32.29690,-0.32750,0.53690,0.17940,-165.07600,189.78909,-341.13730,0.74020,0.16350,0.63490,0.14950
23.43750,44.03120,32.46880,-0.43200,0.13320,0.08400,-180.70100,195.43491,-384.04501,0.73660,0.12710,0.65000,0.13690
23.37500,43.96880,32.54690,-0.55400,-0.21160,-0.06370,-208.86870,206.39070,-429.18051,0.73150,0.08610,0.66520,0.12260
23.34380,44.00000,32.48440,-0.61270,-0.59780,-0.25450,-264.38019,223.14490,-475.81131,0.72450,0.03850,0.67960,0.10850
23.39060,44.07810,32.54690,-0.59180,-0.79270,-0.43290,-336.21851,235.44341,-509.13651,0.71500,-0.01570,0.69230,0.09620
23.50000,44.26560,32.67190,-0.49570,-0.73630,-0.59500,-403.47931,212.37210,-506.96979,0.70430,-0.07380,0.70060,0.08790
23.60940,44.45310,32.81250,-0.34410,-0.74750,-0.79170,-450.96460,133.75890,-452.70950,0.69510,-0.13050,0.70170,0.08610
23.70310,44.57810,32.93750,-0.22850,-0.93320,-0.98770,-460.39459,35.70590,-353.16119,0.68890,-0.18070,0.69590,0.09180
23.85940,44.78120,33.03120,-0.19300,-1.24170,-1.12400,-396.24661,-32.34830,-232.67780,0.68550,-0.21880,0.68690,0.10170
24.00000,44.84380,33.14060,-0.21700,-1.58420,-1.19100,-246.16119,-80.35250,-98.49200,0.68600,-0.23930,0.67800,0.11150
24.09380,44.76560,33.12500,-0.28330,-1.70680,-1.11770,-52.06940,-141.81490,43.87250,0.69250,-0.23910,0.67010,0.11950
24.09380,44.64060,33.06250,-0.33450,-1.53700,-0.83770,131.49390,-211.60860,174.70140,0.70530,-0.21930,0.66220,0.12610
24.06250,44.54690,32.98440,-0.36710,-1.18250,-0.43180,271.11179,-261.93201,286.73141,0.72180,-0.18370,0.65400,0.13230
24.12500,44.48440,32.93750,-0.41090,-0.67250,-0.03510,357.17139,-285.15591,378.61981,0.73850,-0.13680,0.64530,0.13950
24.14060,44.48440,32.92190,-0.45050,-0.06200,0.26780,403.25290,-292.78531,445.75851,0.75350,-0.08200,0.63510,0.14880
24.18750,44.45310,32.87500,-0.41230,0.57450,0.51410,429.62009,-289.58099,492.38931,0.76500,-0.02210,0.62360,0.15950
24.23440,44.40620,32.85940,-0.40220,1.14890,0.66390,436.02881,-257.90369,523.97498,0.77110,0.03960,0.61200,0.17140
24.21880,44.32810,32.79690,-0.43470,1.44230,0.64450,417.29099,-196.83810,531.90961,0.77070,0.09950,0.60170,0.18430
24.14060,44.14060,32.78120,-0.31650,1.40770,0.54160,383.53851,-133.60561,504.26071,0.76510,0.15430,0.59330,0.19720
23.98440,43.95310,32.54690,-0.16490,1.38530,0.39840,342.88910,-74.58460,430.25562,0.75590,0.20120,0.58740,0.20740
23.90620,43.81250,32.37500,-0.20690,1.70100,0.27150,288.90350,-13.36640,310.22989,0.74520,0.23690,0.58560,0.21330
23.95310,43.89060,32.37500,-0.41520,2.35300,0.23060,202.41670,32.56260,173.02290,0.73570,0.25900,0.58760,0.21540
24.03120,43.98440,32.51560,-0.68870,2.94310,0.30990,73.32740,44.34240,27.39300,0.73110,0.26490,0.59090,0.21490
24.04690,43.98440,32.67190,-0.86730,2.86540,0.45800,-75.44580,45.74620,-138.62260,0.73280,0.25280,0.59520,0.21160
24.01560,43.96880,32.78120,-0.80250,2.08020,0.52910,-195.16631,68.78690,-285.56479,0.73840,0.22470,0.60170,0.20550
24.01560,44.07810,32.90620,-0.64830,1.16200,0.48050,-248.72459,104.00420,-368.81671,0.74400,0.18770,0.61020,0.19730
24.03120,44.12500,33.06250,-0.63240,0.53110,0.35590,-248.60260,125.06140,-404.03400,0.74800,0.14790,0.61960,0.18650
24.04690,44.17190,33.20310,-0.71940,0.16800,0.18900,-237.21950,130.31039,-428.93631,0.75050,0.10620,0.62910,0.17230
24.03120,44.14060,33.31250,-0.74810,-0.09750,-0.00930,-247.22929,136.56650,-458.38580,0.75130,0.06210,0.63820,0.15630
23.87500,44.12500,33.28120,-0.71610,-0.33670,-0.23800,-288.21439,152.34410,-484.20370,0.74970,0.01350,0.64650,0.14060
23.81250,44.20310,33.34380,-0.64580,-0.49630,-0.41590,-347.23541,169.46440,-494.85431,0.74520,-0.03970,0.65340,0.12730
