hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
17.17190,39.81250,29.00000,0.27580,-0.85220,0.02360,39.97160,2.10600,4.53540,0.70050,-0.69830,-0.07250,-0.12810
17.10940,39.73440,28.96880,0.28710,-0.86160,0.03820,38.96460,4.85260,-1.53760,0.70320,-0.69540,-0.07310,-0.12870
16.84380,39.54690,28.70310,0.29680,-0.88710,0.06510,32.89160,7.84330,-7.94630,0.70550,-0.69280,-0.07380,-0.12990
16.95310,39.53120,28.78120,0.30450,-0.92620,0.08720,23.40060,10.40680,-14.01930,0.70720,-0.69070,-0.07450,-0.13150
16.85940,39.62500,28.57810,0.30780,-0.96850,0.09650,13.23830,10.92560,-18.99370,0.70830,-0.68910,-0.07520,-0.13350
17.00000,39.73440,28.75000,0.30850,-0.99960,0.09340,4.75440,7.75180,-21.89290,0.70880,-0.68800,-0.07600,-0.13540
17.09380,39.81250,28.85940,0.31450,-1.01050,0.07750,-0.46410,1.98400,-22.65580,0.70900,-0.68740,-0.07730,-0.13710
17.07810,39.79690,28.85940,0.32620,-1.00360,0.05150,-2.75300,-3.11250,-21.95390,0.70870,-0.68710,-0.07930,-0.13890
17.03120,39.78120,28.82810,0.33490,-0.98990,0.03190,-4.37040,-5.09610,-20.42800,0.70780,-0.68760,-0.08130,-0.14030
17.09380,39.81250,28.90620,0.32990,-0.97890,0.03250,-6.68970,-3.72280,-18.29180,0.70670,-0.68820,-0.08310,-0.14160
17.10940,39.82810,28.89060,0.31190,-0.97680,0.04550,-8.30720,-0.27430,-15.33160,0.70640,-0.68840,-0.08330,-0.14210
17.12500,39.85940,28.92190,0.29200,-0.98010,0.05610,-6.96440,3.38780,-11.79160,0.70620,-0.68840,-0.08320,-0.14260
17.15620,39.85940,28.92190,0.27810,-0.97490,0.05940,-2.02050,5.70710,-8.52620,0.70640,-0.68820,-0.08270,-0.14300
17.20310,39.87500,28.92190,0.27040,-0.95450,0.05910,4.63230,6.28690,-6.23740,0.70710,-0.68760,-0.08210,-0.14330
17.21880,39.85940,28.92190,0.26920,-0.92300,0.05210,10.43060,5.82920,-5.07770,0.70800,-0.68670,-0.08150,-0.14330
17.15620,39.84380,28.87500,0.27700,-0.89590,0.03510,14.12330,5.43250,-5.19980,0.70870,-0.68600,-0.08110,-0.14320
17.15620,39.81250,28.87500,0.29200,-0.88770,0.02250,14.64210,5.76810,-7.03080,0.70910,-0.68550,-0.08140,-0.14380
17.18750,39.79690,28.89060,0.29890,-0.89000,0.02780,11.92600,7.01940,-10.08260,0.70920,-0.68510,-0.08190,-0.14480
17.18750,39.84380,28.89060,0.28650,-0.89200,0.04240,8.75220,9.58280,-12.76810,0.70960,-0.68460,-0.08160,-0.14540
17.18750,39.82810,28.90620,0.26770,-0.89360,0.05090,7.19580,12.90930,-14.14140,0.71020,-0.68380,-0.08100,-0.14640
17.15620,39.81250,28.87500,0.25630,-0.89420,0.05190,6.70750,15.13700,-14.41610,0.71070,-0.68310,-0.08030,-0.14750
17.17190,39.82810,28.90620,0.25220,-0.89550,0.04930,5.94450,15.10650,-14.53810,0.71110,-0.68260,-0.07960,-0.14860
17.15620,39.82810,28.87500,0.25680,-0.91430,0.04610,3.89990,13.21440,-15.81990,0.71130,-0.68220,-0.07900,-0.14960
17.12500,39.81250,28.89060,0.30220,-0.98850,0.04160,-0.83040,11.35290,-19.23780,0.71080,-0.68240,-0.07900,-0.15090
17.12500,39.84380,28.89060,0.42170,-1.14780,0.03020,-10.19920,12.69560,-24.82260,0.70950,-0.68310,-0.08000,-0.15360
17.03120,39.73440,28.87500,0.58120,-1.36010,0.00860,-22.10110,20.66070,-30.34620,0.70750,-0.68420,-0.08080,-0.15730
16.89060,39.62500,28.62500,0.70470,-1.53140,-0.02500,-30.64600,35.33970,-31.29230,0.70500,-0.68570,-0.08060,-0.16190
16.81250,39.62500,28.40620,0.74440,-1.61130,-0.05450,-34.85750,52.70420,-21.67920,0.70250,-0.68730,-0.07870,-0.16700
