hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
11.89060,33.21880,22.20310,0.98010,-0.23300,0.22690,0.84810,-0.18280,0.17130,0.77260,-0.06680,-0.62300,0.10260
12.10940,33.14060,22.37500,0.97670,-0.22940,0.22690,1.39740,0.12240,-0.34750,0.77300,-0.06610,-0.62260,0.10230
11.75000,32.95310,22.15620,0.97580,-0.22820,0.22690,1.48900,0.18340,-0.74420,0.77340,-0.06530,-0.62230,0.10190
11.76560,32.92190,22.20310,0.97680,-0.22730,0.22590,1.18380,0.03080,-1.62920,0.77370,-0.06450,-0.62210,0.10130
11.68750,33.04690,21.95310,0.97910,-0.22850,0.22580,0.42090,-0.27430,-2.51420,0.77400,-0.06360,-0.62190,0.10070
11.78120,32.92190,22.00000,0.98210,-0.23160,0.22660,-0.28100,-0.64050,-2.97200,0.77440,-0.06360,-0.62140,0.10070
11.84380,32.87500,22.06250,0.98560,-0.23490,0.22690,-0.40310,-0.88470,-2.88040,0.77400,-0.06420,-0.62170,0.10100
11.71880,33.01560,21.92190,0.98860,-0.23660,0.22750,-0.03690,-0.85420,-2.63630,0.77390,-0.06480,-0.62180,0.10140
11.76560,33.01560,22.14060,0.98890,-0.23580,0.22690,0.45140,-0.54900,-2.57520,0.77340,-0.06460,-0.62240,0.10110
12.03120,33.32810,22.10940,0.98780,-0.23570,0.22560,0.69550,-0.03020,-2.66680,0.77330,-0.06510,-0.62240,0.10160
11.95310,33.12500,22.18750,0.98570,-0.23660,0.22530,0.63450,0.45810,-2.72780,0.77350,-0.06570,-0.62210,0.10200
12.17190,33.23440,22.39060,0.98260,-0.23510,0.22450,0.29880,0.82430,-2.51420,0.77340,-0.06480,-0.62240,0.10130
11.92190,33.25000,22.21880,0.98050,-0.22970,0.22150,-0.09790,0.97690,-1.93440,0.77330,-0.06420,-0.62270,0.10060
11.98440,33.23440,22.28120,0.98150,-0.22570,0.21740,-0.61670,0.94640,-1.29350,0.77300,-0.06370,-0.62310,0.10010
12.12500,33.29690,22.21880,0.98620,-0.22440,0.21450,-1.28810,0.94640,-0.95780,0.77280,-0.06340,-0.62360,0.09960
12.03120,33.18750,22.21880,0.99190,-0.22410,0.21350,-2.02050,1.03790,-1.14090,0.77250,-0.06320,-0.62410,0.09900
12.07810,33.23440,22.39060,0.99410,-0.22270,0.21260,-2.44780,1.22100,-1.50710,0.77220,-0.06290,-0.62460,0.09840
11.96880,33.32810,22.15620,0.99450,-0.22150,0.21200,-2.32570,1.25150,-1.78180,0.77190,-0.06260,-0.62500,0.09770
12.17190,33.37500,22.26560,0.99380,-0.22270,0.21360,-1.74590,0.94640,-1.96490,0.77170,-0.06220,-0.62550,0.09710
12.31250,33.37500,22.42190,0.99100,-0.22540,0.21560,-1.04400,0.33600,-2.45320,0.77130,-0.06210,-0.62600,0.09670
12.14060,33.26560,22.48440,0.98930,-0.22840,0.21620,-0.46410,-0.42690,-3.18560,0.77120,-0.06270,-0.62610,0.09710
12.17190,33.42190,22.45310,0.98990,-0.23200,0.21570,-0.18950,-1.00680,-3.79590,0.77100,-0.06320,-0.62620,0.09740
12.21880,33.50000,22.42190,0.99200,-0.23660,0.21450,-0.34210,-1.18990,-3.88750,0.77070,-0.06380,-0.62640,0.09770
12.35940,33.50000,22.50000,0.99420,-0.24000,0.21240,-1.01350,-1.03730,-3.46030,0.77040,-0.06440,-0.62670,0.09800
12.29690,33.39060,22.54690,0.99500,-0.24230,0.20920,-2.08160,-0.57950,-2.60580,0.77000,-0.06500,-0.62710,0.09810
12.26560,33.51560,22.57810,0.99380,-0.24500,0.20750,-3.11920,-0.09120,-1.44610,0.76960,-0.06570,-0.62740,0.09830
12.21880,33.56250,22.51560,0.99140,-0.24900,0.20870,-3.51590,0.27500,-0.25590,0.76940,-0.06670,-0.62760,0.09860
12.34380,33.60940,22.53120,0.98760,-0.25180,0.21070,-2.96660,0.27500,0.56810,0.76930,-0.06770,-0.62750,0.09910
12.32810,33.43750,22.54690,0.98370,-0.25190,0.21250,-1.53230,-0.21330,0.75120,0.76920,-0.06860,-0.62740,0.09970
12.32810,33.51560,22.65620,0.98130,-0.25000,0.21430,0.32930,-1.00680,0.32390,0.76930,-0.06930,-0.62710,0.10040
12.28120,33.48440,22.60940,0.98000,-0.24410,0.21640,2.03830,-1.86120,-0.28640,0.76960,-0.06940,-0.62670,0.10080
12.34380,33.56250,22.51560,0.97980,-0.23640,0.21780,3.10640,-2.47160,-0.68320,0.76990,-0.06880,-0.62640,0.10080
12.34380,33.43750,22.48440,0.98040,-0.23120,0.21870,3.13690,-2.65470,-0.80520,0.77020,-0.06800,-0.62620,0.10050
12.40620,33.46880,22.59380,0.98240,-0.23100,0.22030,2.12990,-2.47160,-0.86630,0.77050,-0.06730,-0.62590,0.10030
12.32810,33.46880,22.64060,0.98670,-0.23450,0.22230,0.60400,-2.01380,-1.07990,0.77080,-0.06680,-0.62560,0.10010
12.40620,33.59380,22.56250,0.99050,-0.24030,0.22300,-0.76930,-1.28140,-1.38510,0.77120,-0.06700,-0.62510,0.10020
