hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
-5.84380,2.35940,-7.57810,0.67350,-0.34450,0.70770,-0.67780,-1.98330,0.35440,0.85960,-0.05740,-0.39190,0.32270
-5.73440,2.57810,-7.71880,0.67550,-0.34630,0.71180,-2.41730,-1.73920,-1.47660,0.85970,-0.05660,-0.39230,0.32220
-5.75000,2.31250,-7.57810,0.67370,-0.35600,0.71460,-3.54640,-1.00680,-2.84990,0.85980,-0.05590,-0.39280,0.32140
-5.76560,2.48440,-7.60940,0.67130,-0.37340,0.71690,-3.42430,-0.09120,-3.15510,0.85960,-0.05680,-0.39330,0.32130
-5.92190,2.26560,-7.53120,0.66680,-0.38700,0.71730,-1.56280,1.03790,-1.87330,0.85940,-0.05780,-0.39330,0.32140
-5.75000,2.56250,-7.68750,0.65810,-0.38550,0.71310,1.51950,2.22810,0.38500,0.85930,-0.05870,-0.39300,0.32190
-5.90620,2.32810,-7.75000,0.64820,-0.37500,0.70640,4.02190,2.74690,2.03290,0.85930,-0.05940,-0.39240,0.32250
-5.73440,2.40620,-7.59380,0.64250,-0.36460,0.70250,4.57130,2.16710,2.21600,0.85950,-0.05960,-0.39140,0.32320
-5.96880,2.39060,-7.64060,0.64300,-0.35890,0.70240,3.01490,0.64120,1.30050,0.85990,-0.05920,-0.39060,0.32340
-5.95310,2.62500,-7.73440,0.64770,-0.35880,0.70430,0.45140,-1.18990,0.14080,0.86010,-0.05830,-0.39030,0.32320
-5.85940,2.57810,-7.60940,0.65430,-0.35910,0.70750,-1.65430,-2.47160,-0.89680,0.86010,-0.05750,-0.39090,0.32270
-5.78120,2.62500,-7.68750,0.66120,-0.36070,0.71320,-2.60040,-2.74630,-1.59870,0.86020,-0.05660,-0.39140,0.32210
-5.89060,2.39060,-7.46880,0.66820,-0.36870,0.72020,-2.44780,-2.01380,-1.65970,0.85980,-0.05740,-0.39200,0.32210
-5.76560,2.71880,-7.64060,0.67160,-0.37500,0.72270,-1.95950,-1.31190,-1.32400,0.85950,-0.05830,-0.39240,0.32220
-5.76560,2.73440,-7.60940,0.67350,-0.38580,0.72430,0.02410,0.64120,0.17130,0.85930,-0.05920,-0.39260,0.32250
-5.45310,2.82810,-7.48440,0.66820,-0.38510,0.72200,2.74020,2.96050,2.03290,0.85910,-0.06010,-0.39230,0.32310
-5.64060,2.70310,-7.34380,0.65900,-0.37610,0.71860,4.41870,4.82210,3.40620,0.85930,-0.06060,-0.39120,0.32380
-5.68750,2.84380,-7.25000,0.64970,-0.36770,0.71590,3.56420,5.49350,4.13860,0.85970,-0.06060,-0.38990,0.32440
-5.68750,2.90620,-7.34380,0.64630,-0.36340,0.71320,0.42090,4.82210,4.53540,0.86010,-0.06050,-0.38880,0.32470
-5.46880,3.01560,-7.25000,0.64850,-0.36830,0.71150,-3.39380,3.23520,4.99310,0.85990,-0.06190,-0.38850,0.32530
-5.51560,2.81250,-7.23440,0.65090,-0.37910,0.71090,-5.74370,1.77030,5.32880,0.85940,-0.06330,-0.38900,0.32570
