hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
20.37500,5.82810,-29.26560,0.94260,0.02790,0.15870,20.86760,-42.35810,-26.13480,0.79250,0.05530,-0.60730,0.01250
20.23440,5.31250,-32.75000,0.96510,0.03410,0.12250,16.19850,-70.12910,-12.89020,0.78820,0.05710,-0.61260,0.01230
20.18750,5.10940,-35.56250,0.96700,0.05900,0.11030,1.64160,-86.18130,0.01880,0.78310,0.05720,-0.61910,0.01200
20.20310,4.92190,-37.40620,0.97710,0.06340,0.11690,-21.94850,-90.45380,10.73040,0.77790,0.05530,-0.62590,0.01110
19.82810,4.59380,-39.06250,0.99720,0.02040,0.12110,-45.78270,-93.71920,17.90210,0.77250,0.05100,-0.63290,0.00960
19.79690,4.65620,-40.18750,1.01200,-0.03380,0.09310,-57.31840,-98.32730,21.50310,0.76690,0.04560,-0.64010,0.00790
19.71880,4.50000,-40.71880,1.03810,-0.06930,0.05120,-51.00130,-101.65370,22.96800,0.76100,0.04060,-0.64750,0.00650
19.85940,4.68750,-41.06250,1.06410,-0.06720,0.02150,-32.23290,-101.53170,23.57830,0.75490,0.03680,-0.65480,0.00620
19.65620,4.65620,-41.42190,1.07530,-0.01420,0.01100,-9.34480,-93.50550,24.67700,0.74910,0.03460,-0.66160,0.00730
19.78120,4.73440,-41.39060,1.07940,0.04660,0.02940,9.54560,-76.38520,26.99630,0.74410,0.03370,-0.66710,0.00930
19.78120,4.84380,-41.42190,1.07660,0.06960,0.06640,18.79240,-57.09810,30.56680,0.74020,0.03350,-0.67140,0.01200
19.84380,4.92190,-41.42190,1.06090,0.06220,0.12890,18.54830,-41.44250,34.19840,0.73810,0.03320,-0.67370,0.01480
19.76560,5.01560,-41.50000,1.04110,0.06570,0.17370,11.92600,-35.33900,35.57170,0.73640,0.03210,-0.67560,0.01750
19.82810,5.14060,-41.48440,1.03490,0.07660,0.16510,-1.01350,-40.80170,34.01530,0.73440,0.03040,-0.67780,0.01920
19.78120,5.25000,-41.53120,1.04640,0.06580,0.14120,-18.31690,-52.24580,31.17720,0.73170,0.02780,-0.68080,0.01970
19.79690,5.39060,-41.46880,1.05910,0.04200,0.11760,-33.17900,-64.17810,29.49870,0.72830,0.02430,-0.68450,0.01910
19.73440,5.54690,-41.45310,1.06780,0.00120,0.09290,-40.35060,-73.08930,30.01750,0.72440,0.01990,-0.68880,0.01860
19.71880,5.75000,-41.23440,1.07860,-0.04010,0.06820,-36.81060,-76.78190,30.78050,0.72000,0.01510,-0.69360,0.01890
19.67190,5.73440,-41.10940,1.08160,-0.05220,0.04750,-22.28420,-74.12690,29.55980,0.71550,0.01140,-0.69820,0.02000
19.68750,5.42190,-40.92190,1.06510,-0.03460,0.03680,-1.37970,-67.38250,26.05020,0.71160,0.00920,-0.70210,0.02200
19.65620,5.00000,-40.84380,1.03980,-0.01550,0.04820,16.96140,-59.99720,21.59470,0.70840,0.00910,-0.70530,0.02430
19.65620,4.62500,-40.64060,1.02680,-0.00850,0.06470,26.57440,-54.99230,17.29170,0.70540,0.00990,-0.70820,0.02690
19.57810,4.39060,-40.35940,1.02890,-0.00450,0.05440,26.33030,-55.41960,13.29390,0.70240,0.01100,-0.71110,0.02920
19.54690,4.43750,-39.79690,1.03720,-0.01200,0.01480,19.00610,-60.51600,8.28900,0.69910,0.01200,-0.71430,0.03050
19.51560,4.84380,-39.15620,1.04160,-0.02530,-0.03600,10.24750,-65.64300,2.91790,0.69450,0.01280,-0.71870,0.03120
19.48440,5.62500,-38.25000,1.04090,-0.03750,-0.08100,3.44210,-68.57270,-0.50000,0.68960,0.01310,-0.72340,0.03140
19.45310,6.57810,-37.29690,1.03820,-0.05150,-0.10960,-0.86090,-69.33560,-1.35450,0.68470,0.01310,-0.72800,0.03130
19.43750,7.46880,-36.25000,1.03310,-0.06320,-0.11670,-2.47830,-67.77920,-0.04230,0.67990,0.01290,-0.73250,0.03140
19.39060,8.26560,-35.21880,1.02660,-0.06830,-0.09910,-2.14260,-63.96450,1.88030,0.67550,0.01230,-0.73660,0.03180
19.42190,8.96880,-34.07810,1.01810,-0.05980,-0.08580,-2.81400,-59.14270,2.55170,0.67170,0.01150,-0.74010,0.03250
19.32810,9.34380,-33.31250,1.01540,-0.06090,-0.09580,-5.98780,-56.21310,2.61270,0.66800,0.01040,-0.74330,0.03290
19.34380,9.64060,-32.76560,1.01680,-0.07460,-0.10900,-8.09350,-55.72480,2.85690,0.66430,0.00930,-0.74660,0.03320
19.28120,9.87500,-32.40620,1.01430,-0.06950,-0.13070,-6.68970,-55.02290,2.85690,0.66050,0.00830,-0.75010,0.03360
19.29690,10.12500,-32.00000,1.02200,-0.04110,-0.16170,-3.60750,-53.40540,3.04000,0.65640,0.00800,-0.75360,0.03340
19.29690,10.40620,-31.73440,1.03830,-0.02230,-0.17690,-0.49470,-51.17770,3.34520,0.65250,0.00820,-0.75700,0.03320
19.26560,10.76560,-31.40620,1.04580,-0.02060,-0.17360,2.95380,-47.02730,3.13150,0.64900,0.00870,-0.76000,0.03310
19.21880,11.09380,-31.10940,1.04190,-0.00600,-0.15650,7.19580,-40.80170,1.39200,0.64650,0.00980,-0.76210,0.03290
19.26560,11.37500,-30.79690,1.03600,0.01610,-0.11860,8.63010,-33.59950,-2.78890,0.64470,0.01090,-0.76370,0.03280
19.23440,11.57810,-30.65620,1.02960,0.00760,-0.09550,3.47260,-26.12270,-7.82430,0.64350,0.01190,-0.76470,0.03230
19.26560,11.71880,-30.40620,1.02960,-0.03450,-0.11480,-2.50880,-20.04970,-10.26570,0.64270,0.01260,-0.76540,0.03160
19.23440,11.79690,-30.29690,1.03170,-0.05820,-0.13700,-1.65430,-17.15060,-9.53320,0.64210,0.01290,-0.76590,0.03120
19.20310,11.89060,-30.12500,1.01960,-0.03790,-0.14670,3.62520,-16.35710,-8.28200,0.64150,0.01360,-0.76640,0.03110
19.17190,11.95310,-30.00000,1.01120,-0.00630,-0.15560,7.92820,-14.89230,-8.31250,0.64100,0.01500,-0.76680,0.03070
19.18750,12.00000,-29.90620,1.01680,0.00400,-0.16380,8.90480,-11.68790,-8.89240,0.64060,0.01670,-0.76710,0.03020
19.17190,12.03120,-29.93750,1.02340,-0.00390,-0.17050,7.25680,-7.56800,-8.73980,0.64050,0.01810,-0.76720,0.02970
19.15620,12.09380,-29.93750,1.02520,-0.01390,-0.17430,4.20500,-4.05850,-7.61060,0.64070,0.01920,-0.76700,0.02910
19.14060,12.23440,-29.98440,1.02270,-0.02430,-0.17570,0.26830,-2.22750,-6.17630,0.64110,0.01950,-0.76670,0.02900
19.17190,12.34380,-29.92190,1.01940,-0.04200,-0.17320,-3.82110,-1.18990,-5.07770,0.64130,0.01900,-0.76650,0.02920
19.12500,12.37500,-30.06250,1.01950,-0.06740,-0.17040,-6.68970,0.85480,-4.25370,0.64150,0.01830,-0.76640,0.02920
19.12500,12.37500,-30.06250,1.02330,-0.08560,-0.17150,-6.10990,3.26570,-3.30770,0.64180,0.01760,-0.76610,0.02940
19.12500,12.35940,-30.12500,1.02350,-0.08810,-0.17410,-2.17310,4.12020,-2.51420,0.64220,0.01700,-0.76580,0.02980
19.14060,12.26560,-30.06250,1.01910,-0.07920,-0.18360,2.67920,2.89950,-2.20900,0.64230,0.01660,-0.76570,0.03070
19.12500,12.26560,-30.07810,1.01480,-0.06570,-0.19720,6.58540,0.30550,-2.33110,0.64190,0.01660,-0.76590,0.03160
19.17190,12.29690,-29.87500,1.01190,-0.05060,-0.20440,8.53850,-2.71570,-2.17850,0.64130,0.01690,-0.76640,0.03240
19.15620,12.37500,-29.68750,1.01130,-0.03510,-0.20210,8.53850,-4.82150,-1.29350,0.64040,0.01740,-0.76710,0.03310
19.14060,12.48440,-29.29690,1.01260,-0.02250,-0.19630,7.28730,-4.54680,0.17130,0.63960,0.01800,-0.76780,0.03330
19.12500,12.59380,-29.03120,1.01420,-0.01390,-0.18790,5.39520,-1.73920,1.69720,0.63940,0.01880,-0.76800,0.03300
19.14060,12.64060,-28.75000,1.01530,-0.00760,-0.17150,3.41160,2.28910,2.61270,0.63990,0.01930,-0.76750,0.03280
19.12500,12.65620,-28.75000,1.01610,-0.00440,-0.15330,1.85520,5.82920,2.42960,0.64080,0.01950,-0.76680,0.03280
19.12500,12.64060,-28.64060,1.01780,-0.00640,-0.14460,0.97020,7.26350,1.54460,0.64180,0.01960,-0.76590,0.03270
19.15620,12.65620,-28.62500,1.01970,-0.01160,-0.15020,0.90910,5.49350,0.78170,0.64270,0.01980,-0.76520,0.03260
19.20310,12.62500,-28.54690,1.01760,-0.01440,-0.16050,1.03120,1.19050,0.56810,0.64330,0.02010,-0.76470,0.03240
19.17190,12.65620,-28.53120,1.01610,-0.01240,-0.16870,0.84810,-3.20400,0.53760,0.64340,0.02060,-0.76460,0.03190
19.20310,12.71880,-28.32810,1.01810,-0.01150,-0.17760,0.42090,-5.88960,0.29340,0.64290,0.02120,-0.76500,0.03120
19.17190,12.84380,-28.17190,1.01900,-0.01510,-0.18510,-0.25050,-6.04220,-0.10330,0.64210,0.02160,-0.76570,0.03080
19.20310,13.00000,-27.96880,1.01830,-0.01730,-0.18760,-0.52520,-3.35660,-0.62210,0.64130,0.02180,-0.76640,0.03050
