hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
21.17190,43.32810,30.48440,1.00620,-0.20130,0.17830,1.45850,-1.28140,-0.50000,0.52870,-0.54250,-0.34570,-0.55370
21.25000,43.37500,30.48440,1.00350,-0.20000,0.17810,1.79420,-0.70160,-0.10330,0.52900,-0.54310,-0.34540,-0.55310
20.92190,43.10940,30.25000,1.00240,-0.19830,0.17890,1.79420,-0.12170,0.41550,0.52900,-0.54240,-0.34580,-0.55360
20.85940,43.12500,30.04690,1.00260,-0.19630,0.17770,1.48900,0.30550,1.14790,0.52860,-0.54240,-0.34640,-0.55360
20.98440,43.04690,30.23440,1.00320,-0.19360,0.17360,1.03120,0.70220,2.00240,0.52820,-0.54250,-0.34690,-0.55340
21.01560,43.21880,30.14060,1.00380,-0.19060,0.17070,0.48190,1.16000,2.82640,0.52790,-0.54270,-0.34740,-0.55330
20.89060,43.06250,30.17190,1.00510,-0.18880,0.16900,0.08520,1.73980,3.40620,0.52760,-0.54290,-0.34770,-0.55320
21.09380,43.25000,30.18750,1.00690,-0.18710,0.16540,-0.06740,2.28910,3.83340,0.52730,-0.54300,-0.34800,-0.55310
21.14060,43.26560,30.28120,1.00790,-0.18540,0.16300,-0.06740,2.71640,4.10810,0.52710,-0.54320,-0.34830,-0.55300
21.15620,43.31250,30.34380,1.00850,-0.18510,0.16330,-0.09790,2.99110,4.16910,0.52690,-0.54330,-0.34860,-0.55290
21.12500,43.32810,30.32810,1.00800,-0.18480,0.16260,-0.09790,3.11310,3.95550,0.52660,-0.54350,-0.34880,-0.55280
21.25000,43.43750,30.40620,1.00590,-0.18340,0.16090,-0.00640,3.08260,3.71140,0.52640,-0.54360,-0.34910,-0.55280
21.23440,43.39060,30.43750,1.00350,-0.18130,0.15940,0.14620,2.80790,3.49780,0.52610,-0.54370,-0.34940,-0.55270
21.29690,43.45310,30.45310,1.00190,-0.17980,0.15930,0.08520,2.35020,3.31470,0.52580,-0.54370,-0.34980,-0.55270
21.25000,43.40620,30.45310,1.00180,-0.17980,0.15980,-0.03690,1.80090,3.10100,0.52540,-0.54380,-0.35020,-0.55270
21.31250,43.46880,30.50000,1.00200,-0.18040,0.16030,-0.03690,1.34310,2.76530,0.52510,-0.54390,-0.35070,-0.55270
21.26560,43.42190,30.46880,1.00160,-0.17960,0.16030,0.23780,1.00740,2.36860,0.52470,-0.54400,-0.35120,-0.55270
21.32810,43.43750,30.50000,1.00070,-0.17780,0.16190,0.57350,0.73270,1.91080,0.52420,-0.54380,-0.35180,-0.55280
21.29690,43.39060,30.50000,1.00070,-0.17670,0.16530,0.75660,0.51910,1.39200,0.52390,-0.54340,-0.35240,-0.55320
21.31250,43.37500,30.46880,1.00180,-0.17650,0.16680,0.63450,0.24450,0.84270,0.52350,-0.54290,-0.35300,-0.55370
21.23440,43.31250,30.43750,1.00320,-0.17620,0.16620,0.26830,-0.18280,0.32390,0.52310,-0.54260,-0.35360,-0.55400
21.23440,43.37500,30.45310,1.00440,-0.17660,0.16640,-0.12840,-0.64050,-0.04230,0.52260,-0.54220,-0.35430,-0.55450
21.23440,43.35940,30.42190,1.00510,-0.17990,0.16840,-0.43360,-1.12880,-0.34750,0.52280,-0.54180,-0.35400,-0.55470
21.29690,43.43750,30.45310,1.00480,-0.18390,0.17120,-0.46410,-1.52560,-0.65260,0.52330,-0.54180,-0.35350,-0.55470
21.23440,43.40620,30.39060,1.00400,-0.18560,0.17330,-0.25050,-1.83070,-1.01880,0.52370,-0.54180,-0.35300,-0.55470
21.28120,43.42190,30.42190,1.00320,-0.18630,0.17280,-0.09790,-2.10540,-1.38510,0.52410,-0.54180,-0.35250,-0.55460
21.26560,43.35940,30.39060,1.00460,-0.18690,0.17120,-0.28100,-2.38000,-1.69020,0.52450,-0.54210,-0.35190,-0.55420
21.29690,43.39060,30.42190,1.00710,-0.18760,0.16970,-0.67780,-2.53260,-1.90390,0.52450,-0.54280,-0.35180,-0.55360
21.25000,43.37500,30.37500,1.00960,-0.18920,0.16980,-1.04400,-2.41060,-2.05640,0.52470,-0.54340,-0.35130,-0.55320
21.26560,43.42190,30.39060,1.01200,-0.19170,0.16980,-1.28810,-2.10540,-2.17850,0.52490,-0.54390,-0.35080,-0.55280
21.18750,43.37500,30.40620,1.01420,-0.19480,0.16820,-1.34920,-1.83070,-2.20900,0.52490,-0.54460,-0.35060,-0.55230
21.21880,43.40620,30.37500,1.01620,-0.19720,0.16680,-1.10500,-1.46450,-2.14800,0.52490,-0.54520,-0.35040,-0.55180
21.15620,43.34380,30.34380,1.01650,-0.19750,0.16750,-0.52520,-0.91520,-1.99540,0.52510,-0.54570,-0.34990,-0.55140
21.17190,43.39060,30.32810,1.01390,-0.19600,0.16900,0.14620,-0.27430,-1.84280,0.52540,-0.54520,-0.34970,-0.55180
21.18750,43.34380,30.28120,1.00990,-0.19440,0.17180,0.51240,0.24450,-1.69020,0.52560,-0.54460,-0.34960,-0.55220
21.28120,43.42190,30.32810,1.00700,-0.19460,0.17480,0.29880,0.39710,-1.47660,0.52590,-0.54410,-0.34930,-0.55260
21.21880,43.39060,30.34380,1.00550,-0.19630,0.17500,-0.34210,0.24450,-1.20200,0.52630,-0.54380,-0.34880,-0.55280
21.21880,43.39060,30.34380,1.00580,-0.19770,0.17290,-1.01350,-0.06070,-0.95780,0.52680,-0.54400,-0.34810,-0.55260
21.18750,43.32810,30.31250,1.00600,-0.19890,0.17040,-1.44070,-0.30480,-0.74420,0.52680,-0.54470,-0.34780,-0.55210
21.25000,43.39060,30.35940,1.00600,-0.19960,0.16930,-1.41020,-0.33540,-0.56110,0.52680,-0.54540,-0.34760,-0.55160
21.21880,43.32810,30.34380,1.00580,-0.19960,0.16960,-1.07450,-0.06070,-0.40850,0.52690,-0.54600,-0.34710,-0.55110
21.21880,43.37500,30.31250,1.00580,-0.20000,0.16910,-0.61670,0.27500,-0.28640,0.52640,-0.54580,-0.34780,-0.55150
21.18750,43.32810,30.31250,1.00540,-0.19940,0.16680,-0.18950,0.58020,-0.19490,0.52620,-0.54630,-0.34780,-0.55100
21.21880,43.37500,30.29690,1.00330,-0.19750,0.16640,0.23780,0.85480,-0.10330,0.52570,-0.54620,-0.34850,-0.55120
21.18750,43.29690,30.32810,1.00030,-0.19570,0.16850,0.66500,1.22100,-0.04230,0.52600,-0.54560,-0.34830,-0.55170
21.20310,43.26560,30.37500,0.99820,-0.19510,0.16870,0.81760,1.58720,0.04930,0.52630,-0.54500,-0.34810,-0.55210
21.03120,43.10940,30.20310,0.99770,-0.19520,0.16840,0.57350,1.77030,0.20190,0.52620,-0.54540,-0.34810,-0.55180
20.92190,43.03120,30.12500,0.99800,-0.19460,0.16900,0.11570,1.58720,0.38500,0.52630,-0.54470,-0.34810,-0.55230
20.87500,42.98440,30.06250,0.99920,-0.19440,0.16780,-0.28100,1.16000,0.53760,0.52600,-0.54500,-0.34840,-0.55210
20.90620,43.04690,30.10940,1.00110,-0.19570,0.16590,-0.31160,0.85480,0.72070,0.52580,-0.54560,-0.34850,-0.55170
20.87500,42.98440,30.06250,1.00260,-0.19690,0.16590,0.05470,0.82430,0.84270,0.52580,-0.54610,-0.34840,-0.55120
20.98440,43.06250,30.10940,1.00350,-0.19680,0.16640,0.60400,0.94640,0.78170,0.52530,-0.54590,-0.34910,-0.55150
21.10940,43.18750,30.23440,1.00290,-0.19560,0.16620,1.15330,0.97690,0.59860,0.52600,-0.54600,-0.34830,-0.55130
21.17190,43.28120,30.31250,1.00050,-0.19370,0.16590,1.55000,0.82430,0.44600,0.52560,-0.54560,-0.34900,-0.55160
21.14060,43.28120,30.28120,0.99710,-0.19250,0.16540,1.79420,0.64120,0.38500,0.52520,-0.54520,-0.34980,-0.55190
21.14060,43.35940,30.29690,0.99550,-0.19160,0.16580,1.82470,0.45810,0.35440,0.52560,-0.54460,-0.34960,-0.55220
21.10940,43.32810,30.29690,0.99490,-0.19020,0.16680,1.82470,0.36650,0.32390,0.52530,-0.54410,-0.35020,-0.55260
21.18750,43.35940,30.34380,0.99530,-0.18750,0.16650,1.76360,0.18340,0.32390,0.52480,-0.54370,-0.35100,-0.55290
