hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
15.78120,37.20310,24.79690,-0.53070,-0.62850,0.56250,-0.22000,-4.15010,-0.68320,0.82570,-0.44250,0.15220,0.31500
15.75000,37.18750,24.78120,-0.52580,-0.63370,0.56320,-1.22710,-4.33320,-0.37800,0.82610,-0.44210,0.15120,0.31500
15.85940,37.29690,24.84380,-0.52330,-0.64040,0.56630,-1.77640,-4.30270,0.44600,0.82640,-0.44220,0.15000,0.31480
15.60940,36.98440,24.78120,-0.52350,-0.63940,0.56860,-1.44070,-3.90590,1.39200,0.82670,-0.44190,0.14900,0.31490
15.50000,37.00000,24.56250,-0.52300,-0.63540,0.56760,-0.37260,-3.60070,2.09390,0.82700,-0.44110,0.14850,0.31530
15.76560,37.23440,24.84380,-0.52150,-0.63570,0.56370,0.57350,-3.66180,2.12450,0.82690,-0.44170,0.14800,0.31520
15.81250,37.26560,24.93750,-0.52090,-0.63680,0.56190,1.12280,-3.81440,1.42260,0.82670,-0.44220,0.14760,0.31510
15.81250,37.29690,24.93750,-0.52180,-0.63350,0.56370,1.64160,-3.57020,0.50700,0.82680,-0.44140,0.14800,0.31570
15.82810,37.35940,24.95310,-0.52330,-0.62650,0.56720,2.28240,-2.62420,0.04930,0.82700,-0.44050,0.14840,0.31620
15.92190,37.39060,25.00000,-0.52510,-0.61980,0.57080,2.61810,-1.43400,0.32390,0.82730,-0.43960,0.14880,0.31660
15.89060,37.39060,25.01560,-0.52590,-0.61680,0.57160,1.91620,-0.70160,1.05630,0.82740,-0.43870,0.14930,0.31710
15.92190,37.39060,25.03120,-0.52540,-0.61870,0.56860,0.23780,-0.54900,1.72770,0.82750,-0.43810,0.14990,0.31770
15.89060,37.39060,24.98440,-0.52510,-0.62040,0.56630,-1.62380,-0.48800,1.94140,0.82720,-0.43780,0.15070,0.31830
15.90620,37.37500,25.00000,-0.52520,-0.61930,0.56590,-2.81400,-0.06070,1.75830,0.82700,-0.43760,0.15140,0.31890
15.92190,37.37500,24.98440,-0.52470,-0.62060,0.56450,-3.24120,0.54960,1.54460,0.82640,-0.43830,0.15200,0.31910
15.93750,37.37500,25.00000,-0.52360,-0.62480,0.55840,-3.33280,0.97690,1.54460,0.82600,-0.43920,0.15180,0.31890
15.90620,37.34380,24.96880,-0.52080,-0.62870,0.55060,-3.11920,1.12950,1.60570,0.82560,-0.44010,0.15170,0.31870
15.89060,37.31250,24.95310,-0.52000,-0.63080,0.54820,-2.35620,1.34310,1.51410,0.82530,-0.44100,0.15150,0.31850
15.76560,37.20310,24.89060,-0.52510,-0.62890,0.55040,-1.28810,2.07550,1.27000,0.82490,-0.44190,0.15170,0.31830
15.67190,37.14060,24.82810,-0.53400,-0.61850,0.55260,-0.76930,3.08260,0.99530,0.82450,-0.44200,0.15280,0.31860
15.78120,37.28120,24.84380,-0.54270,-0.60410,0.55360,-1.41020,3.75400,0.81220,0.82420,-0.44190,0.15390,0.31890
15.82810,37.34380,24.90620,-0.54680,-0.59220,0.55150,-3.36330,3.38780,0.59860,0.82390,-0.44180,0.15480,0.31930
15.87500,37.37500,24.96880,-0.54380,-0.58050,0.54510,-6.81180,1.92290,0.32390,0.82350,-0.44200,0.15560,0.31980
15.90620,37.35940,25.00000,-0.53430,-0.56510,0.53410,-11.99980,0.09190,-0.07280,0.82290,-0.44240,0.15600,0.32040
15.90620,37.39060,25.00000,-0.52400,-0.54900,0.52380,-18.65260,-1.46450,-0.34750,0.82220,-0.44320,0.15610,0.32120
15.89060,37.46880,24.98440,-0.52260,-0.54220,0.52170,-26.55670,-2.28850,-0.22540,0.82120,-0.44460,0.15590,0.32210
16.00000,37.65620,25.04690,-0.53680,-0.54910,0.53080,-35.83400,-1.80020,0.35440,0.81980,-0.44660,0.15540,0.32310
16.17190,37.89060,25.18750,-0.56450,-0.56310,0.55060,-47.03400,0.00030,1.36150,0.81790,-0.44940,0.15480,0.32430
16.34380,38.14060,25.37500,-0.60080,-0.58020,0.58280,-60.24810,2.16710,2.91790,0.81540,-0.45320,0.15400,0.32570
16.50000,38.34380,25.57810,-0.64960,-0.59440,0.63170,-75.11010,3.90660,5.32880,0.81220,-0.45800,0.15290,0.32730
16.46880,38.46880,25.79690,-0.72240,-0.59900,0.68590,-92.77980,3.90660,8.62470,0.80820,-0.46400,0.15140,0.32950
16.35940,38.54690,26.01560,-0.81100,-0.60890,0.72330,-116.49200,1.67880,12.68350,0.80310,-0.47150,0.14930,0.33230
16.20310,38.59380,26.28120,-0.89280,-0.66980,0.72760,-147.16209,-1.03730,17.99360,0.79640,-0.48100,0.14640,0.33590
16.06250,38.50000,26.50000,-0.96280,-0.80450,0.70310,-177.83231,-2.34950,25.43990,0.78800,-0.49270,0.14290,0.34050
15.95310,38.29690,26.57810,-1.03020,-0.95440,0.67720,-197.54671,-0.73210,34.96140,0.77800,-0.50580,0.13930,0.34570
15.87500,38.10940,26.59380,-1.08970,-1.05700,0.66530,-202.58211,3.44880,46.37500,0.76710,-0.51910,0.13620,0.35140
