hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
19.68750,40.57810,29.31250,-0.86900,-0.01250,0.44050,105.55390,32.83720,-16.64380,0.84720,0.04840,0.52760,-0.03850
19.75000,40.60940,29.34380,-0.86530,-0.01160,0.42840,104.30270,31.83020,-17.52890,0.84530,0.05460,0.52960,-0.04500
19.54690,40.35940,29.32810,-0.87340,-0.00500,0.42220,103.17360,28.96150,-17.49830,0.84330,0.06070,0.53150,-0.05150
19.57810,40.37500,29.20310,-0.88160,-0.00500,0.41050,102.68530,25.72660,-17.74250,0.84140,0.06670,0.53310,-0.05790
19.51560,40.43750,29.07810,-0.87830,0.00700,0.38950,103.14300,23.40730,-17.98660,0.83940,0.07280,0.53480,-0.06430
19.71880,40.60940,29.25000,-0.86260,0.03290,0.36370,103.66180,22.43070,-17.10160,0.83710,0.07950,0.53660,-0.07050
19.87500,40.67190,29.46880,-0.84240,0.03220,0.33980,102.16650,22.49180,-15.24000,0.83490,0.08610,0.53830,-0.07640
19.87500,40.65620,29.48440,-0.83110,-0.00220,0.32010,98.74850,22.49180,-13.56160,0.83260,0.09230,0.53990,-0.08220
19.87500,40.68750,29.48440,-0.84010,-0.02600,0.30540,96.06300,21.48470,-12.61550,0.83040,0.09830,0.54130,-0.08790
19.93750,40.78120,29.56250,-0.86290,-0.02540,0.29560,95.14740,19.34850,-12.70710,0.82820,0.10420,0.54270,-0.09350
19.93750,40.79690,29.60940,-0.88310,-0.02640,0.28930,95.05590,16.60190,-13.74470,0.82610,0.11010,0.54370,-0.09910
19.98440,40.78120,29.64060,-0.89140,-0.03790,0.28070,95.72730,13.61120,-15.27060,0.82400,0.11590,0.54460,-0.10500
19.98440,40.81250,29.65620,-0.89030,-0.04070,0.26970,97.92450,10.68150,-16.18610,0.82200,0.12180,0.54510,-0.11110
19.93750,40.78120,29.68750,-0.88860,-0.02350,0.26640,101.22040,7.47710,-15.63680,0.82000,0.12790,0.54540,-0.11720
19.96880,40.78120,29.68750,-0.88370,-0.00520,0.27040,102.83790,4.79160,-14.04990,0.81810,0.13420,0.54540,-0.12340
19.92190,40.76560,29.75000,-0.86820,-0.00110,0.26980,100.61010,4.82210,-12.27980,0.81610,0.14050,0.54540,-0.12930
19.90620,40.79690,29.78120,-0.85120,-0.01470,0.26620,95.20850,7.26350,-10.41830,0.81410,0.14630,0.54550,-0.13490
19.93750,40.79690,29.79690,-0.84630,-0.03970,0.27280,89.83740,9.21660,-8.83130,0.81210,0.15170,0.54570,-0.14010
19.93750,40.79690,29.79690,-0.85820,-0.04980,0.29120,86.84660,9.33870,-8.03790,0.81020,0.15690,0.54580,-0.14520
20.00000,40.84380,29.81250,-0.88020,-0.03030,0.30820,85.87010,8.54520,-7.58010,0.80830,0.16200,0.54570,-0.15020
19.98440,40.81250,29.85940,-0.89340,0.00080,0.31340,85.29030,8.17900,-7.76320,0.80640,0.16700,0.54570,-0.15520
20.00000,40.79690,29.85940,-0.88590,0.02030,0.30520,83.79490,9.12510,-8.77030,0.80430,0.17200,0.54570,-0.16020
