hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
22.64060,43.46880,32.26560,0.18800,-0.22870,0.99660,2.95380,3.44880,-0.98830,0.98810,-0.11120,-0.10590,0.00650
22.76560,43.57810,32.40620,0.18690,-0.23600,1.00070,1.70260,1.92290,-0.01180,0.98820,-0.11120,-0.10480,0.00660
22.48440,43.32810,32.28120,0.18360,-0.24310,0.99460,-0.92190,-0.27430,0.84270,0.98830,-0.11170,-0.10390,0.00680
22.37500,43.28120,32.14060,0.18270,-0.25430,0.98400,-3.79060,-2.01380,1.42260,0.98820,-0.11270,-0.10330,0.00710
22.59380,43.46880,32.14060,0.18380,-0.26700,0.97580,-5.43850,-2.80730,1.57510,0.98810,-0.11400,-0.10300,0.00730
22.75000,43.59380,32.39060,0.18540,-0.26880,0.97010,-4.64510,-2.53260,1.45310,0.98800,-0.11530,-0.10280,0.00760
22.75000,43.60940,32.37500,0.18680,-0.26010,0.96810,-2.26470,-1.46450,1.27000,0.98790,-0.11630,-0.10230,0.00780
22.79690,43.57810,32.46880,0.18800,-0.24960,0.97050,-0.00640,-0.36590,1.17840,0.98790,-0.11700,-0.10160,0.00810
22.68750,43.59380,32.28120,0.18700,-0.24290,0.97220,0.97020,0.36650,1.27000,0.98800,-0.11720,-0.10060,0.00840
22.76560,43.59380,32.43750,0.18520,-0.24430,0.97710,0.63450,0.42760,1.51410,0.98800,-0.11750,-0.09960,0.00860
22.76560,43.59380,32.29690,0.18460,-0.25180,0.99050,-0.34210,-0.51850,1.78880,0.98800,-0.11800,-0.09880,0.00890
22.85940,43.64060,32.40620,0.18430,-0.25730,0.99940,-1.13550,-1.92230,1.91080,0.98800,-0.11860,-0.09810,0.00930
22.81250,43.59380,32.29690,0.18460,-0.25920,0.99150,-1.44070,-2.68520,1.81930,0.98800,-0.11940,-0.09760,0.00960
22.85940,43.64060,32.42190,0.18530,-0.26070,0.97250,-1.16600,-2.56310,1.57510,0.98790,-0.12040,-0.09730,0.00990
22.79690,43.62500,32.35940,0.18680,-0.26170,0.95890,-0.52520,-1.86120,1.33100,0.98780,-0.12140,-0.09720,0.01010
22.85940,43.68750,32.51560,0.18770,-0.26060,0.95640,0.14620,-0.85420,1.23950,0.98770,-0.12230,-0.09710,0.01040
22.81250,43.65620,32.39060,0.18510,-0.26170,0.96440,0.42090,0.15290,1.27000,0.98760,-0.12320,-0.09670,0.01060
22.82810,43.60940,32.54690,0.18310,-0.26830,0.98070,0.60400,0.61070,1.11740,0.98760,-0.12390,-0.09600,0.01090
22.79690,43.60940,32.42190,0.18480,-0.26580,0.99350,1.18380,0.09190,0.93430,0.98760,-0.12440,-0.09520,0.01110
22.81250,43.65620,32.51560,0.18550,-0.25080,0.99540,2.25190,-0.97620,0.90380,0.98770,-0.12360,-0.09460,0.01120
22.81250,43.65620,32.40620,0.18660,-0.23970,0.99040,3.13690,-2.16640,1.02580,0.98790,-0.12240,-0.09450,0.01130
22.87500,43.71880,32.53120,0.18870,-0.23460,0.98310,3.25900,-3.20400,1.51410,0.98800,-0.12120,-0.09470,0.01140
22.79690,43.67190,32.43750,0.18900,-0.23710,0.97960,2.58760,-4.15010,2.49070,0.98810,-0.12000,-0.09500,0.01160
22.84380,43.70310,32.53120,0.18680,-0.24800,0.98540,1.64160,-5.18770,3.16210,0.98820,-0.12000,-0.09450,0.01210
22.75000,43.67190,32.39060,0.18410,-0.25300,0.99580,0.45140,-6.37780,3.40620,0.98820,-0.12040,-0.09410,0.01260
22.81250,43.67190,32.51560,0.18240,-0.24830,1.00180,-0.95240,-7.84270,3.83340,0.98820,-0.12010,-0.09380,0.01310
22.81250,43.65620,32.43750,0.18380,-0.24320,1.01040,-2.69190,-9.49060,4.29120,0.98830,-0.11970,-0.09400,0.01350
