hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
16.73440,37.76560,26.93750,-0.55790,-0.39400,0.74250,0.29880,-5.55390,1.33100,0.92710,-0.18040,0.31770,-0.08380
16.73440,37.67190,26.92190,-0.56830,-0.38380,0.74520,-0.22000,-6.80510,1.17840,0.92750,-0.17950,0.31720,-0.08330
16.37500,37.39060,26.60940,-0.58100,-0.37100,0.75210,-0.28100,-8.57510,1.63620,0.92780,-0.17870,0.31690,-0.08270
16.35940,37.32810,26.59380,-0.58130,-0.35620,0.75380,0.69550,-9.73480,2.64330,0.92820,-0.17770,0.31630,-0.08200
16.46880,37.57810,26.51560,-0.57200,-0.35050,0.75370,2.80120,-10.04000,3.92500,0.92880,-0.17660,0.31560,-0.08130
16.60940,37.68750,26.60940,-0.56800,-0.36770,0.76240,5.57830,-10.40620,4.74900,0.92940,-0.17520,0.31460,-0.08070
16.68750,37.71880,26.71880,-0.57600,-0.40270,0.77960,8.23340,-11.35220,4.32170,0.93000,-0.17520,0.31300,-0.08070
16.60940,37.71880,26.60940,-0.59950,-0.43220,0.80820,9.97290,-12.87810,2.85690,0.93030,-0.17530,0.31180,-0.08090
16.68750,37.81250,26.57810,-0.64310,-0.43620,0.85240,10.00340,-16.14350,1.48360,0.93060,-0.17470,0.31120,-0.08070
16.78120,37.84380,26.54690,-0.69620,-0.41530,0.91550,7.37890,-22.94890,1.88030,0.93150,-0.17340,0.30960,-0.08010
16.76560,37.84380,26.53120,-0.74810,-0.38610,0.99190,2.98430,-33.01970,4.87100,0.93260,-0.17230,0.30720,-0.07890
16.78120,37.85940,26.48440,-0.79940,-0.36900,1.06770,-0.00640,-43.06000,10.85250,0.93390,-0.17140,0.30400,-0.07710
16.73440,37.92190,26.48440,-0.85580,-0.36950,1.16190,0.29880,-46.29480,20.64860,0.93550,-0.17030,0.30070,-0.07440
16.62500,37.95310,26.50000,-0.96790,-0.38030,1.27610,4.26610,-35.79680,34.90030,0.93680,-0.16840,0.29850,-0.07080
16.53120,37.96880,26.48440,-1.12770,-0.42790,1.32060,14.27580,-8.81930,53.02780,0.93750,-0.16510,0.29900,-0.06640
16.35940,37.95310,26.45310,-1.19980,-0.53670,1.24900,32.58640,34.30210,68.28660,0.93720,-0.16020,0.30340,-0.06190
16.25000,37.96880,26.59380,-1.12490,-0.64090,1.15030,58.58740,83.92370,73.38300,0.93590,-0.15330,0.31180,-0.05850
15.95310,37.81250,26.60940,-1.05110,-0.61930,1.08530,87.39600,122.68100,74.48160,0.93370,-0.14390,0.32300,-0.05650
15.82810,37.73440,26.68750,-1.06920,-0.47290,1.04090,106.92720,141.38831,77.86910,0.93100,-0.13230,0.33570,-0.05480
15.84380,37.70310,26.78120,-1.14080,-0.32320,1.00450,103.47870,136.90221,78.38790,0.92820,-0.12060,0.34790,-0.05280
15.81250,37.70310,26.78120,-1.23490,-0.31130,0.99710,73.87670,109.71100,75.67180,0.92570,-0.11150,0.35800,-0.04980
15.87500,37.87500,26.70310,-1.29320,-0.44590,1.06030,37.83540,76.14170,74.17650,0.92360,-0.10600,0.36550,-0.04570
16.15620,38.14060,26.87500,-1.32130,-0.52310,1.16180,25.32320,60.45570,76.55680,0.92190,-0.10170,0.37160,-0.04100
16.39060,38.35940,27.06250,-1.36050,-0.44250,1.21410,44.39670,74.03600,82.20260,0.91980,-0.09540,0.37880,-0.03650
16.65620,38.57810,27.21880,-1.37240,-0.27830,1.18880,75.52460,108.15460,87.78730,0.91680,-0.08560,0.38860,-0.03260
16.85940,38.76560,27.39060,-1.33700,-0.13850,1.11460,93.80470,139.89290,94.07390,0.91280,-0.07380,0.40070,-0.02890
