hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
12.95310,29.01560,12.48440,-0.03190,-0.98200,0.15190,1.91620,6.25640,-14.69070,0.76300,-0.64570,0.02950,-0.01120
12.95310,29.03120,12.45310,-0.03130,-0.98490,0.15760,0.45140,6.31750,-16.00300,0.76250,-0.64620,0.02910,-0.01260
12.79690,28.76560,12.45310,-0.03130,-0.99310,0.16320,-0.89140,5.89020,-15.75880,0.76220,-0.64650,0.02930,-0.01340
12.59380,28.68750,12.25000,-0.02960,-1.00470,0.16670,-1.65430,4.91370,-13.77520,0.76240,-0.64620,0.02940,-0.01410
12.73440,28.92190,12.29690,-0.02840,-1.01860,0.16780,-1.65430,3.47930,-10.41830,0.76200,-0.64670,0.02960,-0.01450
12.85940,29.06250,12.46880,-0.02720,-1.03180,0.16490,-1.07450,1.77030,-6.66460,0.76150,-0.64730,0.02930,-0.01510
12.89060,29.14060,12.62500,-0.02570,-1.03820,0.16180,-0.25050,0.36650,-3.79590,0.76100,-0.64790,0.02910,-0.01540
12.89060,29.18750,12.68750,-0.02410,-1.03520,0.16220,0.29880,-0.18280,-2.51420,0.76060,-0.64840,0.02880,-0.01570
12.92190,29.29690,12.73440,-0.02260,-1.02580,0.16480,0.42090,-0.12170,-2.45320,0.76090,-0.64800,0.02810,-0.01630
12.95310,29.34380,12.85940,-0.02210,-1.01580,0.16680,0.14620,-0.09120,-2.63630,0.76140,-0.64750,0.02790,-0.01650
12.95310,29.35940,12.87500,-0.02280,-1.00910,0.16690,-0.46410,-0.27430,-2.42270,0.76180,-0.64700,0.02790,-0.01650
12.98440,29.40620,12.92190,-0.02280,-1.00910,0.16700,-1.25760,-0.51850,-1.75130,0.76220,-0.64660,0.02800,-0.01640
13.01560,29.43750,12.95310,-0.02370,-1.01050,0.16920,-1.83740,-0.54900,-0.83570,0.76250,-0.64620,0.02820,-0.01610
13.09380,29.48440,13.00000,-0.02730,-1.00810,0.17330,-1.74590,-0.39640,0.20190,0.76280,-0.64580,0.02850,-0.01580
13.09380,29.51560,13.00000,-0.03020,-1.00290,0.17730,-0.98290,-0.30480,1.17840,0.76320,-0.64540,0.02890,-0.01540
13.09380,29.51560,13.03120,-0.03120,-0.99640,0.17940,-0.15900,-0.48800,1.84980,0.76360,-0.64490,0.02920,-0.01510
12.95310,29.40620,13.01560,-0.03070,-0.99320,0.18000,0.11570,-0.67110,1.94140,0.76400,-0.64430,0.02950,-0.01470
12.84380,29.39060,12.90620,-0.02800,-0.98720,0.18130,0.48190,-1.09830,1.69720,0.76450,-0.64370,0.02960,-0.01450
12.79690,29.39060,12.85940,-0.02420,-0.98210,0.17970,0.84810,-1.40350,1.20890,0.76500,-0.64310,0.02940,-0.01440
12.93750,29.45310,12.96880,-0.02240,-0.97650,0.17850,1.45850,-1.28140,0.87320,0.76560,-0.64250,0.02910,-0.01450
13.06250,29.54690,13.06250,-0.02370,-0.96730,0.17940,2.22140,-0.70160,0.44600,0.76610,-0.64190,0.02900,-0.01450
13.10940,29.59380,13.09380,-0.02570,-0.95570,0.17970,2.70970,-0.12170,-0.34750,0.76670,-0.64110,0.02890,-0.01450
13.12500,29.57810,13.06250,-0.02640,-0.94430,0.17950,2.49610,0.18340,-1.53760,0.76730,-0.64040,0.02890,-0.01460
13.14060,29.56250,13.00000,-0.02420,-0.93630,0.17780,1.51950,0.18340,-2.94150,0.76790,-0.63980,0.02870,-0.01480
13.17190,29.46880,12.96880,-0.02100,-0.93280,0.17500,0.20720,0.15290,-4.28420,0.76830,-0.63930,0.02820,-0.01540
