hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
17.90620,38.96880,24.92190,-0.59280,-0.31250,0.74690,-2.81400,-3.02090,-7.91580,0.93130,-0.16240,0.32490,-0.02710
17.89060,39.01560,24.87500,-0.59510,-0.30620,0.73990,-2.96660,-4.57730,-7.94630,0.93160,-0.16200,0.32430,-0.02740
17.81250,38.82810,24.93750,-0.59570,-0.30220,0.73290,-2.81400,-5.73700,-7.58010,0.93180,-0.16150,0.32400,-0.02750
17.73440,38.87500,24.75000,-0.59470,-0.30050,0.72580,-2.50880,-6.46940,-6.96980,0.93190,-0.16120,0.32390,-0.02750
17.62500,38.82810,24.67190,-0.59440,-0.30050,0.72020,-2.20360,-6.86610,-6.11530,0.93190,-0.16090,0.32390,-0.02750
17.78120,38.87500,24.89060,-0.59630,-0.30050,0.71640,-1.92900,-6.98820,-5.01660,0.93190,-0.16080,0.32400,-0.02750
17.75000,38.82810,24.85940,-0.60060,-0.29930,0.71540,-1.56280,-6.74410,-3.76540,0.93190,-0.16060,0.32420,-0.02740
17.85940,38.85940,24.92190,-0.60390,-0.29920,0.71740,-1.19660,-6.19470,-2.60580,0.93180,-0.16040,0.32440,-0.02720
17.87500,38.93750,24.93750,-0.60460,-0.30340,0.72020,-0.73880,-5.43180,-1.84280,0.93180,-0.16010,0.32470,-0.02700
17.95310,38.98440,24.96880,-0.60320,-0.31110,0.72160,-0.37260,-4.57730,-1.41560,0.93160,-0.16020,0.32510,-0.02680
18.04690,39.03120,25.03120,-0.59780,-0.32030,0.71910,-0.40310,-3.81440,-1.17140,0.93140,-0.16080,0.32540,-0.02690
18.04690,39.00000,25.07810,-0.59180,-0.32730,0.71360,-0.83040,-3.20400,-1.01880,0.93120,-0.16160,0.32550,-0.02710
18.06250,39.04690,25.06250,-0.58960,-0.32750,0.70920,-1.47120,-2.71570,-0.77470,0.93100,-0.16250,0.32560,-0.02730
18.10940,39.12500,25.14060,-0.59130,-0.31970,0.70860,-2.11210,-2.25800,-0.40850,0.93080,-0.16310,0.32610,-0.02730
18.00000,39.04690,25.10940,-0.59390,-0.30900,0.71290,-2.50880,-1.64760,0.07980,0.93060,-0.16300,0.32670,-0.02690
18.01560,39.06250,25.06250,-0.59340,-0.30320,0.71850,-2.47830,-0.97620,0.59860,0.93060,-0.16230,0.32710,-0.02640
18.10940,39.07810,25.15620,-0.58940,-0.30510,0.72330,-2.02050,-0.30480,1.05630,0.93070,-0.16160,0.32700,-0.02600
18.03120,39.04690,25.06250,-0.58610,-0.31400,0.72760,-1.34920,0.09190,1.36150,0.93100,-0.16170,0.32620,-0.02600
18.06250,39.09380,25.06250,-0.58620,-0.32400,0.73170,-0.64720,0.21400,1.54460,0.93110,-0.16230,0.32560,-0.02620
18.07810,39.14060,25.14060,-0.58830,-0.33100,0.73600,-0.25050,0.15290,1.54460,0.93110,-0.16310,0.32510,-0.02640
18.09380,39.17190,25.18750,-0.59090,-0.33420,0.73950,-0.28100,-0.06070,1.23950,0.93120,-0.16380,0.32460,-0.02670
18.06250,39.18750,25.18750,-0.59380,-0.33530,0.74300,-0.70830,-0.54900,0.59860,0.93120,-0.16460,0.32400,-0.02700
18.03120,39.06250,25.21880,-0.59530,-0.33730,0.74750,-1.31860,-1.25090,-0.22540,0.93130,-0.16540,0.32330,-0.02730
17.87500,38.95310,25.10940,-0.59470,-0.34160,0.75300,-2.08160,-2.19690,-1.11040,0.93150,-0.16630,0.32240,-0.02760
17.75000,38.92190,25.01560,-0.59440,-0.34850,0.76130,-2.99710,-3.57020,-2.11750,0.93160,-0.16710,0.32140,-0.02800
17.89060,39.04690,25.06250,-0.59770,-0.35830,0.77570,-4.12630,-5.55390,-3.27710,0.93190,-0.16810,0.32020,-0.02840
18.03120,39.14060,25.21880,-0.60400,-0.37000,0.80030,-5.56060,-8.23940,-4.92510,0.93220,-0.16910,0.31870,-0.02880
18.06250,39.21880,25.31250,-0.61090,-0.38530,0.83610,-8.45970,-11.81000,-7.67170,0.93260,-0.17040,0.31690,-0.02920
18.12500,39.28120,25.35940,-0.61840,-0.40860,0.87740,-14.34960,-16.81490,-12.06620,0.93300,-0.17220,0.31460,-0.02980
18.04690,39.25000,25.39060,-0.62520,-0.43890,0.91220,-23.38280,-23.52870,-17.83400,0.93340,-0.17500,0.31170,-0.03050
18.01560,39.31250,25.40620,-0.63530,-0.45060,0.93010,-33.60620,-28.68620,-23.08310,0.93380,-0.17880,0.30830,-0.03130
18.03120,39.43750,25.53120,-0.65230,-0.42850,0.92670,-39.86230,-27.22140,-24.57840,0.93410,-0.18270,0.30500,-0.03200
17.95310,39.50000,25.62500,-0.67750,-0.40710,0.90020,-38.64160,-17.39470,-20.30600,0.93400,-0.18560,0.30350,-0.03200
17.85940,39.59380,25.71880,-0.72300,-0.43570,0.87380,-32.96540,-2.22750,-11.60840,0.93330,-0.18850,0.30410,-0.03190
17.79690,39.64060,25.82810,-0.79560,-0.50940,0.87010,-28.05200,12.81770,-1.01880,0.93220,-0.19110,0.30590,-0.03130
17.79690,39.76560,26.04690,-0.89100,-0.58780,0.87030,-26.25150,22.76640,10.24210,0.93080,-0.19330,0.30870,-0.03020
17.81250,39.82810,26.28120,-0.98210,-0.65370,0.87030,-27.93000,23.31580,22.11350,0.92950,-0.19530,0.31170,-0.02800
17.89060,39.90620,26.56250,-1.04450,-0.70310,0.91080,-33.54520,13.70270,34.93090,0.92830,-0.19740,0.31410,-0.02450
17.95310,40.03120,26.81250,-1.09490,-0.74280,0.98890,-45.44710,1.61780,48.54170,0.92720,-0.20020,0.31580,-0.01930
18.06250,40.12500,27.12500,-1.14960,-0.77580,1.05030,-63.72710,-0.48800,61.72530,0.92590,-0.20410,0.31760,-0.01260
18.18750,40.25000,27.50000,-1.20780,-0.76890,1.07460,-81.54930,10.92560,73.56610,0.92390,-0.20900,0.32050,-0.00450
