hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
18.84380,39.62500,25.20310,-0.53230,-0.30470,0.78540,0.11570,1.34310,-0.31690,0.95330,-0.15320,0.26010,0.00380
18.82810,39.67190,25.17190,-0.53210,-0.30600,0.78700,0.23780,1.46520,-0.13380,0.95300,-0.15350,0.26100,0.00370
18.75000,39.50000,25.21880,-0.53130,-0.30720,0.78770,0.29880,1.55670,-0.01180,0.95280,-0.15390,0.26180,0.00370
18.39060,39.25000,24.90620,-0.53060,-0.30730,0.78760,0.29880,1.64830,0.11030,0.95250,-0.15430,0.26270,0.00370
18.43750,39.17190,24.95310,-0.53140,-0.30700,0.78820,0.29880,1.70930,0.20190,0.95220,-0.15460,0.26360,0.00370
18.54690,39.28120,24.92190,-0.53290,-0.30700,0.79030,0.32930,1.70930,0.29340,0.95190,-0.15500,0.26450,0.00370
18.65620,39.37500,25.04690,-0.53350,-0.30600,0.79120,0.32930,1.73980,0.32390,0.95160,-0.15530,0.26530,0.00370
18.68750,39.42190,25.09380,-0.53320,-0.30560,0.79110,0.29880,1.67880,0.32390,0.95130,-0.15560,0.26620,0.00380
18.73440,39.45310,25.15620,-0.53230,-0.30710,0.79040,0.20720,1.58720,0.29340,0.95100,-0.15600,0.26710,0.00380
18.68750,39.37500,25.10940,-0.53130,-0.31000,0.78950,0.14620,1.40410,0.26290,0.95070,-0.15640,0.26790,0.00370
18.73440,39.43750,25.12500,-0.53170,-0.31120,0.78920,0.11570,1.12950,0.26290,0.95040,-0.15690,0.26870,0.00370
18.79690,39.45310,25.20310,-0.53260,-0.30950,0.78860,0.17670,0.91590,0.17130,0.95010,-0.15730,0.26940,0.00370
18.71880,39.43750,25.17190,-0.53280,-0.30790,0.78860,0.08520,0.82430,0.01880,0.94980,-0.15770,0.27020,0.00370
18.73440,39.51560,25.15620,-0.53300,-0.30710,0.78770,-0.06740,0.73270,-0.10330,0.94950,-0.15810,0.27100,0.00370
18.71880,39.46880,25.18750,-0.53290,-0.30700,0.78530,-0.18950,0.58020,-0.13380,0.94920,-0.15850,0.27180,0.00370
18.65620,39.45310,25.12500,-0.53240,-0.30790,0.78320,-0.22000,0.48860,-0.01180,0.94890,-0.15890,0.27250,0.00370
18.70310,39.53120,25.15620,-0.53400,-0.30950,0.78240,-0.12840,0.51910,0.17130,0.94860,-0.15940,0.27320,0.00370
18.73440,39.59380,25.17190,-0.53650,-0.30870,0.78320,-0.06740,0.64120,0.26290,0.94840,-0.15970,0.27400,0.00370
18.78120,39.54690,25.15620,-0.53680,-0.30660,0.78380,-0.03690,0.85480,0.23240,0.94810,-0.16000,0.27480,0.00380
18.78120,39.53120,25.17190,-0.53510,-0.30570,0.78270,-0.06740,1.03790,0.17130,0.94780,-0.16040,0.27570,0.00380
18.79690,39.46880,25.17190,-0.53320,-0.30500,0.78260,-0.06740,1.09900,0.20190,0.94750,-0.16070,0.27650,0.00380
18.82810,39.45310,25.25000,-0.53250,-0.30440,0.78430,-0.00640,1.12950,0.38500,0.94720,-0.16100,0.27740,0.00390
18.82810,39.50000,25.23440,-0.53240,-0.30450,0.78610,0.20720,1.12950,0.53760,0.94690,-0.16130,0.27820,0.00390
18.81250,39.50000,25.26560,-0.53370,-0.30620,0.78830,0.45140,1.12950,0.56810,0.94660,-0.16160,0.27900,0.00400
18.82810,39.50000,25.26560,-0.53590,-0.30850,0.78990,0.60400,1.16000,0.47650,0.94630,-0.16200,0.27980,0.00390
18.87500,39.51560,25.31250,-0.53760,-0.31130,0.79280,0.60400,1.12950,0.32390,0.94600,-0.16260,0.28040,0.00380
18.85940,39.50000,25.31250,-0.53860,-0.31770,0.80130,0.45140,0.76330,0.07980,0.94590,-0.16350,0.28030,0.00350
