hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
20.75000,41.15620,29.45310,-0.35310,-0.18410,0.92660,-0.43360,-1.03730,-1.47660,0.97170,-0.06970,0.18890,-0.12370
20.79690,41.23440,29.46880,-0.35200,-0.18530,0.92240,-0.61670,-1.12880,-1.44610,0.97150,-0.07070,0.18910,-0.12390
20.46880,40.89060,29.35940,-0.35160,-0.18680,0.91810,-0.67780,-1.00680,-1.35450,0.97140,-0.07150,0.18960,-0.12410
20.34380,40.93750,29.03120,-0.35130,-0.18760,0.91690,-0.43360,-0.70160,-1.20200,0.97120,-0.07230,0.19010,-0.12430
20.53120,41.09380,29.29690,-0.35130,-0.18640,0.92020,0.05470,-0.30480,-1.04940,0.97130,-0.07160,0.18950,-0.12430
20.70310,41.20310,29.37500,-0.35260,-0.18450,0.92400,0.48190,0.00030,-0.92730,0.97150,-0.07060,0.18940,-0.12420
20.76560,41.23440,29.48440,-0.35390,-0.18300,0.92710,0.60400,0.06140,-0.86630,0.97150,-0.06960,0.18930,-0.12410
20.79690,41.21880,29.56250,-0.35390,-0.18130,0.93060,0.45140,-0.03020,-0.83570,0.97170,-0.06870,0.18890,-0.12410
20.81250,41.28120,29.53120,-0.35240,-0.18080,0.93220,0.05470,-0.30480,-0.74420,0.97190,-0.06820,0.18810,-0.12410
20.85940,41.28120,29.57810,-0.35070,-0.18270,0.92910,-0.37260,-0.61000,-0.65260,0.97190,-0.06910,0.18750,-0.12430
20.89060,41.32810,29.57810,-0.34880,-0.18560,0.92510,-0.67780,-0.79310,-0.53060,0.97180,-0.07010,0.18740,-0.12460
20.87500,41.29690,29.57810,-0.34730,-0.18770,0.92430,-0.76930,-0.76260,-0.40850,0.97180,-0.07120,0.18720,-0.12480
20.84380,41.32810,29.59380,-0.34770,-0.18650,0.92550,-0.58620,-0.54900,-0.19490,0.97180,-0.07190,0.18650,-0.12500
20.87500,41.31250,29.62500,-0.34980,-0.18390,0.92680,-0.28100,-0.39640,0.01880,0.97180,-0.07110,0.18690,-0.12470
20.92190,41.31250,29.65620,-0.35160,-0.18370,0.92960,-0.12840,-0.48800,0.20190,0.97180,-0.07020,0.18740,-0.12450
20.92190,41.29690,29.65620,-0.35160,-0.18640,0.93180,-0.28100,-0.88470,0.32390,0.97170,-0.07110,0.18780,-0.12460
20.87500,41.18750,29.65620,-0.35070,-0.18900,0.93060,-0.61670,-1.28140,0.41550,0.97170,-0.07210,0.18740,-0.12470
20.67190,41.07810,29.51560,-0.34950,-0.18970,0.92830,-0.98290,-1.49500,0.38500,0.97160,-0.07310,0.18730,-0.12480
20.57810,41.04690,29.39060,-0.34890,-0.18960,0.92560,-1.19660,-1.46450,0.29340,0.97160,-0.07250,0.18780,-0.12460
20.71880,41.12500,29.46880,-0.34890,-0.18880,0.92320,-1.16600,-1.25090,0.26290,0.97140,-0.07300,0.18850,-0.12450
20.59380,41.00000,29.43750,-0.34960,-0.18810,0.92340,-0.92190,-1.00680,0.26290,0.97150,-0.07220,0.18820,-0.12440
20.64060,41.00000,29.40620,-0.35000,-0.18930,0.92520,-0.61670,-0.88470,0.29340,0.97150,-0.07320,0.18810,-0.12450
20.62500,40.98440,29.39060,-0.34960,-0.19140,0.92580,-0.31160,-0.82360,0.32390,0.97140,-0.07420,0.18780,-0.12470
20.60940,41.00000,29.39060,-0.35040,-0.19190,0.92760,-0.09790,-0.79310,0.29340,0.97150,-0.07330,0.18810,-0.12440
20.54690,40.85940,29.35940,-0.35210,-0.19170,0.93310,-0.09790,-0.76260,0.14080,0.97170,-0.07280,0.18730,-0.12440
20.46880,40.85940,29.23440,-0.35330,-0.19140,0.93660,-0.46410,-0.88470,-0.16440,0.97160,-0.07240,0.18810,-0.12420
20.53120,40.92190,29.25000,-0.35280,-0.19080,0.93370,-1.22710,-1.09830,-0.56110,0.97160,-0.07330,0.18740,-0.12440
