hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
18.23440,40.60940,28.67190,0.05190,-0.54040,0.99610,-6.93390,-3.35660,4.26070,0.96480,-0.25570,-0.04520,0.04120
18.25000,40.60940,28.64060,0.02630,-0.52810,0.98930,-8.94800,0.85480,1.57510,0.96480,-0.25590,-0.04440,0.04150
18.17190,40.51560,28.70310,0.01650,-0.51920,0.97710,-9.07010,2.59430,0.59860,0.96470,-0.25620,-0.04340,0.04160
17.85940,40.34380,28.40620,0.00270,-0.50410,0.94270,-8.79540,4.94420,-1.04940,0.96470,-0.25660,-0.04220,0.04160
17.68750,40.18750,28.28120,-0.00330,-0.49920,0.90370,-8.67340,5.70710,-2.66680,0.96460,-0.25710,-0.04090,0.04150
17.84380,40.32810,28.35940,-0.00010,-0.50120,0.86920,-8.30720,5.12730,-4.19270,0.96450,-0.25790,-0.03960,0.04120
17.93750,40.42190,28.48440,0.01380,-0.50700,0.84370,-7.11700,3.93710,-5.38290,0.96430,-0.25890,-0.03850,0.04090
18.04690,40.50000,28.53120,0.03300,-0.51660,0.83200,-5.89630,3.11310,-6.32890,0.96400,-0.26010,-0.03800,0.04040
18.04690,40.53120,28.57810,0.04890,-0.52650,0.83550,-5.31640,3.26570,-6.96980,0.96370,-0.26140,-0.03780,0.03980
18.10940,40.53120,28.57810,0.05770,-0.53220,0.84740,-4.79760,4.08970,-6.96980,0.96340,-0.26270,-0.03790,0.03900
18.12500,40.53120,28.62500,0.05890,-0.53060,0.86360,-3.79060,4.91370,-6.26790,0.96310,-0.26380,-0.03800,0.03830
18.14060,40.54690,28.60940,0.05440,-0.52550,0.88240,-2.66140,5.18830,-5.29130,0.96300,-0.26410,-0.03670,0.03800
18.14060,40.56250,28.62500,0.04850,-0.51920,0.89680,-1.95950,4.66950,-4.43680,0.96330,-0.26350,-0.03610,0.03760
18.15620,40.59380,28.67190,0.04510,-0.51030,0.90410,-1.71540,3.78450,-3.85700,0.96350,-0.26280,-0.03560,0.03720
18.04690,40.48440,28.60940,0.04230,-0.50190,0.90680,-1.77640,3.08260,-3.36870,0.96370,-0.26210,-0.03520,0.03690
18.03120,40.54690,28.54690,0.04010,-0.50210,0.90870,-2.41730,2.86900,-3.15510,0.96390,-0.26150,-0.03470,0.03660
18.07810,40.51560,28.60940,0.04220,-0.51050,0.91110,-4.49250,3.38780,-3.49080,0.96400,-0.26110,-0.03420,0.03630
18.03120,40.46880,28.53120,0.04740,-0.52110,0.90860,-7.51370,4.42540,-3.82650,0.96410,-0.26090,-0.03370,0.03590
18.06250,40.56250,28.51560,0.05410,-0.53090,0.90800,-10.07720,6.22590,-3.52130,0.96400,-0.26140,-0.03420,0.03520
17.98440,40.53120,28.56250,0.05850,-0.54510,0.91240,-12.18290,9.06400,-2.42270,0.96350,-0.26310,-0.03420,0.03460
18.01560,40.54690,28.57810,0.05070,-0.57120,0.91200,-13.43410,12.29890,-0.50000,0.96300,-0.26510,-0.03330,0.03420
18.03120,40.56250,28.62500,0.03480,-0.59610,0.91840,-12.79320,15.83900,1.60570,0.96260,-0.26700,-0.03170,0.03410
18.03120,40.57810,28.62500,0.03410,-0.60190,0.94690,-13.28150,20.69120,3.61980,0.96210,-0.26900,-0.02950,0.03400
17.95310,40.62500,28.68750,0.05270,-0.60280,1.00470,-18.95780,28.83940,6.88520,0.96190,-0.27000,-0.02760,0.03360
17.85940,40.64060,28.75000,0.05880,-0.64890,1.10530,-30.37140,41.65680,12.77510,0.96140,-0.27200,-0.02430,0.03350
17.76560,40.60940,28.79690,0.00950,-0.76530,1.24370,-46.30150,57.40390,20.61810,0.96040,-0.27610,-0.01820,0.03410
17.54690,40.42190,28.76560,-0.10230,-0.92980,1.38320,-63.84920,71.96080,28.52220,0.95870,-0.28200,-0.01080,0.03490
17.51560,40.39060,28.71880,-0.24380,-1.09540,1.47200,-76.45290,82.82500,37.12810,0.95660,-0.28920,-0.00240,0.03610
17.45310,40.29690,28.65620,-0.37580,-1.25620,1.50960,-82.43440,91.67510,51.44090,0.95410,-0.29680,0.00710,0.03830
17.32810,40.20310,28.51560,-0.46720,-1.41420,1.53090,-90.79620,99.54870,70.81950,0.95120,-0.30520,0.01760,0.04190
17.28120,40.04690,28.42190,-0.53010,-1.47870,1.54630,-107.61140,102.93610,87.48210,0.94750,-0.31490,0.02880,0.04670
17.21880,39.96880,28.28120,-0.60980,-1.43560,1.55750,-130.65210,101.56280,98.77360,0.94300,-0.32620,0.04020,0.05270
17.14060,39.87500,28.12500,-0.71100,-1.39950,1.55460,-157.26350,99.73180,106.83030,0.93730,-0.33950,0.05150,0.05940
17.09380,39.75000,27.96880,-0.79090,-1.40380,1.52490,-184.30200,99.24350,113.97140,0.93050,-0.35470,0.06300,0.06690
17.00000,39.65620,27.79690,-0.81780,-1.39020,1.47200,-207.80060,98.20590,123.09610,0.92240,-0.37150,0.07440,0.07530
16.96880,39.54690,27.60940,-0.79470,-1.35730,1.40210,-224.73779,95.33720,136.49339,0.91320,-0.38930,0.08590,0.08500
