hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
12.84380,33.73440,22.92190,0.99210,-0.23160,0.19900,0.29880,-0.64050,0.99530,0.68180,-0.41890,-0.47830,-0.36180
12.67190,33.68750,22.84380,0.99480,-0.23060,0.19980,0.23780,-0.73210,0.84270,0.68160,-0.41830,-0.47880,-0.36230
12.50000,33.65620,22.56250,0.99710,-0.22990,0.19990,-0.03690,-0.57950,0.59860,0.68130,-0.41770,-0.47930,-0.36280
12.39060,33.53120,22.50000,0.99610,-0.22970,0.20010,-0.25050,-0.33540,0.41550,0.68130,-0.41710,-0.47940,-0.36340
12.68750,33.59380,22.64060,0.99100,-0.23050,0.19830,-0.18950,0.00030,0.29340,0.68130,-0.41780,-0.47920,-0.36280
12.39060,33.43750,22.46880,0.98510,-0.23140,0.19560,0.23780,0.24450,0.17130,0.68130,-0.41840,-0.47910,-0.36220
12.51560,33.48440,22.75000,0.98130,-0.23170,0.19510,0.90910,0.21400,0.04930,0.68150,-0.41910,-0.47880,-0.36160
12.51560,33.65620,22.56250,0.98000,-0.23080,0.19490,1.51950,-0.12170,-0.16440,0.68130,-0.41960,-0.47900,-0.36110
12.68750,33.62500,22.68750,0.98090,-0.22940,0.19370,1.88570,-0.61000,-0.43900,0.68100,-0.41890,-0.47970,-0.36150
12.67190,33.59380,22.71880,0.98290,-0.22880,0.19330,1.94670,-1.09830,-0.77470,0.68050,-0.41860,-0.48050,-0.36170
12.70310,33.65620,22.90620,0.98610,-0.22950,0.19480,1.70260,-1.49500,-1.04940,0.68090,-0.41840,-0.48010,-0.36170
12.59380,33.67190,22.79690,0.99040,-0.23000,0.19660,1.33640,-1.70870,-1.23250,0.68120,-0.41780,-0.48000,-0.36200
12.60940,33.65620,22.71880,0.99590,-0.23010,0.19830,1.09230,-1.67810,-1.26300,0.68110,-0.41710,-0.48030,-0.36250
12.57810,33.62500,22.62500,1.00210,-0.23140,0.19820,1.09230,-1.34240,-1.26300,0.68080,-0.41750,-0.48060,-0.36210
12.68750,33.65620,22.90620,1.00690,-0.23420,0.19760,1.18380,-0.88470,-1.35450,0.68070,-0.41810,-0.48070,-0.36150
12.64060,33.71880,22.87500,1.00690,-0.23740,0.19820,1.30590,-0.51850,-1.47660,0.68100,-0.41860,-0.48040,-0.36100
12.73440,33.82810,22.87500,1.00460,-0.23990,0.19880,1.36690,-0.36590,-1.38510,0.68140,-0.41890,-0.47990,-0.36050
12.75000,33.73440,22.84380,1.00350,-0.24170,0.19840,1.30590,-0.54900,-0.98830,0.68170,-0.41930,-0.47950,-0.35990
12.76560,33.71880,22.85940,1.00190,-0.24150,0.19750,1.06170,-0.91520,-0.25590,0.68190,-0.41990,-0.47910,-0.35930
12.68750,33.76560,22.92190,0.99960,-0.23890,0.19730,0.66500,-1.25090,0.81220,0.68230,-0.41950,-0.47890,-0.35950
12.70310,33.87500,22.92190,0.99770,-0.23580,0.19770,0.26830,-1.34240,2.03290,0.68200,-0.41900,-0.47940,-0.35990
12.71880,33.89060,22.79690,0.99650,-0.23260,0.19720,0.05470,-1.18990,3.00950,0.68170,-0.41860,-0.47990,-0.36020
12.79690,33.78120,22.87500,0.99550,-0.23030,0.19610,0.11570,-0.85420,3.46720,0.68140,-0.41830,-0.48040,-0.36050
12.70310,33.76560,22.84380,0.99300,-0.22870,0.19480,0.48190,-0.48800,3.25360,0.68110,-0.41800,-0.48090,-0.36070
12.67190,33.79690,22.93750,0.98790,-0.22700,0.19340,1.15330,-0.18280,2.61270,0.68080,-0.41760,-0.48150,-0.36100
12.67190,33.89060,22.79690,0.98320,-0.22470,0.19340,2.00780,-0.12170,1.94140,0.68080,-0.41690,-0.48180,-0.36140
12.84380,33.84380,22.85940,0.97960,-0.22160,0.19370,2.80120,-0.39640,1.36150,0.68090,-0.41610,-0.48210,-0.36170
12.81250,33.76560,22.87500,0.97780,-0.21990,0.19230,3.19800,-0.94570,0.87320,0.68060,-0.41550,-0.48280,-0.36200
