hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
19.07810,40.75000,29.48440,-0.89120,-0.42650,1.13670,33.47140,133.63680,43.78100,0.93250,-0.11780,0.34010,-0.03000
19.07810,40.79690,29.48440,-0.84450,-0.39800,1.05930,43.35910,137.84821,44.54390,0.92900,-0.11330,0.35110,-0.02940
18.90620,40.48440,29.46880,-0.79220,-0.36520,0.99030,51.35470,144.50110,45.94770,0.92530,-0.10790,0.36250,-0.02900
18.95310,40.65620,29.31250,-0.75100,-0.34910,0.94280,54.86420,151.33701,47.56510,0.92120,-0.10210,0.37430,-0.02860
18.81250,40.48440,29.20310,-0.72870,-0.33780,0.91780,56.39010,156.98270,49.51830,0.91690,-0.09600,0.38650,-0.02810
19.01560,40.70310,29.34380,-0.72060,-0.32270,0.89930,58.92310,161.46880,51.86810,0.91220,-0.08950,0.39900,-0.02760
19.14060,40.81250,29.45310,-0.71370,-0.30270,0.86090,62.31050,165.37511,53.88230,0.90720,-0.08260,0.41170,-0.02700
19.31250,40.95310,29.59380,-0.69140,-0.27790,0.78920,64.05000,169.18980,55.04190,0.90180,-0.07560,0.42460,-0.02640
19.43750,41.03120,29.68750,-0.65130,-0.25650,0.69780,63.62280,173.76740,55.49970,0.89610,-0.06860,0.43780,-0.02580
19.53120,41.17190,29.78120,-0.63020,-0.25010,0.65370,63.13450,176.51401,55.53020,0.89000,-0.06160,0.45110,-0.02520
19.59380,41.21880,29.84380,-0.60480,-0.24610,0.58390,62.28000,182.12920,55.25560,0.88330,-0.05480,0.46480,-0.02470
19.67190,41.26560,29.85940,-0.60270,-0.24000,0.53680,60.84570,186.09650,54.52310,0.87630,-0.04810,0.47880,-0.02420
19.75000,41.32810,29.90620,-0.60600,-0.22130,0.49540,58.86200,187.83600,53.94330,0.86890,-0.04160,0.49270,-0.02370
19.71880,41.18750,29.85940,-0.60440,-0.18800,0.44210,58.22120,188.08020,54.06540,0.86120,-0.03510,0.50660,-0.02320
19.60940,41.14060,29.71880,-0.60060,-0.14670,0.38180,59.44190,187.22569,54.82830,0.85320,-0.02850,0.52020,-0.02270
19.59380,41.18750,29.73440,-0.59860,-0.11320,0.32330,61.45600,185.82190,55.62180,0.84500,-0.02190,0.53380,-0.02240
19.67190,41.23440,29.76560,-0.60110,-0.09680,0.26790,62.55470,184.54010,55.65230,0.83630,-0.01510,0.54760,-0.02200
19.75000,41.28120,29.82810,-0.60540,-0.08950,0.22310,62.43260,182.89220,54.58420,0.82740,-0.00820,0.56120,-0.02160
19.76560,41.21880,29.84380,-0.61070,-0.08090,0.18610,61.82220,179.96249,52.72260,0.81820,-0.00140,0.57450,-0.02130
