hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
16.92190,38.67190,25.89060,-0.49410,-0.73720,0.18400,22.36300,10.62040,-1.35450,0.73720,-0.59940,0.11040,0.29160
16.90620,38.65620,25.85940,-0.50390,-0.72460,0.19220,22.30200,10.04060,-2.78890,0.73790,-0.59860,0.11210,0.29090
16.85940,38.51560,25.87500,-0.51490,-0.71860,0.20330,20.77610,8.88090,-3.73490,0.73850,-0.59780,0.11360,0.29040
16.64060,38.40620,25.50000,-0.52480,-0.72450,0.21180,18.57880,7.75180,-4.16220,0.73910,-0.59700,0.11510,0.28990
16.75000,38.31250,25.68750,-0.53180,-0.73750,0.21320,16.41210,6.98890,-4.65040,0.73960,-0.59640,0.11640,0.28940
16.79690,38.50000,25.53120,-0.53100,-0.75180,0.20490,14.55050,6.37850,-5.77960,0.74000,-0.59600,0.11750,0.28880
16.90620,38.57810,25.70310,-0.52210,-0.76860,0.19370,13.02460,6.04280,-7.79370,0.74030,-0.59590,0.11810,0.28790
16.98440,38.60940,25.78120,-0.50830,-0.78980,0.18660,11.83440,6.53110,-10.29620,0.74070,-0.59590,0.11850,0.28660
16.95310,38.59380,25.76560,-0.49440,-0.80890,0.18520,11.16310,8.14850,-12.55450,0.74110,-0.59610,0.11860,0.28500
17.03120,38.68750,25.84380,-0.48750,-0.81510,0.18930,10.88840,10.74250,-13.77520,0.74160,-0.59640,0.11880,0.28320
17.10940,38.73440,25.90620,-0.49080,-0.80910,0.19650,10.21700,13.33650,-13.25640,0.74200,-0.59680,0.11920,0.28120
17.12500,38.79690,25.93750,-0.50130,-0.80660,0.20590,8.35540,15.04550,-11.36430,0.74210,-0.59730,0.11980,0.27940
17.14060,38.81250,25.98440,-0.51580,-0.81420,0.21340,5.02900,15.25910,-8.98390,0.74200,-0.59800,0.12070,0.27790
17.14060,38.85940,26.00000,-0.52860,-0.82670,0.21510,0.69550,13.85530,-6.93930,0.74160,-0.59890,0.12150,0.27670
17.12500,38.90620,26.03120,-0.53460,-0.84030,0.21010,-3.57690,11.35290,-5.87110,0.74100,-0.60000,0.12200,0.27570
17.10940,38.84380,26.04690,-0.53250,-0.84970,0.19920,-6.72020,8.85040,-5.99320,0.74030,-0.60130,0.12230,0.27480
17.09380,38.87500,26.04690,-0.52580,-0.84700,0.18320,-7.69680,6.86680,-6.81720,0.73950,-0.60260,0.12230,0.27390
17.09380,38.87500,26.03120,-0.51830,-0.83990,0.16750,-6.07940,5.67660,-7.39700,0.73890,-0.60380,0.12220,0.27300
17.07810,38.89060,26.03120,-0.51450,-0.83030,0.16690,-2.32570,5.95130,-7.36650,0.73850,-0.60470,0.12230,0.27210
17.07810,38.92190,26.03120,-0.51860,-0.81010,0.18570,2.40450,7.47710,-6.69510,0.73820,-0.60530,0.12280,0.27120
17.12500,38.98440,26.06250,-0.53060,-0.78980,0.21260,6.49390,8.57580,-4.98610,0.73820,-0.60530,0.12390,0.27080
17.14060,38.98440,26.14060,-0.54470,-0.78100,0.23430,8.56910,7.53820,-2.45320,0.73840,-0.60480,0.12520,0.27070
17.14060,38.98440,26.15620,-0.55430,-0.77900,0.24480,8.14180,4.12020,-0.19490,0.73870,-0.60400,0.12640,0.27100
17.15620,39.01560,26.14060,-0.55260,-0.77960,0.24220,5.45630,-0.70160,0.65960,0.73890,-0.60340,0.12720,0.27160
17.17190,39.00000,26.17190,-0.53800,-0.78380,0.23100,1.27540,-5.55390,-0.13380,0.73870,-0.60310,0.12770,0.27240
17.14060,39.00000,26.25000,-0.51890,-0.79730,0.22170,-3.54640,-9.24650,-2.11750,0.73830,-0.60350,0.12740,0.27310
17.15620,39.01560,26.29690,-0.50920,-0.81490,0.22140,-7.91040,-11.29120,-4.55890,0.73770,-0.60430,0.12630,0.27320
17.18750,39.06250,26.35940,-0.51860,-0.82750,0.23820,-10.74860,-12.23720,-6.54250,0.73720,-0.60530,0.12450,0.27310
17.06250,39.01560,26.40620,-0.54190,-0.85040,0.27500,-12.09130,-12.93910,-7.30550,0.73730,-0.60530,0.12310,0.27370
17.06250,39.03120,26.42190,-0.57090,-0.89670,0.32570,-12.27440,-14.12930,-6.38990,0.73730,-0.60530,0.12150,0.27440
17.07810,39.14060,26.51560,-0.60710,-0.95910,0.38130,-10.96220,-15.65520,-3.94850,0.73740,-0.60510,0.12000,0.27530
17.17190,39.20310,26.67190,-0.65590,-1.02000,0.42880,-8.67340,-16.57070,-0.68320,0.73750,-0.60470,0.11870,0.27640
17.20310,39.20310,26.76560,-0.71530,-1.06510,0.45910,-7.75780,-15.25850,3.19260,0.73750,-0.60420,0.11770,0.27780
17.09380,39.17190,26.76560,-0.76760,-1.09960,0.47300,-10.53490,-10.55880,8.59420,0.73710,-0.60400,0.11750,0.27940
16.92190,39.10940,26.76560,-0.79610,-1.14680,0.46210,-17.49300,-3.26510,16.37620,0.73610,-0.60430,0.11790,0.28120
16.71880,39.03120,26.70310,-0.80630,-1.21970,0.43220,-25.24440,6.07330,27.08780,0.73430,-0.60520,0.11930,0.28320
16.65620,39.01560,26.64060,-0.82880,-1.31670,0.41860,-27.31960,16.69340,40.69870,0.73210,-0.60640,0.12170,0.28540
16.57810,38.95310,26.68750,-0.89030,-1.41730,0.45320,-19.62920,24.65850,56.65940,0.72980,-0.60720,0.12550,0.28790
16.46880,38.82810,26.62500,-0.99120,-1.47130,0.54280,-3.48540,25.20780,73.81030,0.72790,-0.60670,0.13100,0.29160
16.37500,38.71880,26.54690,-1.09740,-1.44250,0.64650,15.80170,17.85310,90.90010,0.72650,-0.60450,0.13740,0.29650
16.29690,38.54690,26.45310,-1.15960,-1.35670,0.69330,30.87740,6.89730,107.59320,0.72550,-0.60080,0.14460,0.30300
16.10940,38.26560,26.26560,-1.15690,-1.26350,0.64500,34.84470,-2.16640,123.76750,0.72420,-0.59640,0.15210,0.31090
15.71880,37.89060,25.96880,-1.10120,-1.17330,0.51260,26.75750,-3.90590,138.75169,0.72190,-0.59220,0.16020,0.32000
15.25000,37.50000,25.56250,-1.02770,-1.11180,0.35500,11.83440,4.02860,151.78270,0.71780,-0.58940,0.16940,0.32960
14.75000,36.90620,25.23440,-0.97780,-1.09940,0.24260,-6.17090,15.56430,162.21970,0.71210,-0.58830,0.17880,0.33890
14.21880,36.46880,24.73440,-0.95890,-1.09720,0.20690,-24.90870,24.32280,170.39841,0.70490,-0.58840,0.18830,0.34830
13.82810,35.96880,24.37500,-0.95230,-1.06920,0.22570,-38.79420,30.48740,177.29539,0.69670,-0.58940,0.19800,0.35790
13.42190,35.43750,23.98440,-0.93950,-1.01030,0.24590,-43.52440,34.85140,183.97870,0.68780,-0.59040,0.20790,0.36750
13.03120,34.87500,23.59380,-0.92770,-0.97050,0.24350,-42.82250,35.52280,187.51880,0.67890,-0.59120,0.21790,0.37710
12.56250,34.23440,23.14060,-0.89530,-0.86530,0.20990,-38.61110,33.23400,194.75140,0.66970,-0.59130,0.22820,0.38700
11.89060,33.48440,22.70310,-0.85720,-0.74010,0.14560,-35.40680,30.06010,201.28220,0.66010,-0.59090,0.23900,0.39750
11.21880,32.75000,22.17190,-0.80830,-0.63850,0.06840,-37.54300,29.23620,205.92090,0.64990,-0.59020,0.25010,0.40820
10.51560,31.95310,21.65620,-0.74910,-0.58020,-0.00380,-46.91190,29.57190,208.05710,0.63900,-0.58990,0.26080,0.41910
9.73440,31.04690,21.09380,-0.70270,-0.54950,-0.05870,-60.79740,29.96860,207.62981,0.62720,-0.59010,0.27100,0.43000
8.81250,29.93750,20.39060,-0.68450,-0.51860,-0.08900,-73.98100,29.44980,205.15790,0.61460,-0.59090,0.28030,0.44090
7.71880,28.56250,19.40620,-0.68510,-0.48560,-0.08960,-83.28880,29.63290,201.70940,0.60150,-0.59210,0.28910,0.45170
6.46880,26.92190,18.21880,-0.68380,-0.45570,-0.07610,-87.89700,33.63070,199.11540,0.58790,-0.59350,0.29760,0.46210
5.09380,25.00000,16.87500,-0.67410,-0.42710,-0.07310,-87.56130,41.47370,198.84081,0.57400,-0.59500,0.30640,0.47190
3.34380,22.56250,15.15620,-0.67240,-0.38660,-0.06990,-83.86870,49.71350,200.97701,0.55980,-0.59630,0.31570,0.48100
1.51560,19.92190,13.18750,-0.69640,-0.31330,-0.05890,-78.86380,54.59630,203.11320,0.54530,-0.59730,0.32570,0.48970
-0.39060,17.04690,11.03120,-0.73300,-0.21780,-0.04110,-74.34720,55.84750,201.22110,0.53060,-0.59770,0.33600,0.49820
-2.32810,14.00000,8.70310,-0.75840,-0.12360,-0.03030,-74.56080,55.69490,194.17160,0.51600,-0.59790,0.34610,0.50650
-4.09380,10.68750,6.28120,-0.77280,-0.04750,-0.04550,-82.92260,54.65730,183.52100,0.50120,-0.59830,0.35510,0.51450
-5.87500,6.82810,3.59380,-0.80110,-0.00870,-0.05850,-101.87410,52.03280,170.12370,0.48590,-0.59970,0.36230,0.52250
-7.76560,2.37500,0.48440,-0.84570,-0.00100,-0.04970,-130.04179,47.54670,153.70531,0.46990,-0.60230,0.36700,0.53080
-9.25000,-2.04690,-2.82810,-0.85400,0.01520,-0.04200,-158.75880,38.91020,134.23511,0.45340,-0.60600,0.36890,0.53960
-10.15620,-6.10940,-6.00000,-0.78310,0.02940,-0.07550,-175.32990,25.63510,112.96430,0.43720,-0.61030,0.36820,0.54840
-10.78120,-9.59380,-8.81250,-0.67240,0.00220,-0.13570,-173.83450,7.53820,91.41890,0.42270,-0.61450,0.36560,0.55680
-11.25000,-12.68750,-11.25000,-0.63480,-0.02700,-0.14740,-163.91631,-14.46500,71.46040,0.41040,-0.61780,0.36120,0.56510
-11.46880,-15.21880,-13.34380,-0.68260,-0.01140,-0.10960,-156.31740,-31.64640,55.98800,0.39970,-0.62030,0.35590,0.57350
-11.54690,-17.37500,-15.03120,-0.70610,0.00910,-0.08130,-152.83839,-40.31340,46.46650,0.38970,-0.62220,0.34990,0.58190
-11.73440,-19.03120,-16.48440,-0.66560,-0.02530,-0.09280,-152.41119,-47.82070,40.91230,0.38030,-0.62400,0.34310,0.59010
-11.75000,-20.03120,-17.51560,-0.58410,-0.10370,-0.13090,-151.95340,-60.08880,35.69380,0.37190,-0.62540,0.33520,0.59850
-11.70310,-20.57810,-17.98440,-0.49090,-0.16060,-0.16950,-144.26300,-75.92740,28.91890,0.36480,-0.62580,0.32670,0.60710
-11.62500,-20.76560,-18.15620,-0.40940,-0.18650,-0.20710,-128.33279,-90.11810,22.14400,0.35920,-0.62500,0.31810,0.61570
-11.60940,-20.76560,-18.09380,-0.34780,-0.21840,-0.24220,-113.56230,-100.46350,17.68840,0.35490,-0.62330,0.30960,0.62420
-11.62500,-20.57810,-17.90620,-0.32520,-0.26150,-0.24960,-106.81790,-106.65860,14.48410,0.35130,-0.62100,0.30110,0.63260
-11.59380,-20.26560,-17.59380,-0.32760,-0.28370,-0.21620,-107.03150,-108.12350,10.45580,0.34800,-0.61870,0.29210,0.64090
-11.51560,-19.75000,-17.14060,-0.32920,-0.28090,-0.15150,-108.80150,-107.51310,6.18330,0.34480,-0.61640,0.28270,0.64910
-11.34380,-19.06250,-16.48440,-0.33800,-0.27560,-0.06420,-107.85550,-107.14690,4.10810,0.34190,-0.61390,0.27300,0.65700
-11.31250,-18.26560,-15.78120,-0.36120,-0.26790,0.03900,-101.69090,-108.00140,5.60350,0.33920,-0.61080,0.26360,0.66510
-11.85940,-17.09380,-14.82810,-0.35370,-0.22090,0.17680,-89.81960,-110.71740,9.63180,0.33690,-0.60670,0.25500,0.67330
-13.90620,-16.20310,-13.48440,-0.25230,-0.04270,0.41960,-81.48830,-108.06240,11.73750,0.33450,-0.60200,0.24750,0.68150
-15.09380,-15.90620,-12.28120,-0.12340,0.22490,0.75250,-95.40430,-78.94860,1.20890,0.33110,-0.59960,0.23950,0.68810
-14.59380,-15.18750,-11.78120,-0.21350,0.20200,0.97050,-131.53709,-16.69280,-29.15610,0.32640,-0.60260,0.22950,0.69110
-13.32810,-13.75000,-11.17190,-0.52040,-0.18210,0.95150,-147.86400,35.09550,-60.19240,0.32170,-0.60970,0.21820,0.69080
-11.89060,-11.59380,-10.07810,-0.67220,-0.43940,0.77080,-102.91170,35.30920,-58.69710,0.31940,-0.61550,0.20940,0.68940
-10.75000,-9.21880,-8.46880,-0.54580,-0.37950,0.54660,-17.79810,4.51690,-21.80130,0.32010,-0.61630,0.20690,0.68910
-9.90620,-7.10940,-6.87500,-0.35610,-0.19380,0.37260,54.92530,-13.79360,19.70260,0.32240,-0.61330,0.21050,0.68960
-9.23440,-5.42190,-5.60940,-0.22020,-0.02510,0.25050,94.78120,-8.36150,39.93570,0.32540,-0.60890,0.21800,0.68980
-8.75000,-4.06250,-4.59380,-0.16710,0.09570,0.13520,105.98120,4.91370,32.58100,0.32880,-0.60500,0.22650,0.68880
