hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
14.46880,30.82810,13.48440,-0.15370,-0.96360,-0.10540,11.89550,1.55670,1.20890,0.66760,-0.73960,0.07590,0.03940
14.48440,30.89060,13.40620,-0.14950,-0.95440,-0.10710,11.43770,1.06840,0.90380,0.66800,-0.73930,0.07560,0.03880
14.59380,30.87500,13.48440,-0.14730,-0.95160,-0.10810,8.50800,0.54960,0.20190,0.66810,-0.73920,0.07540,0.03830
14.10940,30.53120,13.21880,-0.14700,-0.95110,-0.10830,4.17450,0.15290,-0.80520,0.66790,-0.73940,0.07510,0.03790
14.35940,30.79690,13.23440,-0.14600,-0.95410,-0.10850,-0.12840,-0.06070,-1.90390,0.66750,-0.73990,0.07470,0.03740
14.50000,30.87500,13.39060,-0.14190,-0.96070,-0.10930,-2.75300,0.06140,-2.69730,0.66700,-0.74040,0.07400,0.03660
14.51560,30.95310,13.43750,-0.13740,-0.96740,-0.10950,-2.81400,0.58020,-2.81940,0.66670,-0.74090,0.07320,0.03570
14.59380,30.95310,13.54690,-0.13610,-0.97120,-0.10900,-0.55570,1.34310,-2.33110,0.66660,-0.74110,0.07250,0.03480
14.60940,31.03120,13.57810,-0.13630,-0.96880,-0.10790,2.74020,2.13660,-1.90390,0.66670,-0.74110,0.07190,0.03380
14.70310,31.07810,13.67190,-0.13830,-0.96190,-0.10650,5.63940,2.77740,-1.93440,0.66710,-0.74080,0.07130,0.03270
14.70310,31.14060,13.71880,-0.14130,-0.95800,-0.10500,7.19580,2.96050,-2.23950,0.66750,-0.74040,0.07200,0.03310
14.68750,31.14060,13.75000,-0.14160,-0.95790,-0.10430,7.22630,2.44170,-2.51420,0.66750,-0.74040,0.07230,0.03300
14.76560,31.20310,13.84380,-0.13930,-0.95710,-0.10550,6.21920,1.58720,-2.81940,0.66750,-0.74040,0.07180,0.03220
14.68750,31.15620,13.79690,-0.13660,-0.95650,-0.10870,4.60180,0.94640,-3.42970,0.66740,-0.74060,0.07140,0.03160
14.68750,31.17190,13.79690,-0.13490,-0.95620,-0.11170,2.64870,0.94640,-4.49780,0.66700,-0.74100,0.07110,0.03100
14.70310,31.18750,13.81250,-0.13510,-0.95500,-0.11250,0.78710,1.43470,-5.84060,0.66660,-0.74140,0.07070,0.03040
14.71880,31.20310,13.84380,-0.13610,-0.95530,-0.11200,-0.52520,2.01450,-7.15290,0.66600,-0.74200,0.07050,0.02990
14.75000,31.20310,13.84380,-0.13620,-0.95730,-0.11030,-0.64720,2.38070,-8.31250,0.66550,-0.74250,0.07040,0.02960
14.73440,31.17190,13.81250,-0.13570,-0.95450,-0.10710,0.54290,2.62480,-9.25860,0.66600,-0.74210,0.07030,0.02940
14.75000,31.21880,13.78120,-0.13720,-0.94810,-0.10410,2.58760,2.80790,-9.65530,0.66650,-0.74160,0.07040,0.02920
14.71880,31.21880,13.81250,-0.14010,-0.94730,-0.10300,4.60180,2.99110,-9.28910,0.66700,-0.74120,0.07050,0.02910
14.68750,31.21880,13.81250,-0.14340,-0.95230,-0.10240,6.09710,3.17420,-8.49570,0.66750,-0.74070,0.07080,0.02910
14.68750,31.20310,13.78120,-0.14620,-0.95940,-0.10100,7.13470,3.32670,-8.12940,0.66810,-0.74010,0.07100,0.02900
14.68750,31.17190,13.79690,-0.14830,-0.96680,-0.10020,7.95870,3.72350,-8.95340,0.66880,-0.73940,0.07130,0.02890
14.73440,31.17190,13.78120,-0.15000,-0.96740,-0.10000,8.53850,4.63900,-10.99810,0.66940,-0.73890,0.07150,0.02870
14.75000,31.17190,13.76560,-0.15050,-0.96110,-0.09950,8.50800,6.19540,-13.40900,0.67000,-0.73840,0.07170,0.02820
14.73440,31.03120,13.64060,-0.14940,-0.96170,-0.09970,7.62300,8.30110,-15.39260,0.67040,-0.73800,0.07190,0.02740
14.70310,30.78120,13.40620,-0.14850,-0.97360,-0.09960,6.31080,11.23080,-17.04060,0.67060,-0.73780,0.07210,0.02640
14.62500,30.51560,13.10940,-0.14590,-0.98980,-0.09950,5.57830,15.41170,-18.93270,0.67090,-0.73750,0.07250,0.02500
14.60940,30.28120,12.84380,-0.14150,-0.99760,-0.09390,5.36470,20.72180,-21.12990,0.67160,-0.73700,0.07270,0.02280
14.57810,30.10940,12.48440,-0.14620,-0.99160,-0.08210,4.32710,24.84160,-22.56430,0.67220,-0.73650,0.07310,0.02030
14.56250,29.96880,12.26560,-0.16170,-0.99080,-0.07660,2.00780,24.90270,-21.52670,0.67250,-0.73620,0.07360,0.01800
14.60940,29.85940,12.10940,-0.17750,-1.01660,-0.07880,-1.22710,21.48470,-17.92560,0.67260,-0.73610,0.07430,0.01620
