hall1,hall2,hall3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat1,quat2,quat3,quat4
11.09380,31.14060,19.92190,0.98650,-0.24270,0.19420,-0.46410,1.49570,1.02580,0.69440,-0.40150,-0.49090,-0.33980
11.21880,31.01560,19.92190,0.98350,-0.23870,0.19150,-0.09790,1.34310,1.51410,0.69430,-0.40220,-0.49090,-0.33940
10.68750,30.78120,19.65620,0.98170,-0.23320,0.18940,0.48190,0.97690,1.94140,0.69410,-0.40260,-0.49120,-0.33900
10.98440,31.01560,19.78120,0.97940,-0.22890,0.19040,0.97020,0.39710,2.09390,0.69370,-0.40280,-0.49170,-0.33880
11.06250,31.17190,19.84380,0.97730,-0.22730,0.19440,1.09230,-0.39640,1.57510,0.69330,-0.40260,-0.49230,-0.33900
11.23440,31.14060,19.89060,0.97720,-0.22890,0.19830,0.87860,-1.28140,0.38500,0.69370,-0.40210,-0.49210,-0.33910
11.14060,31.12500,19.96880,0.97940,-0.23430,0.20140,0.48190,-2.10540,-0.98830,0.69400,-0.40220,-0.49160,-0.33890
11.15620,31.15620,20.03120,0.98370,-0.24110,0.20360,0.11570,-2.59370,-1.93440,0.69430,-0.40250,-0.49120,-0.33860
11.10940,31.21880,19.92190,0.98650,-0.24380,0.20430,-0.15900,-2.53260,-2.08700,0.69460,-0.40290,-0.49080,-0.33820
11.20310,31.18750,19.92190,0.98730,-0.24450,0.20470,-0.25050,-1.86120,-1.56820,0.69490,-0.40320,-0.49030,-0.33790
11.25000,31.17190,19.95310,0.98870,-0.24770,0.20680,-0.31160,-0.91520,-0.86630,0.69530,-0.40350,-0.48970,-0.33750
11.26560,31.25000,20.10940,0.98950,-0.25100,0.20880,-0.25050,-0.12170,-0.43900,0.69570,-0.40380,-0.48910,-0.33720
11.20310,31.20310,20.00000,0.99120,-0.25040,0.20920,0.17670,0.21400,-0.28640,0.69620,-0.40400,-0.48840,-0.33690
11.26560,31.32810,20.03120,0.99640,-0.24850,0.20800,1.00070,0.09190,-0.01180,0.69670,-0.40420,-0.48780,-0.33650
11.26560,31.20310,19.95310,1.00290,-0.24560,0.20740,1.94670,-0.30480,0.59860,0.69640,-0.40370,-0.48850,-0.33690
11.26560,31.25000,20.04690,1.00690,-0.23780,0.20810,2.67920,-0.70160,1.33100,0.69620,-0.40300,-0.48900,-0.33720
11.15620,31.21880,20.07810,1.00590,-0.22840,0.20850,3.04540,-0.88470,1.91080,0.69610,-0.40230,-0.48950,-0.33750
11.25000,31.32810,20.03120,1.00240,-0.22260,0.20830,3.07590,-0.85420,2.09390,0.69600,-0.40150,-0.49000,-0.33790
11.23440,31.23440,20.01560,0.99850,-0.21990,0.20870,2.86230,-0.73210,1.72770,0.69600,-0.40080,-0.49050,-0.33820
11.35940,31.25000,20.07810,0.99230,-0.21900,0.20820,2.67920,-0.54900,0.99530,0.69590,-0.40000,-0.49090,-0.33860
11.17190,31.18750,20.09380,0.98660,-0.21960,0.20690,2.77070,-0.48800,0.38500,0.69590,-0.39920,-0.49130,-0.33900
11.23440,31.26560,20.01560,0.98500,-0.22080,0.20690,3.10640,-0.67110,0.17130,0.69590,-0.39840,-0.49180,-0.33950
11.18750,31.26560,20.06250,0.98880,-0.22140,0.20830,3.25900,-1.09830,0.26290,0.69590,-0.39750,-0.49210,-0.33990
11.31250,31.23440,20.06250,0.99670,-0.22320,0.21050,3.04540,-1.64760,0.29340,0.69590,-0.39670,-0.49250,-0.34030
