hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
19.12500,41.01560,29.82810,-0.09560,-0.94840,-0.24930,1.58050,0.00030,1.69720,0.59770,-0.77080,0.20030,-0.09200
19.15620,41.04690,29.81250,-0.09610,-0.94270,-0.25460,2.70970,-0.45740,2.12450,0.59850,-0.77020,0.20030,-0.09200
19.07810,40.76560,29.84380,-0.09480,-0.94070,-0.26280,2.31300,-0.61000,2.58220,0.59820,-0.77050,0.20010,-0.09230
18.92190,40.78120,29.57810,-0.09240,-0.94260,-0.27050,0.57350,-0.24380,2.70430,0.59760,-0.77090,0.20020,-0.09230
18.76560,40.73440,29.51560,-0.09190,-0.94660,-0.27570,-1.25760,0.36650,2.36860,0.59700,-0.77130,0.20030,-0.09230
19.00000,40.90620,29.64060,-0.09370,-0.95160,-0.27660,-1.99000,0.94640,1.88030,0.59630,-0.77180,0.20050,-0.09230
19.09380,41.00000,29.73440,-0.09510,-0.95710,-0.27710,-1.44070,1.61780,1.57510,0.59560,-0.77230,0.20070,-0.09240
19.12500,40.98440,29.79690,-0.09740,-0.95860,-0.27920,-0.46410,2.22810,1.45310,0.59500,-0.77270,0.20110,-0.09220
19.18750,40.98440,29.78120,-0.10050,-0.95540,-0.28080,0.02410,2.31970,1.54460,0.59450,-0.77300,0.20170,-0.09190
19.25000,41.03120,29.81250,-0.10180,-0.95210,-0.28100,-0.06740,1.92290,1.75830,0.59400,-0.77320,0.20230,-0.09150
19.26560,41.03120,29.84380,-0.10160,-0.94980,-0.28020,-0.49470,1.34310,1.97190,0.59360,-0.77350,0.20290,-0.09100
19.29690,41.07810,29.84380,-0.10050,-0.94930,-0.28090,-1.37970,0.79380,2.12450,0.59290,-0.77390,0.20330,-0.09060
19.29690,41.07810,29.87500,-0.09900,-0.95000,-0.28320,-2.56990,0.54960,2.15500,0.59220,-0.77440,0.20350,-0.09060
19.28120,41.09380,29.90620,-0.09960,-0.95180,-0.28370,-3.66850,0.48860,2.03290,0.59140,-0.77500,0.20360,-0.09060
19.28120,41.07810,29.90620,-0.10380,-0.95300,-0.27970,-4.18730,0.39710,1.94140,0.59160,-0.77470,0.20400,-0.09010
19.28120,41.09380,29.87500,-0.10960,-0.95050,-0.27520,-3.85160,0.30550,1.94140,0.59190,-0.77450,0.20440,-0.08950
19.25000,40.92190,29.90620,-0.11350,-0.94730,-0.27520,-3.02760,0.24450,1.94140,0.59220,-0.77420,0.20500,-0.08880
19.10940,40.89060,29.75000,-0.11650,-0.94730,-0.27750,-2.56990,0.06140,1.72770,0.59240,-0.77400,0.20560,-0.08800
19.20310,41.01560,29.76560,-0.12280,-0.95220,-0.28090,-3.18020,-0.18280,1.33100,0.59240,-0.77390,0.20630,-0.08710
19.29690,41.04690,29.89060,-0.13680,-0.96460,-0.28790,-4.76710,-0.30480,0.96480,0.59220,-0.77400,0.20690,-0.08620
19.32810,41.06250,29.90620,-0.15590,-0.98340,-0.30010,-7.48320,-0.42690,1.02580,0.59170,-0.77430,0.20760,-0.08520
19.37500,41.12500,29.93750,-0.17360,-1.00710,-0.31600,-12.15240,-0.73210,1.94140,0.59080,-0.77490,0.20840,-0.08400
19.37500,41.12500,29.96880,-0.19150,-1.03590,-0.33300,-19.23250,-1.55610,4.04710,0.58950,-0.77580,0.20930,-0.08260
19.35940,41.15620,29.93750,-0.21240,-1.06970,-0.34970,-27.96050,-2.80730,7.52610,0.58760,-0.77710,0.21050,-0.08070
19.34380,41.17190,29.90620,-0.23710,-1.11010,-0.36160,-36.68850,-3.93640,12.34790,0.58530,-0.77870,0.21190,-0.07830
19.34380,41.17190,29.87500,-0.26310,-1.15600,-0.36210,-43.55500,-5.12660,17.96310,0.58280,-0.78040,0.21370,-0.07550
19.31250,41.14060,29.75000,-0.28790,-1.20360,-0.35510,-46.42360,-7.01870,23.73090,0.58020,-0.78200,0.21580,-0.07220
19.26560,41.17190,29.67190,-0.30970,-1.24790,-0.35180,-43.70760,-9.12440,29.13250,0.57800,-0.78340,0.21790,-0.06870
19.21880,41.10940,29.60940,-0.32980,-1.28050,-0.35560,-35.28470,-10.40620,34.62570,0.57650,-0.78420,0.22030,-0.06510
19.12500,41.04690,29.48440,-0.34870,-1.29190,-0.36530,-23.07770,-10.25360,41.70580,0.57580,-0.78420,0.22310,-0.06130
18.93750,40.85940,29.28120,-0.37920,-1.28220,-0.39170,-9.95510,-8.60560,50.73900,0.57590,-0.78340,0.22660,-0.05730
18.81250,40.76560,29.03120,-0.40490,-1.26350,-0.42460,-1.04400,-5.98110,60.93180,0.57640,-0.78200,0.23090,-0.05310
18.68750,40.56250,28.85940,-0.41030,-1.24500,-0.44600,-0.64720,-1.00680,72.49800,0.57690,-0.78040,0.23640,-0.04850
18.46880,40.23440,28.43750,-0.41810,-1.22440,-0.46200,-8.94800,6.68370,85.55950,0.57650,-0.77890,0.24310,-0.04370
18.23440,39.95310,27.92190,-0.43080,-1.20250,-0.47110,-23.90160,13.55010,98.07170,0.57480,-0.77780,0.25110,-0.03830
17.90620,39.42190,27.29690,-0.44120,-1.18750,-0.47180,-42.09010,18.06670,108.35620,0.57180,-0.77740,0.26010,-0.03240
17.42190,38.81250,26.32810,-0.45240,-1.17850,-0.47630,-58.96630,21.66780,116.68750,0.56760,-0.77740,0.26980,-0.02590
17.04690,38.29690,25.37500,-0.46710,-1.16760,-0.48920,-72.94340,24.29230,123.55390,0.56220,-0.77790,0.28010,-0.01890
16.71880,37.76560,24.45310,-0.49400,-1.14900,-0.49800,-84.08230,23.55990,129.44380,0.55610,-0.77860,0.29070,-0.01120
16.35940,37.18750,23.45310,-0.53590,-1.13720,-0.50070,-89.66700,15.62530,134.50970,0.54980,-0.77920,0.30110,-0.00270
16.06250,36.57810,22.40620,-0.57220,-1.15320,-0.50510,-86.34060,-1.86120,138.23289,0.54420,-0.77920,0.31080,0.00710
15.68750,35.95310,21.28120,-0.58590,-1.17480,-0.52200,-73.79790,-24.84100,140.49120,0.54010,-0.77850,0.31940,0.01810
15.39060,35.40620,20.04690,-0.57330,-1.15260,-0.55780,-56.67750,-46.81360,141.95599,0.53760,-0.77660,0.32700,0.03020
15.12500,34.78120,18.78120,-0.54500,-1.07950,-0.59620,-41.93750,-64.11710,143.17670,0.53550,-0.77450,0.33390,0.04270
14.89060,34.34380,17.50000,-0.52460,-0.99510,-0.61920,-32.81280,-75.50020,143.87860,0.53430,-0.77190,0.34010,0.05540
14.75000,33.92190,16.35940,-0.52750,-0.93390,-0.62510,-29.39480,-80.84070,144.39740,0.53330,-0.76890,0.34600,0.06830
14.60940,33.46880,15.21880,-0.54200,-0.90060,-0.61500,-31.50050,-81.26800,145.37399,0.53210,-0.76580,0.35190,0.08140
