hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
19.70310,41.07810,29.85940,0.28930,-0.44510,0.88600,-1.65430,0.64120,-0.01180,0.96340,-0.22780,-0.13850,-0.02850
19.56250,40.95310,29.71880,0.29020,-0.44480,0.88490,-1.47120,0.36650,0.07980,0.96320,-0.22800,-0.13930,-0.02870
19.56250,41.00000,29.70310,0.28990,-0.44520,0.88200,-1.34920,0.27500,0.14080,0.96300,-0.22900,-0.13940,-0.02860
19.56250,40.93750,29.78120,0.28990,-0.44470,0.88170,-1.28810,0.33600,0.14080,0.96310,-0.22820,-0.13950,-0.02870
19.35940,40.82810,29.48440,0.28850,-0.44170,0.88180,-1.10500,0.64120,0.07980,0.96340,-0.22760,-0.13900,-0.02880
19.34380,40.70310,29.59380,0.28630,-0.43860,0.88230,-1.07450,1.00740,0.07980,0.96360,-0.22690,-0.13850,-0.02880
19.45310,40.87500,29.54690,0.28590,-0.43850,0.88240,-1.22710,1.31260,0.14080,0.96380,-0.22630,-0.13790,-0.02880
19.45310,40.85940,29.64060,0.28790,-0.44000,0.88330,-1.31860,1.49570,0.17130,0.96370,-0.22630,-0.13870,-0.02910
19.46880,40.90620,29.65620,0.29040,-0.44050,0.88600,-1.25760,1.67880,0.23240,0.96370,-0.22580,-0.13930,-0.02940
19.51560,40.96880,29.67190,0.29250,-0.44030,0.88930,-1.10500,1.80090,0.23240,0.96380,-0.22510,-0.13970,-0.02970
19.54690,41.01560,29.67190,0.29320,-0.44050,0.89080,-0.98290,1.77030,0.20190,0.96390,-0.22450,-0.14010,-0.03000
19.59380,41.04690,29.71880,0.29150,-0.44020,0.89140,-1.04400,1.55670,0.20190,0.96400,-0.22470,-0.13910,-0.02970
19.60940,41.03120,29.67190,0.28880,-0.43860,0.89110,-1.04400,1.31260,0.35440,0.96420,-0.22440,-0.13820,-0.02960
19.60940,40.96880,29.68750,0.28700,-0.43830,0.88920,-0.86090,1.09900,0.59860,0.96430,-0.22450,-0.13710,-0.02940
19.51560,40.87500,29.60940,0.28600,-0.43880,0.88710,-0.61670,1.03790,0.78170,0.96410,-0.22540,-0.13700,-0.02920
