hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
19.46880,40.65620,29.14060,-0.38120,-0.33250,0.87330,1.76360,-0.94570,-0.43900,0.96330,-0.14900,0.20780,-0.08100
19.40620,40.64060,29.09380,-0.38020,-0.33500,0.87430,2.00780,-1.06780,-0.37800,0.96320,-0.14980,0.20780,-0.08120
19.01560,40.23440,28.84380,-0.37820,-0.33100,0.87190,2.09930,-1.31190,-0.22540,0.96310,-0.15050,0.20780,-0.08140
19.12500,40.40620,28.76560,-0.37600,-0.32480,0.87060,1.94670,-1.64760,-0.01180,0.96330,-0.15070,0.20680,-0.08170
19.25000,40.53120,28.93750,-0.37430,-0.32050,0.87140,1.58050,-2.07490,0.17130,0.96350,-0.14970,0.20650,-0.08150
19.29690,40.57810,29.03120,-0.37300,-0.31860,0.87050,1.18380,-2.38000,0.35440,0.96370,-0.14870,0.20610,-0.08130
19.32810,40.57810,29.06250,-0.37230,-0.31760,0.86720,0.81760,-2.25800,0.50700,0.96380,-0.14780,0.20640,-0.08100
19.34380,40.57810,29.04690,-0.37300,-0.31890,0.86560,0.69550,-1.89180,0.59860,0.96370,-0.14850,0.20670,-0.08100
19.40620,40.56250,29.09380,-0.37530,-0.32330,0.86850,0.93970,-1.61710,0.56810,0.96350,-0.14920,0.20690,-0.08110
19.21880,40.42190,28.96880,-0.37730,-0.32700,0.87440,1.58050,-1.58660,0.47650,0.96340,-0.15000,0.20700,-0.08120
19.17190,40.40620,28.89060,-0.37710,-0.32830,0.87710,1.88570,-1.64760,0.38500,0.96330,-0.15080,0.20660,-0.08140
19.17190,40.42190,28.89060,-0.37540,-0.33040,0.87800,2.09930,-1.80020,0.17130,0.96330,-0.15140,0.20600,-0.08160
19.17190,40.39060,28.92190,-0.37350,-0.33080,0.87630,1.70260,-1.98330,-0.13380,0.96330,-0.15220,0.20540,-0.08190
19.15620,40.39060,28.90620,-0.37210,-0.32550,0.87380,1.12280,-2.07490,-0.31690,0.96350,-0.15120,0.20500,-0.08180
19.14060,40.40620,28.87500,-0.37090,-0.31650,0.87170,0.54290,-1.98330,-0.43900,0.96370,-0.15020,0.20480,-0.08160
19.10940,40.31250,28.85940,-0.37040,-0.31220,0.87280,0.08520,-1.80020,-0.53060,0.96400,-0.14930,0.20460,-0.08140
19.09380,40.34380,28.78120,-0.37080,-0.31590,0.87880,-0.12840,-1.83070,-0.56110,0.96420,-0.14850,0.20420,-0.08130
19.07810,40.32810,28.79690,-0.37130,-0.32330,0.88980,0.17670,-2.28850,-0.59160,0.96440,-0.14820,0.20310,-0.08150
19.06250,40.34380,28.81250,-0.37020,-0.33030,0.89990,0.72600,-3.14300,-0.68320,0.96460,-0.14850,0.20200,-0.08170
