hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
19.56250,41.71880,29.96880,0.51010,-0.67540,0.56500,0.87860,0.18340,0.44600,0.85740,-0.43520,-0.19250,-0.19580
19.50000,41.60940,29.96880,0.51120,-0.67990,0.56650,-0.09790,-0.09120,-0.04230,0.85770,-0.43450,-0.19250,-0.19600
19.29690,41.46880,29.70310,0.51520,-0.69060,0.56730,-0.89140,-0.36590,-0.50000,0.85810,-0.43410,-0.19210,-0.19600
19.18750,41.43750,29.54690,0.52110,-0.70210,0.56570,-0.92190,-0.57950,-0.80520,0.85770,-0.43480,-0.19220,-0.19590
19.39060,41.56250,29.79690,0.52430,-0.70730,0.56120,-0.18950,-0.54900,-0.71370,0.85730,-0.43550,-0.19240,-0.19580
19.54690,41.67190,29.92190,0.52460,-0.70390,0.55590,0.78710,-0.45740,-0.31690,0.85700,-0.43610,-0.19280,-0.19570
19.56250,41.64060,29.95310,0.52320,-0.69450,0.55190,1.48900,-0.39640,0.11030,0.85670,-0.43640,-0.19330,-0.19570
19.46880,41.57810,29.89060,0.52120,-0.68530,0.55030,1.64160,-0.42690,0.29340,0.85640,-0.43660,-0.19410,-0.19580
19.45310,41.57810,29.84380,0.51960,-0.68090,0.55210,1.39740,-0.61000,0.17130,0.85620,-0.43640,-0.19500,-0.19620
19.46880,41.65620,29.84380,0.51760,-0.67930,0.55600,0.97020,-0.70160,-0.07280,0.85640,-0.43560,-0.19550,-0.19660
19.42190,41.50000,29.92190,0.51600,-0.68120,0.56120,0.57350,-0.57950,-0.25590,0.85670,-0.43500,-0.19530,-0.19670
19.31250,41.40620,29.75000,0.51620,-0.68890,0.56510,0.29880,-0.30480,-0.34750,0.85710,-0.43470,-0.19470,-0.19650
19.28120,41.39060,29.71880,0.51780,-0.69700,0.56670,0.23780,0.09190,-0.34750,0.85720,-0.43500,-0.19390,-0.19600
19.29690,41.42190,29.71880,0.51950,-0.70040,0.56520,0.63450,0.33600,-0.28640,0.85710,-0.43560,-0.19340,-0.19560
19.28120,41.43750,29.73440,0.52050,-0.69770,0.56170,1.36690,0.36650,-0.19490,0.85680,-0.43610,-0.19350,-0.19550
