hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
14.60940,34.82810,14.53120,-0.08290,-0.59380,0.84800,7.37890,-8.02580,-0.83570,0.95170,-0.30090,0.04810,-0.03620
14.56250,34.98440,14.95310,-0.08860,-0.58930,0.83950,6.73800,-11.71840,-0.59160,0.95200,-0.30010,0.04800,-0.03570
14.54690,35.18750,15.45310,-0.08130,-0.57930,0.82770,7.53150,-16.20450,-0.16440,0.95240,-0.29920,0.04750,-0.03500
14.59380,35.34380,16.07810,-0.06950,-0.58270,0.83090,6.43280,-19.89710,0.14080,0.95270,-0.29840,0.04490,-0.03470
14.37500,35.40620,16.65620,-0.06440,-0.59500,0.84980,3.25900,-23.34560,0.93430,0.95290,-0.29850,0.04210,-0.03440
14.53120,35.79690,17.50000,-0.06150,-0.59020,0.87330,1.30590,-27.22140,3.46720,0.95330,-0.29760,0.03980,-0.03340
14.65620,36.10940,18.35940,-0.05470,-0.56190,0.88560,0.60400,-30.79190,8.68570,0.95370,-0.29680,0.03740,-0.03190
14.73440,36.26560,19.06250,-0.04830,-0.54200,0.88290,-2.50880,-32.65350,15.97940,0.95400,-0.29630,0.03490,-0.02970
14.64060,36.29690,19.50000,-0.03580,-0.56890,0.87290,-9.46680,-32.10420,23.02900,0.95410,-0.29630,0.03240,-0.02700
14.81250,36.59380,20.14060,-0.01030,-0.63710,0.85810,-16.21120,-28.41150,27.14890,0.95370,-0.29830,0.03020,-0.02420
14.92190,36.81250,20.70310,0.02140,-0.69790,0.84220,-19.35450,-21.57560,25.89770,0.95310,-0.30060,0.02860,-0.02160
15.07810,37.03120,21.20310,0.04040,-0.72100,0.84700,-20.45320,-13.61050,18.48190,0.95240,-0.30300,0.02750,-0.01990
15.10940,37.17190,21.57810,0.03650,-0.71700,0.87820,-19.50710,-5.49280,8.31950,0.95170,-0.30520,0.02660,-0.01920
15.12500,37.21880,21.89060,0.00980,-0.69640,0.91120,-13.67830,4.45590,2.03290,0.95120,-0.30690,0.02630,-0.01940
15.04690,37.28120,22.09380,-0.02690,-0.67070,0.93210,-3.91260,16.72400,3.77240,0.95110,-0.30710,0.02690,-0.01980
15.07810,37.29690,22.32810,-0.05990,-0.64260,0.92870,4.63230,27.77130,11.24920,0.95140,-0.30590,0.02990,-0.01940
14.96880,37.18750,22.46880,-0.08390,-0.60820,0.89200,7.19580,33.35600,19.03120,0.95170,-0.30460,0.03390,-0.01850
14.87500,37.10940,22.51560,-0.08570,-0.56260,0.84100,1.48900,33.56970,23.97500,0.95180,-0.30370,0.03790,-0.01720
14.73440,37.06250,22.53120,-0.06600,-0.52250,0.79560,-10.19920,33.17290,27.02680,0.95180,-0.30360,0.04150,-0.01580
14.65620,37.00000,22.53120,-0.04720,-0.53150,0.76370,-23.84060,37.56750,30.93310,0.95120,-0.30500,0.04470,-0.01430
14.56250,36.92190,22.57810,-0.05420,-0.58420,0.75250,-37.54300,47.79090,35.51070,0.94980,-0.30870,0.04930,-0.01270
14.51560,36.85940,22.67190,-0.07170,-0.60940,0.75410,-44.13480,53.61970,37.25020,0.94810,-0.31290,0.05470,-0.01090
14.40620,36.90620,22.71880,-0.12190,-0.62590,0.76020,-56.06720,62.65290,38.37930,0.94600,-0.31800,0.06140,-0.00910
14.75000,37.21880,23.09380,-0.18070,-0.59150,0.75210,-64.58160,65.85730,36.70090,0.94380,-0.32320,0.06880,-0.00720
14.87500,37.31250,23.37500,-0.22560,-0.54020,0.70630,-68.06060,64.20930,33.89330,0.94140,-0.32840,0.07600,-0.00550
14.98440,37.39060,23.54690,-0.23350,-0.52000,0.63940,-70.16630,59.47910,31.08560,0.93890,-0.33390,0.08270,-0.00390
15.07810,37.50000,23.70310,-0.22080,-0.53570,0.59700,-76.23930,52.52110,27.69820,0.93610,-0.34020,0.08870,-0.00230
15.18750,37.64060,23.96880,-0.22650,-0.53800,0.58350,-86.88990,44.00670,22.90690,0.93300,-0.34740,0.09390,-0.00080
15.31250,37.78120,24.21880,-0.24170,-0.51190,0.57360,-102.51490,34.79040,17.41380,0.92950,-0.35550,0.09820,0.00080
