hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
18.87500,39.64060,24.18750,-0.57460,-0.26930,0.76840,-0.52520,-0.18280,0.20190,0.94040,-0.15570,0.30000,0.03830
18.79690,39.46880,24.20310,-0.57300,-0.26870,0.76640,-0.64720,-0.61000,0.29340,0.94010,-0.15640,0.30040,0.03820
18.48440,39.17190,23.90620,-0.57250,-0.26910,0.76660,-0.55570,-0.97620,0.38500,0.94040,-0.15610,0.29960,0.03830
18.56250,39.40620,23.82810,-0.57350,-0.26960,0.76840,-0.31160,-1.22040,0.56810,0.94020,-0.15630,0.30030,0.03840
18.73440,39.56250,24.03120,-0.57470,-0.26960,0.76900,-0.12840,-1.34240,0.87320,0.94050,-0.15560,0.29970,0.03870
18.81250,39.62500,24.10940,-0.57470,-0.27050,0.76900,0.02410,-1.43400,1.14790,0.94030,-0.15640,0.29990,0.03860
18.82810,39.65620,24.17190,-0.57520,-0.27270,0.77240,0.14620,-1.67810,1.23950,0.94050,-0.15690,0.29910,0.03840
18.78120,39.64060,24.14060,-0.57620,-0.27460,0.77800,0.26830,-2.10540,1.14790,0.94080,-0.15700,0.29810,0.03830
18.87500,39.65620,24.17190,-0.57460,-0.27780,0.78000,0.11570,-2.68520,0.81220,0.94100,-0.15760,0.29720,0.03810
18.87500,39.64060,24.20310,-0.57420,-0.28320,0.78130,-0.49470,-3.44820,0.29340,0.94100,-0.15840,0.29650,0.03790
18.85940,39.65620,24.14060,-0.57810,-0.28740,0.78500,-1.41020,-4.39420,-0.22540,0.94100,-0.15950,0.29600,0.03760
18.92190,39.67190,24.26560,-0.58020,-0.28610,0.78610,-2.53930,-5.27920,-0.74420,0.94090,-0.16050,0.29580,0.03750
18.98440,39.71880,24.29690,-0.58020,-0.28740,0.79060,-3.79060,-6.25580,-1.32400,0.94110,-0.16150,0.29470,0.03730
18.98440,39.71880,24.29690,-0.58140,-0.29810,0.80630,-4.76710,-7.81220,-2.02590,0.94140,-0.16240,0.29320,0.03700
19.00000,39.71880,24.29690,-0.57870,-0.30880,0.82410,-5.34700,-9.85690,-2.91090,0.94180,-0.16320,0.29150,0.03680
18.98440,39.81250,24.28120,-0.57190,-0.31430,0.83730,-6.23200,-12.17620,-4.19270,0.94230,-0.16400,0.28960,0.03660
18.96880,39.79690,24.31250,-0.56650,-0.32060,0.84780,-7.63580,-15.13640,-5.90170,0.94280,-0.16500,0.28740,0.03640
19.01560,39.84380,24.37500,-0.56140,-0.32040,0.84780,-8.73440,-18.67640,-7.67170,0.94340,-0.16600,0.28490,0.03600
19.01560,39.87500,24.42190,-0.55430,-0.30800,0.83460,-8.94800,-22.06390,-9.04500,0.94410,-0.16680,0.28210,0.03570
19.06250,39.90620,24.56250,-0.55100,-0.30070,0.82440,-8.79540,-23.49820,-9.44170,0.94480,-0.16740,0.27930,0.03550
19.01560,39.89060,24.60940,-0.54470,-0.29130,0.80130,-8.06300,-25.75650,-9.68580,0.94560,-0.16740,0.27680,0.03550
19.01560,39.96880,24.78120,-0.54130,-0.28710,0.78370,-6.35400,-26.82460,-9.13650,0.94600,-0.16750,0.27520,0.03550
19.03120,40.01560,24.85940,-0.54160,-0.28430,0.77570,-3.69900,-26.91620,-8.22100,0.94640,-0.16750,0.27370,0.03560
19.07810,40.06250,25.01560,-0.53960,-0.28070,0.77270,-0.70830,-26.39740,-7.27490,0.94690,-0.16730,0.27220,0.03560
18.96880,39.93750,25.09380,-0.53560,-0.27590,0.76840,2.06880,-25.57340,-6.23740,0.94740,-0.16680,0.27080,0.03570
18.98440,40.01560,25.15620,-0.53040,-0.27680,0.75950,4.44920,-25.02410,-4.49780,0.94790,-0.16620,0.26950,0.03580
19.09380,40.09380,25.40620,-0.52260,-0.28110,0.74450,6.76850,-24.41370,-1.90390,0.94830,-0.16570,0.26830,0.03590
19.12500,40.20310,25.51560,-0.51380,-0.27490,0.72680,9.78980,-22.88790,1.20890,0.94870,-0.16490,0.26730,0.03620
19.23440,40.29690,25.75000,-0.50810,-0.26070,0.72000,13.57390,-20.41590,4.16910,0.94910,-0.16350,0.26660,0.03670
19.20310,40.31250,25.87500,-0.50790,-0.25390,0.73500,17.38860,-17.94400,6.27490,0.94960,-0.16160,0.26610,0.03730
19.23440,40.37500,25.98440,-0.51560,-0.26590,0.77060,20.34880,-15.86880,7.28190,0.95000,-0.15930,0.26570,0.03790
19.25000,40.39060,26.06250,-0.53230,-0.29230,0.81900,21.56950,-14.77020,7.28190,0.95040,-0.15780,0.26530,0.03820
19.25000,40.42190,26.15620,-0.55410,-0.31300,0.86390,20.89820,-14.98380,6.45800,0.95080,-0.15680,0.26430,0.03820
19.29690,40.46880,26.25000,-0.57680,-0.31400,0.89280,18.79240,-15.86880,5.35930,0.95120,-0.15560,0.26370,0.03840
19.29690,40.45310,26.34380,-0.59710,-0.30150,0.91040,15.58810,-16.75380,4.29120,0.95160,-0.15380,0.26330,0.03880
19.26560,40.45310,26.40620,-0.61580,-0.29440,0.93200,12.68890,-16.60120,3.34520,0.95200,-0.15210,0.26270,0.03930
19.18750,40.57810,26.43750,-0.63190,-0.30040,0.97710,13.05510,-13.51900,2.76530,0.95240,-0.15020,0.26230,0.03970
19.18750,40.62500,26.54690,-0.64970,-0.30950,1.04170,21.47800,-4.66890,3.22310,0.95290,-0.14740,0.26210,0.03980
19.21880,40.73440,26.73440,-0.68380,-0.31560,1.09370,40.45990,11.41390,5.57300,0.95320,-0.14300,0.26340,0.03950
19.10940,40.78120,26.92190,-0.73730,-0.32400,1.10920,64.01950,31.37240,10.48630,0.95310,-0.13720,0.26720,0.03870
18.93750,40.73440,27.12500,-0.80430,-0.32860,1.09660,79.06470,48.18760,17.90210,0.95250,-0.13040,0.27250,0.03790
18.67190,40.68750,27.21880,-0.87560,-0.32540,1.09160,73.78510,55.11510,26.05020,0.95170,-0.12390,0.27840,0.03770
18.51560,40.75000,27.48440,-0.94090,-0.32250,1.10910,49.18800,49.68290,33.09980,0.95060,-0.11930,0.28390,0.03880
18.68750,41.06250,27.90620,-1.02580,-0.28660,1.14970,16.83930,35.33970,39.72210,0.94950,-0.11690,0.28810,0.04140
18.84380,41.31250,28.32810,-1.14100,-0.20750,1.21990,-15.08210,20.41660,45.73410,0.94850,-0.11680,0.29110,0.04560
18.95310,41.45310,28.65620,-1.22240,-0.18570,1.31550,-41.87650,15.86950,48.14500,0.94720,-0.11870,0.29350,0.05070
19.14060,41.60940,28.95310,-1.22750,-0.26420,1.41020,-53.19850,26.58110,48.93840,0.94550,-0.12160,0.29670,0.05600
19.29690,41.70310,29.21880,-1.20390,-0.30600,1.46050,-40.80840,48.46220,55.77440,0.94330,-0.12340,0.30190,0.06130
19.51560,41.82810,29.51560,-1.19850,-0.22220,1.44210,-13.43410,77.11820,70.72800,0.94060,-0.12240,0.30960,0.06700
19.73440,41.92190,29.70310,-1.20280,-0.09080,1.37420,10.09490,108.79550,86.78020,0.93710,-0.11900,0.32000,0.07300
19.76560,41.81250,29.78120,-1.20140,-0.00030,1.29810,21.35590,136.81059,97.18670,0.93270,-0.11460,0.33270,0.07920
19.71880,41.75000,29.70310,-1.18390,0.02590,1.23820,25.62840,156.64700,102.25260,0.92750,-0.10980,0.34700,0.08550
19.82810,41.76560,29.73440,-1.14840,0.01170,1.18670,29.01580,169.61700,105.02970,0.92160,-0.10470,0.36230,0.09190
20.01560,41.79690,29.79690,-1.11120,-0.00280,1.11860,34.23430,178.83330,106.31150,0.91520,-0.09910,0.37810,0.09810
20.23440,41.92190,29.90620,-1.07920,-0.00510,1.04360,42.35200,183.13631,104.60250,0.90850,-0.09290,0.39410,0.10380
20.43750,42.01560,30.06250,-1.04350,-0.01300,0.99960,51.47680,179.38260,98.83470,0.90170,-0.08610,0.40940,0.10880
20.65620,42.09380,30.20310,-1.00180,-0.03850,0.97510,57.94650,171.41760,90.28970,0.89530,-0.07950,0.42350,0.11270
20.84380,42.17190,30.35940,-0.95380,-0.06970,0.93070,59.62500,167.45030,81.47020,0.88900,-0.07340,0.43700,0.11570
21.01560,42.31250,30.51560,-0.89140,-0.08500,0.86450,58.46530,169.03720,74.23750,0.88240,-0.06780,0.45040,0.11810
21.17190,42.43750,30.73440,-0.81650,-0.07760,0.79010,57.51930,172.79080,69.56830,0.87540,-0.06260,0.46400,0.12010
21.40620,42.54690,30.93750,-0.74480,-0.05840,0.71060,56.96990,176.11729,67.40160,0.86820,-0.05750,0.47770,0.12180
