hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
18.67190,39.89060,27.70310,-0.47030,-0.11390,0.88330,0.02410,0.00030,-0.07280,0.96850,-0.05880,0.24180,-0.00540
18.70310,39.93750,27.65620,-0.46980,-0.11580,0.88200,-0.55570,-0.30480,-0.07280,0.96870,-0.05810,0.24130,-0.00520
18.50000,39.67190,27.57810,-0.46860,-0.12030,0.87770,-1.28810,-0.54900,-0.16440,0.96860,-0.05910,0.24140,-0.00540
18.25000,39.60940,27.29690,-0.46830,-0.12420,0.87440,-1.56280,-0.57950,-0.28640,0.96850,-0.06020,0.24160,-0.00560
18.53120,39.71880,27.45310,-0.46910,-0.12570,0.87440,-1.25760,-0.54900,-0.28640,0.96840,-0.06120,0.24190,-0.00580
18.43750,39.70310,27.43750,-0.47020,-0.12490,0.87470,-0.73880,-0.61000,-0.13380,0.96820,-0.06200,0.24230,-0.00600
18.51560,39.81250,27.46880,-0.47110,-0.12170,0.87550,-0.28100,-0.70160,0.11030,0.96800,-0.06150,0.24300,-0.00580
18.59380,39.84380,27.54690,-0.47240,-0.11730,0.87780,-0.00640,-0.70160,0.32390,0.96810,-0.06050,0.24310,-0.00550
18.50000,39.64060,27.48440,-0.47190,-0.11490,0.87830,0.02410,-0.70160,0.38500,0.96820,-0.05960,0.24300,-0.00520
18.45310,39.60940,27.39060,-0.46960,-0.11770,0.87680,-0.22000,-0.73210,0.29340,0.96840,-0.05930,0.24210,-0.00520
18.43750,39.60940,27.39060,-0.46740,-0.12310,0.87580,-0.58620,-0.73210,0.20190,0.96840,-0.06030,0.24190,-0.00540
18.48440,39.62500,27.40620,-0.46600,-0.12420,0.87680,-0.67780,-0.64050,0.26290,0.96850,-0.06120,0.24140,-0.00560
18.45310,39.64060,27.35940,-0.46630,-0.12170,0.87940,-0.40310,-0.48800,0.44600,0.96870,-0.06120,0.24050,-0.00560
18.45310,39.65620,27.34380,-0.46740,-0.11980,0.88110,-0.15900,-0.57950,0.75120,0.96880,-0.06030,0.24040,-0.00530
18.59380,39.78120,27.42190,-0.46880,-0.11840,0.88200,-0.12840,-0.85420,0.93430,0.96870,-0.05950,0.24080,-0.00500
18.68750,39.89060,27.57810,-0.46870,-0.11740,0.88240,-0.25050,-1.06780,0.84270,0.96890,-0.05850,0.24050,-0.00470
18.73440,39.93750,27.65620,-0.46700,-0.11980,0.88150,-0.34210,-1.15930,0.53760,0.96890,-0.05950,0.24030,-0.00480
18.75000,39.96880,27.64060,-0.46660,-0.12470,0.87800,-0.49470,-1.15930,0.23240,0.96880,-0.06050,0.24030,-0.00500
18.75000,39.95310,27.65620,-0.46670,-0.12840,0.87340,-0.73880,-1.00680,-0.04230,0.96870,-0.06140,0.24050,-0.00520
18.71880,39.96880,27.68750,-0.46630,-0.12870,0.87210,-0.92190,-0.64050,-0.28640,0.96850,-0.06240,0.24080,-0.00540
18.75000,39.96880,27.71880,-0.46630,-0.12650,0.87330,-0.89140,-0.15230,-0.34750,0.96840,-0.06330,0.24120,-0.00560
