hall_1,hall_2,hall_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_1,quat_2,quat_3,quat_4
18.10940,40.75000,28.79690,-0.43140,-0.23770,0.88170,-0.12840,-0.36590,0.96480,0.96360,-0.11260,0.22950,-0.07860
18.06250,40.70310,28.71880,-0.42990,-0.24270,0.87570,-0.52520,-1.03730,0.99530,0.96370,-0.11170,0.22950,-0.07830
18.04690,40.57810,28.73440,-0.42810,-0.25380,0.86880,-1.22710,-1.09830,0.35440,0.96350,-0.11230,0.23020,-0.07820
17.81250,40.32810,28.46880,-0.42710,-0.26590,0.86410,-1.65430,-0.61000,-0.22540,0.96330,-0.11340,0.23040,-0.07840
18.06250,40.67190,28.54690,-0.42570,-0.27220,0.86330,-1.22710,0.00030,-0.28640,0.96310,-0.11440,0.23050,-0.07860
18.29690,40.85940,28.81250,-0.42400,-0.26970,0.86370,-0.31160,0.39710,0.07980,0.96300,-0.11540,0.23050,-0.07880
18.35940,40.89060,28.89060,-0.42360,-0.26180,0.86570,0.63450,0.67170,0.44600,0.96290,-0.11620,0.23030,-0.07900
18.32810,40.90620,28.89060,-0.42360,-0.25410,0.86910,1.15330,1.00740,0.53760,0.96310,-0.11520,0.23000,-0.07890
18.35940,40.96880,28.89060,-0.42550,-0.24740,0.87520,1.18380,1.37360,0.29340,0.96330,-0.11420,0.22990,-0.07870
18.37500,40.96880,28.96880,-0.42770,-0.24240,0.88060,0.90910,1.31260,0.01880,0.96340,-0.11320,0.22980,-0.07860
18.40620,41.01560,28.95310,-0.42850,-0.24090,0.88180,0.45140,0.76330,-0.10330,0.96360,-0.11230,0.22970,-0.07840
18.50000,41.06250,29.00000,-0.42820,-0.24340,0.87870,-0.18950,0.18340,-0.16440,0.96370,-0.11140,0.22960,-0.07820
18.53120,41.09380,29.06250,-0.42600,-0.25020,0.87270,-0.92190,-0.03020,-0.31690,0.96390,-0.11060,0.22930,-0.07810
18.57810,41.15620,29.15620,-0.42370,-0.25840,0.86670,-1.31860,0.09190,-0.53060,0.96370,-0.11170,0.22940,-0.07830
18.50000,41.09380,29.07810,-0.42290,-0.26480,0.86310,-1.22710,0.42760,-0.65260,0.96360,-0.11270,0.22950,-0.07850
18.45310,41.10940,29.04690,-0.42410,-0.26630,0.86300,-0.67780,0.88530,-0.74420,0.96340,-0.11370,0.22970,-0.07880
18.48440,41.12500,29.06250,-0.42640,-0.26450,0.86450,-0.03690,1.37360,-0.89680,0.96310,-0.11460,0.23020,-0.07900
18.48440,41.12500,29.09380,-0.42810,-0.26170,0.86690,0.42090,1.83140,-1.01880,0.96290,-0.11530,0.23080,-0.07920
18.51560,41.12500,29.10940,-0.42910,-0.25580,0.87070,0.72600,2.10600,-0.98830,0.96290,-0.11430,0.23120,-0.07910
18.54690,41.10940,29.09380,-0.43010,-0.24930,0.87490,1.00070,2.07550,-0.80520,0.96300,-0.11330,0.23120,-0.07900
18.48440,41.09380,29.04690,-0.43070,-0.24540,0.87950,1.18380,1.67880,-0.59160,0.96320,-0.11230,0.23110,-0.07890
18.51560,41.14060,29.03120,-0.43120,-0.24230,0.88350,1.12280,1.00740,-0.56110,0.96330,-0.11130,0.23100,-0.07880
18.45310,41.01560,29.07810,-0.43200,-0.24320,0.88230,0.69550,0.24450,-0.86630,0.96350,-0.11030,0.23080,-0.07870
18.35940,40.98440,28.95310,-0.43340,-0.24830,0.87740,-0.06740,-0.42690,-1.44610,0.96350,-0.10950,0.23120,-0.07860
18.42190,41.06250,29.00000,-0.43680,-0.25530,0.87670,-0.79980,-1.06780,-1.87330,0.96330,-0.11030,0.23170,-0.07880
18.35940,40.84380,29.04690,-0.44120,-0.26150,0.88070,-1.28810,-2.07490,-1.81230,0.96310,-0.11120,0.23200,-0.07900
18.20310,40.70310,28.81250,-0.44140,-0.26100,0.88280,-1.50170,-3.72280,-1.26300,0.96290,-0.11200,0.23230,-0.07910
17.92190,40.51560,28.60940,-0.43860,-0.25580,0.88230,-1.56280,-5.43180,-0.80520,0.96300,-0.11150,0.23250,-0.07890
18.03120,40.64060,28.57810,-0.43690,-0.25380,0.88420,-1.71540,-6.68300,-0.86630,0.96330,-0.11100,0.23140,-0.07870
